run,layer,component,expert,matrix,l2,maxabs,kurtosis
moe_fine_1e19,1,routed,174,fc2,4.09851,0.0742188,1.16038
moe_fine_1e19,1,routed,175,fc2,4.76104,0.0756836,0.78898
moe_fine_1e19,1,routed,176,fc2,4.95259,0.0830078,0.917258
moe_fine_1e19,1,routed,177,fc2,5.11531,0.0859375,0.782792
moe_fine_1e19,1,routed,178,fc2,4.71479,0.0732422,0.78415
moe_fine_1e19,1,routed,179,fc2,5.1503,0.0761719,0.598382
moe_fine_1e19,1,routed,180,fc2,5.2598,0.0800781,0.787415
moe_fine_1e19,1,routed,181,fc2,5.87044,0.0849609,0.373293
moe_fine_1e19,1,routed,182,fc2,5.29532,0.0849609,0.591466
moe_fine_1e19,1,routed,183,fc2,5.53426,0.0834961,0.501466
moe_fine_1e19,1,routed,184,fc2,5.7645,0.0771484,0.423226
moe_fine_1e19,1,routed,185,fc2,5.26954,0.0717773,0.518886
moe_fine_1e19,1,routed,186,fc2,5.41746,0.0874023,0.684401
moe_fine_1e19,1,routed,187,fc2,5.81696,0.0986328,0.387412
moe_fine_1e19,1,routed,188,fc2,5.50033,0.0932617,0.603603
moe_fine_1e19,1,routed,189,fc2,6.08659,0.0830078,0.347156
moe_fine_1e19,1,routed,190,fc2,3.9115,0.0727539,0.845144
moe_fine_1e19,1,routed,191,fc2,5.9101,0.0820312,0.368633
moe_fine_1e19,1,router_row,0,router,0.828834,0.074707,-0.780605
moe_fine_1e19,1,router_row,1,router,0.847653,0.121582,0.134902
moe_fine_1e19,1,router_row,2,router,0.849264,0.0776367,-0.536521
moe_fine_1e19,1,router_row,3,router,0.82789,0.0791016,-0.454128
moe_fine_1e19,1,router_row,4,router,0.780077,0.0996094,-0.518623
moe_fine_1e19,1,router_row,5,router,0.889927,0.0966797,-0.670044
moe_fine_1e19,1,router_row,6,router,0.86849,0.081543,-0.626219
moe_fine_1e19,1,router_row,7,router,0.796744,0.0786133,-0.507292
moe_fine_1e19,1,router_row,8,router,0.829835,0.0805664,-0.657126
moe_fine_1e19,1,router_row,9,router,0.822735,0.0942383,-0.263558
moe_fine_1e19,1,router_row,10,router,0.834347,0.0854492,-0.566089
moe_fine_1e19,1,router_row,11,router,0.811744,0.0913086,-0.343115
moe_fine_1e19,1,router_row,12,router,0.788782,0.0844727,-0.501309
moe_fine_1e19,1,router_row,13,router,0.852995,0.0976562,-0.418679
moe_fine_1e19,1,router_row,14,router,0.921707,0.0927734,-0.646019
moe_fine_1e19,1,router_row,15,router,0.881347,0.106445,-0.219582
moe_fine_1e19,1,router_row,16,router,0.910811,0.10498,-0.267851
moe_fine_1e19,1,router_row,17,router,0.877375,0.0942383,-0.569733
moe_fine_1e19,1,router_row,18,router,0.868351,0.0854492,-0.494027
moe_fine_1e19,1,router_row,19,router,0.819188,0.0742188,-0.695095
moe_fine_1e19,1,router_row,20,router,0.838719,0.0864258,-0.678327
moe_fine_1e19,1,router_row,21,router,0.804639,0.0864258,-0.48771
moe_fine_1e19,1,router_row,22,router,0.836198,0.081543,-0.573959
moe_fine_1e19,1,router_row,23,router,0.919455,0.0878906,-0.734415
moe_fine_1e19,1,router_row,24,router,0.807288,0.0869141,-0.431392
moe_fine_1e19,1,router_row,25,router,0.816536,0.0791016,-0.575667
moe_fine_1e19,1,router_row,26,router,0.819479,0.0996094,-0.321383
moe_fine_1e19,1,router_row,27,router,0.873124,0.0981445,-0.344569
moe_fine_1e19,1,router_row,28,router,0.8639,0.0795898,-0.651378
moe_fine_1e19,1,router_row,29,router,0.880966,0.0874023,-0.638726
moe_fine_1e19,1,router_row,30,router,0.868203,0.0991211,-0.672353
moe_fine_1e19,1,router_row,31,router,0.846159,0.0825195,-0.588631
moe_fine_1e19,1,router_row,32,router,0.922253,0.0991211,-0.593542
moe_fine_1e19,1,router_row,33,router,0.77654,0.0869141,-0.581686
moe_fine_1e19,1,router_row,34,router,0.851374,0.0878906,-0.694379
moe_fine_1e19,1,router_row,35,router,0.76294,0.0825195,-0.324336
moe_fine_1e19,1,router_row,36,router,0.792821,0.0742188,-0.545573
moe_fine_1e19,1,router_row,37,router,0.811549,0.0888672,-0.548326
moe_fine_1e19,1,router_row,38,router,0.833944,0.0800781,-0.546361
moe_fine_1e19,1,router_row,39,router,0.896186,0.0776367,-0.764812
moe_fine_1e19,1,router_row,40,router,0.849456,0.0859375,-0.62358
moe_fine_1e19,1,router_row,41,router,0.840271,0.0883789,-0.662306
moe_fine_1e19,1,router_row,42,router,0.795168,0.0913086,-0.431434
moe_fine_1e19,1,router_row,43,router,0.873462,0.0854492,-0.57398
moe_fine_1e19,1,router_row,44,router,0.834884,0.0776367,-0.421366
moe_fine_1e19,1,router_row,45,router,0.85196,0.0839844,-0.598023
moe_fine_1e19,1,router_row,46,router,0.911088,0.103027,-0.51345
moe_fine_1e19,1,router_row,47,router,0.894099,0.0922852,-0.697444
moe_fine_1e19,1,router_row,48,router,0.896274,0.0961914,-0.34167
moe_fine_1e19,1,router_row,49,router,0.897994,0.0859375,-0.689935
moe_fine_1e19,1,router_row,50,router,0.75797,0.0830078,-0.427382
moe_fine_1e19,1,router_row,51,router,0.89172,0.0830078,-0.723346
moe_fine_1e19,1,router_row,52,router,0.779109,0.0708008,-0.659038
moe_fine_1e19,1,router_row,53,router,0.899189,0.09375,-0.49727
moe_fine_1e19,1,router_row,54,router,0.774178,0.0820312,-0.476083
moe_fine_1e19,1,router_row,55,router,0.857208,0.0888672,-0.497186
moe_fine_1e19,1,router_row,56,router,0.898328,0.0830078,-0.577193
moe_fine_1e19,1,router_row,57,router,0.898001,0.097168,-0.508158
moe_fine_1e19,1,router_row,58,router,0.834016,0.0800781,-0.691824
moe_fine_1e19,1,router_row,59,router,0.812015,0.0820312,-0.564716
moe_fine_1e19,1,router_row,60,router,0.865062,0.112305,-0.409453
moe_fine_1e19,1,router_row,61,router,0.880526,0.0849609,-0.486142
moe_fine_1e19,1,router_row,62,router,0.81795,0.078125,-0.618075
moe_fine_1e19,1,router_row,63,router,0.895969,0.105957,-0.295707
moe_fine_1e19,1,router_row,64,router,0.823243,0.0864258,-0.586148
moe_fine_1e19,1,router_row,65,router,0.88333,0.0908203,-0.58588
moe_fine_1e19,1,router_row,66,router,0.886215,0.0883789,-0.569561
moe_fine_1e19,1,router_row,67,router,0.893605,0.0883789,-0.672883
moe_fine_1e19,1,router_row,68,router,0.86136,0.0991211,-0.63472
moe_fine_1e19,1,router_row,69,router,0.833955,0.114746,-0.115235
moe_fine_1e19,1,router_row,70,router,0.854654,0.0888672,-0.518549
moe_fine_1e19,1,router_row,71,router,0.886174,0.0917969,-0.680423
moe_fine_1e19,1,router_row,72,router,0.884275,0.0913086,-0.487369
moe_fine_1e19,1,router_row,73,router,0.812431,0.0849609,-0.541588
moe_fine_1e19,1,router_row,74,router,0.902991,0.0927734,-0.481963
moe_fine_1e19,1,router_row,75,router,0.841498,0.0839844,-0.565152
moe_fine_1e19,1,router_row,76,router,0.872252,0.0854492,-0.692597
moe_fine_1e19,1,router_row,77,router,0.840756,0.0825195,-0.493656
moe_fine_1e19,1,router_row,78,router,0.878547,0.0830078,-0.466379
moe_fine_1e19,1,router_row,79,router,0.897488,0.0854492,-0.642939
moe_fine_1e19,1,router_row,80,router,0.902398,0.0874023,-0.50491
moe_fine_1e19,1,router_row,81,router,0.802263,0.0810547,-0.520849
moe_fine_1e19,1,router_row,82,router,0.892559,0.0898438,-0.502441
moe_fine_1e19,1,router_row,83,router,0.940602,0.10791,-0.316943
moe_fine_1e19,1,router_row,84,router,0.852379,0.0864258,-0.560423
moe_fine_1e19,1,router_row,85,router,0.874398,0.0898438,-0.586728
moe_fine_1e19,1,router_row,86,router,0.828949,0.0854492,-0.478079
moe_fine_1e19,1,router_row,87,router,0.872644,0.103027,-0.339
moe_fine_1e19,1,router_row,88,router,0.817825,0.0800781,-0.547821
moe_fine_1e19,1,router_row,89,router,0.820857,0.0786133,-0.659233
moe_fine_1e19,1,router_row,90,router,0.860582,0.0947266,-0.422752
moe_fine_1e19,1,router_row,91,router,0.849397,0.0795898,-0.785884
moe_fine_1e19,1,router_row,92,router,0.831808,0.0825195,-0.424633
moe_fine_1e19,1,router_row,93,router,0.810564,0.0791016,-0.423278
moe_fine_1e19,1,router_row,94,router,0.906076,0.0849609,-0.535674
moe_fine_1e19,1,router_row,95,router,0.834837,0.0854492,-0.495426
moe_fine_1e19,1,router_row,96,router,0.806238,0.0883789,-0.500306
moe_fine_1e19,1,router_row,97,router,0.764894,0.0678711,-0.780408
moe_fine_1e19,1,router_row,98,router,0.890383,0.0961914,-0.676679
moe_fine_1e19,1,router_row,99,router,0.882916,0.0869141,-0.6585
moe_fine_1e19,1,router_row,100,router,0.91852,0.115723,-0.589978
moe_fine_1e19,1,router_row,101,router,0.83048,0.0810547,-0.597565
moe_fine_1e19,1,router_row,102,router,0.896519,0.0878906,-0.569564
moe_fine_1e19,1,router_row,103,router,0.885942,0.0830078,-0.698557
moe_fine_1e19,1,router_row,104,router,0.906148,0.09375,-0.529611
moe_fine_1e19,1,router_row,105,router,0.799605,0.0712891,-0.690778
moe_fine_1e19,1,router_row,106,router,0.787285,0.0751953,-0.579164
moe_fine_1e19,1,router_row,107,router,0.780477,0.0800781,-0.669074
moe_fine_1e19,1,router_row,108,router,0.806261,0.0859375,-0.450702
moe_fine_1e19,1,router_row,109,router,0.819078,0.0825195,-0.507775
moe_fine_1e19,1,router_row,110,router,0.766034,0.0737305,-0.711685
moe_fine_1e19,1,router_row,111,router,0.83859,0.0913086,-0.567664
moe_fine_1e19,1,router_row,112,router,0.870133,0.0820312,-0.442037
moe_fine_1e19,1,router_row,113,router,0.872453,0.0932617,-0.281436
moe_fine_1e19,1,router_row,114,router,0.8081,0.0952148,-0.49424
moe_fine_1e19,1,router_row,115,router,0.827388,0.081543,-0.58897
moe_fine_1e19,1,router_row,116,router,0.800932,0.0830078,-0.528484
moe_fine_1e19,1,router_row,117,router,0.829901,0.0991211,-0.124586
moe_fine_1e19,1,router_row,118,router,0.827182,0.0844727,-0.601793
moe_fine_1e19,1,router_row,119,router,0.845903,0.0854492,-0.508912
moe_fine_1e19,1,router_row,120,router,0.803697,0.0795898,-0.437685
moe_fine_1e19,1,router_row,121,router,0.913346,0.0844727,-0.660039
moe_fine_1e19,1,router_row,122,router,0.826516,0.0966797,-0.527058
moe_fine_1e19,1,router_row,123,router,0.884576,0.0917969,-0.520619
moe_fine_1e19,1,router_row,124,router,0.838936,0.097168,-0.477974
moe_fine_1e19,1,router_row,125,router,0.91008,0.102539,-0.486387
moe_fine_1e19,1,router_row,126,router,0.795785,0.0844727,-0.44002
moe_fine_1e19,1,router_row,127,router,0.784873,0.0771484,-0.565866
moe_fine_1e19,1,router_row,128,router,0.789588,0.0932617,-0.480512
moe_fine_1e19,1,router_row,129,router,0.907637,0.0825195,-0.761629
moe_fine_1e19,1,router_row,130,router,0.784854,0.0751953,-0.61984
moe_fine_1e19,1,router_row,131,router,0.805529,0.0839844,-0.597142
moe_fine_1e19,1,router_row,132,router,0.837084,0.0888672,-0.542586
moe_fine_1e19,1,router_row,133,router,0.822699,0.0839844,-0.514419
moe_fine_1e19,1,router_row,134,router,0.854809,0.097168,-0.170285
moe_fine_1e19,1,router_row,135,router,0.821323,0.0893555,-0.531599
moe_fine_1e19,1,router_row,136,router,0.899914,0.0952148,-0.529055
moe_fine_1e19,1,router_row,137,router,0.859566,0.0849609,-0.469525
moe_fine_1e19,1,router_row,138,router,0.863077,0.0888672,-0.391294
moe_fine_1e19,1,router_row,139,router,0.79779,0.0712891,-0.658636
moe_fine_1e19,1,router_row,140,router,0.89979,0.0996094,-0.491839
moe_fine_1e19,1,router_row,141,router,0.837698,0.0893555,-0.546286
moe_fine_1e19,1,router_row,142,router,0.82512,0.0795898,-0.747985
moe_fine_1e19,1,router_row,143,router,0.912655,0.107422,-0.294938
moe_fine_1e19,1,router_row,144,router,0.897059,0.0952148,-0.698617
moe_fine_1e19,1,router_row,145,router,0.878941,0.101074,-0.422098
moe_fine_1e19,1,router_row,146,router,0.806616,0.0859375,-0.5033
moe_fine_1e19,1,router_row,147,router,0.896134,0.0908203,-0.471679
moe_fine_1e19,1,router_row,148,router,0.875332,0.0830078,-0.681942
moe_fine_1e19,1,router_row,149,router,0.87775,0.0883789,-0.676231
moe_fine_1e19,1,router_row,150,router,0.900269,0.0893555,-0.745939
moe_fine_1e19,1,router_row,151,router,0.89444,0.0947266,-0.640533
moe_fine_1e19,1,router_row,152,router,0.862803,0.0830078,-0.673723
moe_fine_1e19,1,router_row,153,router,0.912752,0.0952148,-0.475937
moe_fine_1e19,1,router_row,154,router,0.789929,0.0712891,-0.704615
moe_fine_1e19,1,router_row,155,router,0.847328,0.0947266,-0.231647
moe_fine_1e19,1,router_row,156,router,0.832972,0.0800781,-0.68055
moe_fine_1e19,1,router_row,157,router,0.811459,0.0922852,-0.574007
moe_fine_1e19,1,router_row,158,router,0.865546,0.0942383,-0.474069
moe_fine_1e19,1,router_row,159,router,0.848361,0.0864258,-0.426957
moe_fine_1e19,1,router_row,160,router,0.879089,0.107422,-0.348997
moe_fine_1e19,1,router_row,161,router,0.915898,0.0883789,-0.670362
moe_fine_1e19,1,router_row,162,router,0.839558,0.0898438,-0.492326
moe_fine_1e19,1,router_row,163,router,0.875507,0.0922852,-0.460692
moe_fine_1e19,1,router_row,164,router,0.784655,0.0825195,-0.453241
moe_fine_1e19,1,router_row,165,router,0.74934,0.0668945,-0.752579
moe_fine_1e19,1,router_row,166,router,0.849661,0.0830078,-0.462751
moe_fine_1e19,1,router_row,167,router,0.784247,0.0893555,-0.541804
moe_fine_1e19,1,router_row,168,router,0.793021,0.0854492,-0.496307
moe_fine_1e19,1,router_row,169,router,0.830102,0.0830078,-0.582228
moe_fine_1e19,1,router_row,170,router,0.822957,0.0751953,-0.651095
moe_fine_1e19,1,router_row,171,router,0.913759,0.0976562,-0.619651
moe_fine_1e19,1,router_row,172,router,0.902486,0.0917969,-0.634184
moe_fine_1e19,1,router_row,173,router,0.923256,0.0986328,-0.517849
moe_fine_1e19,1,router_row,174,router,0.878893,0.0771484,-0.761574
moe_fine_1e19,1,router_row,175,router,0.847946,0.0810547,-0.519574
moe_fine_1e19,1,router_row,176,router,0.7734,0.0761719,-0.737224
moe_fine_1e19,1,router_row,177,router,0.866889,0.0825195,-0.624552
moe_fine_1e19,1,router_row,178,router,0.846877,0.0771484,-0.708324
moe_fine_1e19,1,router_row,179,router,0.764245,0.0913086,-0.520102
moe_fine_1e19,1,router_row,180,router,0.779391,0.0878906,-0.419807
moe_fine_1e19,1,router_row,181,router,0.841708,0.0966797,-0.375129
moe_fine_1e19,1,router_row,182,router,0.814286,0.0786133,-0.590572
moe_fine_1e19,1,router_row,183,router,0.801151,0.0830078,-0.571525
moe_fine_1e19,1,router_row,184,router,0.891173,0.0927734,-0.258205
moe_fine_1e19,1,router_row,185,router,0.888464,0.0893555,-0.436611
moe_fine_1e19,1,router_row,186,router,0.813143,0.0805664,-0.513326
moe_fine_1e19,1,router_row,187,router,0.868676,0.0932617,-0.443922
moe_fine_1e19,1,router_row,188,router,0.740573,0.0717773,-0.563113
moe_fine_1e19,1,router_row,189,router,0.909251,0.0898438,-0.471232
moe_fine_1e19,1,router_row,190,router,0.89375,0.0834961,-0.739581
moe_fine_1e19,1,router_row,191,router,0.834194,0.0854492,-0.330922
moe_fine_1e19,1,shared,,fc1,25.3716,0.0947266,0.00850141
moe_fine_1e19,1,shared,,fc2,5.92548,0.0478516,0.183588
moe_fine_1e19,2,routed,0,fc1,14.2296,0.152344,0.171985
moe_fine_1e19,2,routed,1,fc1,14.2113,0.134766,0.147463
moe_fine_1e19,2,routed,2,fc1,14.7846,0.129883,0.207885
moe_fine_1e19,2,routed,3,fc1,15.1468,0.152344,0.14157
moe_fine_1e19,2,routed,4,fc1,14.1235,0.139648,0.149525
moe_fine_1e19,2,routed,5,fc1,14.829,0.143555,0.134684
moe_fine_1e19,2,routed,6,fc1,15.2713,0.139648,0.119602
moe_fine_1e19,2,routed,7,fc1,14.6086,0.151367,0.182709
moe_fine_1e19,2,routed,8,fc1,15.1439,0.130859,0.127359
moe_fine_1e19,2,routed,9,fc1,14.573,0.136719,0.255722
moe_fine_1e19,2,routed,10,fc1,12.8134,0.108887,0.0803046
moe_fine_1e19,2,routed,11,fc1,14.4974,0.138672,0.14379
moe_fine_1e19,2,routed,12,fc1,14.9823,0.136719,0.173955
moe_fine_1e19,2,routed,13,fc1,14.9524,0.150391,0.155433
moe_fine_1e19,2,routed,14,fc1,14.4133,0.163086,0.137774
moe_fine_1e19,2,routed,15,fc1,14.1924,0.133789,0.13282
moe_fine_1e19,2,routed,16,fc1,14.5987,0.144531,0.0948848
moe_fine_1e19,2,routed,17,fc1,15.0574,0.165039,0.166666
moe_fine_1e19,2,routed,18,fc1,13.2164,0.135742,0.225037
moe_fine_1e19,2,routed,19,fc1,14.6769,0.134766,0.215564
moe_fine_1e19,2,routed,20,fc1,14.5705,0.133789,0.179485
moe_fine_1e19,2,routed,21,fc1,14.9348,0.142578,0.091403
moe_fine_1e19,2,routed,22,fc1,14.7484,0.136719,0.215183
moe_fine_1e19,2,routed,23,fc1,14.8073,0.171875,0.217678
moe_fine_1e19,2,routed,24,fc1,14.886,0.137695,0.164751
moe_fine_1e19,2,routed,25,fc1,14.8576,0.15332,0.210571
moe_fine_1e19,2,routed,26,fc1,12.6362,0.115723,0.0733311
moe_fine_1e19,2,routed,27,fc1,14.874,0.144531,0.118049
moe_fine_1e19,2,routed,28,fc1,13.8666,0.130859,0.130595
moe_fine_1e19,2,routed,29,fc1,14.6671,0.165039,0.242562
moe_fine_1e19,2,routed,30,fc1,14.9664,0.132812,0.132894
moe_fine_1e19,2,routed,31,fc1,12.5177,0.124023,0.134839
moe_fine_1e19,2,routed,32,fc1,14.8064,0.149414,0.121142
moe_fine_1e19,2,routed,33,fc1,15.0177,0.154297,0.215712
moe_fine_1e19,2,routed,34,fc1,13.3582,0.152344,0.21131
moe_fine_1e19,2,routed,35,fc1,14.5634,0.134766,0.112339
moe_fine_1e19,2,routed,36,fc1,15.305,0.146484,0.111595
moe_fine_1e19,2,routed,37,fc1,15.042,0.141602,0.10321
moe_fine_1e19,2,routed,38,fc1,14.6251,0.148438,0.127019
moe_fine_1e19,2,routed,39,fc1,14.3986,0.154297,0.202262
moe_fine_1e19,2,routed,40,fc1,15.406,0.145508,0.187966
moe_fine_1e19,2,routed,41,fc1,12.9293,0.118652,0.074548
moe_fine_1e19,2,routed,42,fc1,12.1941,0.117188,0.0558751
moe_fine_1e19,2,routed,43,fc1,14.6943,0.135742,0.107539
moe_fine_1e19,2,routed,44,fc1,14.6878,0.130859,0.156706
moe_fine_1e19,2,routed,45,fc1,15.0313,0.140625,0.133131
moe_fine_1e19,2,routed,46,fc1,15.2318,0.142578,0.225502
moe_fine_1e19,2,routed,47,fc1,15.0723,0.146484,0.208629
moe_fine_1e19,2,routed,48,fc1,14.0539,0.12793,0.148442
moe_fine_1e19,2,routed,49,fc1,14.7299,0.146484,0.191936
moe_fine_1e19,2,routed,50,fc1,15.4149,0.141602,0.168288
moe_fine_1e19,2,routed,51,fc1,14.5611,0.136719,0.168298
moe_fine_1e19,2,routed,52,fc1,12.9693,0.128906,0.0704405
moe_fine_1e19,2,routed,53,fc1,14.5561,0.145508,0.108022
moe_fine_1e19,2,routed,54,fc1,15.4189,0.136719,0.125084
moe_fine_1e19,2,routed,55,fc1,13.6654,0.130859,0.125259
moe_fine_1e19,2,routed,56,fc1,14.6809,0.146484,0.164202
moe_fine_1e19,2,routed,57,fc1,15.0042,0.145508,0.13234
moe_fine_1e19,2,routed,58,fc1,14.8668,0.141602,0.200188
moe_fine_1e19,2,routed,59,fc1,14.8952,0.141602,0.199184
moe_fine_1e19,2,routed,60,fc1,13.1376,0.11377,0.0960845
moe_fine_1e19,2,routed,61,fc1,14.6161,0.150391,0.122343
moe_fine_1e19,2,routed,62,fc1,13.8686,0.166016,0.139281
moe_fine_1e19,2,routed,63,fc1,15.1157,0.139648,0.10672
moe_fine_1e19,2,routed,64,fc1,14.6753,0.136719,0.128414
moe_fine_1e19,2,routed,65,fc1,14.7829,0.148438,0.152166
moe_fine_1e19,2,routed,66,fc1,12.6635,0.115723,0.0932609
moe_fine_1e19,2,routed,67,fc1,14.72,0.134766,0.195352
moe_fine_1e19,2,routed,68,fc1,14.3207,0.12793,0.145897
moe_fine_1e19,2,routed,69,fc1,13.7249,0.114746,0.101773
moe_fine_1e19,2,routed,70,fc1,14.9955,0.12793,0.126454
moe_fine_1e19,2,routed,71,fc1,13.1811,0.154297,0.182549
moe_fine_1e19,2,routed,72,fc1,14.718,0.145508,0.140878
moe_fine_1e19,2,routed,73,fc1,15.5514,0.135742,0.134783
moe_fine_1e19,2,routed,74,fc1,14.5625,0.136719,0.178817
moe_fine_1e19,2,routed,75,fc1,13.4588,0.121582,0.0840607
moe_fine_1e19,2,routed,76,fc1,15.2811,0.139648,0.141551
moe_fine_1e19,2,routed,77,fc1,13.8483,0.126953,0.131959
moe_fine_1e19,2,routed,78,fc1,15.2911,0.141602,0.158418
moe_fine_1e19,2,routed,79,fc1,15.2041,0.140625,0.170246
moe_fine_1e19,2,routed,80,fc1,14.9745,0.149414,0.160529
moe_fine_1e19,2,routed,81,fc1,14.4067,0.151367,0.138923
moe_fine_1e19,2,routed,82,fc1,13.4389,0.119141,0.0944616
moe_fine_1e19,2,routed,83,fc1,13.6436,0.124512,0.0922875
moe_fine_1e19,2,routed,84,fc1,12.548,0.107422,0.0575321
moe_fine_1e19,2,routed,85,fc1,12.3584,0.139648,0.105123
moe_fine_1e19,2,routed,86,fc1,14.7093,0.129883,0.101282
moe_fine_1e19,2,routed,87,fc1,15.0173,0.160156,0.142943
moe_fine_1e19,2,routed,88,fc1,14.5438,0.154297,0.159799
moe_fine_1e19,2,routed,89,fc1,12.7043,0.119141,0.101644
moe_fine_1e19,2,routed,90,fc1,14.8645,0.145508,0.154063
moe_fine_1e19,2,routed,91,fc1,14.3581,0.141602,0.221298
moe_fine_1e19,2,routed,92,fc1,14.8541,0.145508,0.201468
moe_fine_1e19,2,routed,93,fc1,14.0654,0.126953,0.146242
moe_fine_1e19,2,routed,94,fc1,12.8689,0.134766,0.0850619
moe_fine_1e19,2,routed,95,fc1,14.945,0.141602,0.138416
moe_fine_1e19,2,routed,96,fc1,14.8338,0.132812,0.173301
moe_fine_1e19,2,routed,97,fc1,15.2315,0.154297,0.158942
moe_fine_1e19,2,routed,98,fc1,14.934,0.130859,0.168317
moe_fine_1e19,2,routed,99,fc1,15.0748,0.151367,0.114722
moe_fine_1e19,2,routed,100,fc1,15.1217,0.133789,0.17275
moe_fine_1e19,2,routed,101,fc1,14.5862,0.151367,0.194287
moe_fine_1e19,2,routed,102,fc1,14.0222,0.15332,0.163839
moe_fine_1e19,2,routed,103,fc1,12.4683,0.117676,0.104454
moe_fine_1e19,2,routed,104,fc1,14.7862,0.129883,0.179686
moe_fine_1e19,2,routed,105,fc1,14.9012,0.136719,0.193657
moe_fine_1e19,2,routed,106,fc1,14.7127,0.132812,0.158277
moe_fine_1e19,2,routed,107,fc1,14.2778,0.12793,0.168258
moe_fine_1e19,2,routed,108,fc1,15.2544,0.155273,0.167946
moe_fine_1e19,2,routed,109,fc1,14.4915,0.128906,0.117496
moe_fine_1e19,2,routed,110,fc1,14.9501,0.142578,0.134168
moe_fine_1e19,2,routed,111,fc1,15.2575,0.147461,0.164375
moe_fine_1e19,2,routed,112,fc1,14.3517,0.125,0.107756
moe_fine_1e19,2,routed,113,fc1,14.5744,0.133789,0.171745
moe_fine_1e19,2,routed,114,fc1,12.9753,0.130859,0.0863312
moe_fine_1e19,2,routed,115,fc1,13.867,0.135742,0.152775
moe_fine_1e19,2,routed,116,fc1,14.6349,0.130859,0.130641
moe_fine_1e19,2,routed,117,fc1,14.3736,0.129883,0.104509
moe_fine_1e19,2,routed,118,fc1,14.9554,0.157227,0.177176
moe_fine_1e19,2,routed,119,fc1,14.92,0.133789,0.176053
moe_fine_1e19,2,routed,120,fc1,14.6212,0.124512,0.0947339
moe_fine_1e19,2,routed,121,fc1,14.4877,0.136719,0.198166
moe_fine_1e19,2,routed,122,fc1,12.1549,0.123047,0.111564
moe_fine_1e19,2,routed,123,fc1,14.334,0.141602,0.141231
moe_fine_1e19,2,routed,124,fc1,15.0174,0.146484,0.133952
moe_fine_1e19,2,routed,125,fc1,14.4649,0.133789,0.168403
moe_fine_1e19,2,routed,126,fc1,15.0837,0.128906,0.140413
moe_fine_1e19,2,routed,127,fc1,14.6091,0.138672,0.157034
moe_fine_1e19,2,routed,128,fc1,13.9704,0.125977,0.144575
moe_fine_1e19,2,routed,129,fc1,14.8236,0.154297,0.177861
moe_fine_1e19,2,routed,130,fc1,14.3609,0.133789,0.144946
moe_fine_1e19,2,routed,131,fc1,15.2218,0.15332,0.160294
moe_fine_1e19,2,routed,132,fc1,14.585,0.143555,0.132676
moe_fine_1e19,2,routed,133,fc1,12.6618,0.126953,0.11917
moe_fine_1e19,2,routed,134,fc1,13.8869,0.160156,0.162009
moe_fine_1e19,2,routed,135,fc1,15.303,0.137695,0.12936
moe_fine_1e19,2,routed,136,fc1,14.5083,0.138672,0.1681
moe_fine_1e19,2,routed,137,fc1,14.5017,0.132812,0.142908
moe_fine_1e19,2,routed,138,fc1,15.1795,0.167969,0.156818
moe_fine_1e19,2,routed,139,fc1,14.7299,0.128906,0.199175
moe_fine_1e19,2,routed,140,fc1,14.7005,0.148438,0.139464
moe_fine_1e19,2,routed,141,fc1,15.0063,0.142578,0.105737
moe_fine_1e19,2,routed,142,fc1,14.9669,0.140625,0.214318
moe_fine_1e19,2,routed,143,fc1,14.7453,0.155273,0.153751
moe_fine_1e19,2,routed,144,fc1,13.0478,0.123047,0.105341
moe_fine_1e19,2,routed,145,fc1,13.3368,0.171875,0.150337
moe_fine_1e19,2,routed,146,fc1,14.3612,0.149414,0.130485
moe_fine_1e19,2,routed,147,fc1,15.1895,0.138672,0.19705
moe_fine_1e19,2,routed,148,fc1,13.0631,0.125977,0.0752103
moe_fine_1e19,2,routed,149,fc1,12.958,0.124512,0.0859175
moe_fine_1e19,2,routed,150,fc1,14.2352,0.147461,0.161693
moe_fine_1e19,2,routed,151,fc1,13.1146,0.113281,0.0887985
moe_fine_1e19,2,routed,152,fc1,14.183,0.138672,0.109785
moe_fine_1e19,2,routed,153,fc1,15.3202,0.166016,0.150018
moe_fine_1e19,2,routed,154,fc1,12.9944,0.15332,0.134856
moe_fine_1e19,2,routed,155,fc1,12.9504,0.120605,0.0700831
moe_fine_1e19,2,routed,156,fc1,14.4797,0.170898,0.165283
moe_fine_1e19,2,routed,157,fc1,14.4167,0.152344,0.124538
moe_fine_1e19,2,routed,158,fc1,13.6695,0.150391,0.111257
moe_fine_1e19,2,routed,159,fc1,12.7828,0.117188,0.0902837
moe_fine_1e19,2,routed,160,fc1,14.0465,0.126953,0.155222
moe_fine_1e19,2,routed,161,fc1,15.1972,0.146484,0.135241
moe_fine_1e19,2,routed,162,fc1,15.6991,0.138672,0.139589
moe_fine_1e19,2,routed,163,fc1,13.611,0.183594,0.230657
moe_fine_1e19,2,routed,164,fc1,13.0554,0.148438,0.158765
moe_fine_1e19,2,routed,165,fc1,14.3952,0.125977,0.093422
moe_fine_1e19,2,routed,166,fc1,13.9355,0.143555,0.137285
moe_fine_1e19,2,routed,167,fc1,13.5626,0.140625,0.183381
moe_fine_1e19,2,routed,168,fc1,13.0166,0.136719,0.149627
moe_fine_1e19,2,routed,169,fc1,15.1045,0.128906,0.145463
moe_fine_1e19,2,routed,170,fc1,14.3087,0.126953,0.129332
