label,run,layer,expert,variant,n_tokens,eff_vocab,dispersion
s0_FULL,g3_moe_s0_1e16_sigmoid,4,67,static,10842,15992.3,0.8731
s0_FULL,g3_moe_s0_1e16_sigmoid,4,68,weighted,13836,13826.6,0.9101
s0_FULL,g3_moe_s0_1e16_sigmoid,4,68,static,13836,15988.2,0.847
s0_FULL,g3_moe_s0_1e16_sigmoid,4,69,weighted,10338,11897.9,0.8952
s0_FULL,g3_moe_s0_1e16_sigmoid,4,69,static,10338,15984.2,0.8692
s0_FULL,g3_moe_s0_1e16_sigmoid,4,70,weighted,13947,14501.8,0.9065
s0_FULL,g3_moe_s0_1e16_sigmoid,4,70,static,13947,15987.3,0.7878
s0_FULL,g3_moe_s0_1e16_sigmoid,4,71,weighted,13762,14800.3,0.8391
s0_FULL,g3_moe_s0_1e16_sigmoid,4,71,static,13762,15988.7,0.8846
s0_FULL,g3_moe_s0_1e16_sigmoid,4,72,weighted,10326,14494.8,0.9054
s0_FULL,g3_moe_s0_1e16_sigmoid,4,72,static,10326,15991.0,0.8589
s0_FULL,g3_moe_s0_1e16_sigmoid,4,73,weighted,10989,3692.9,0.8303
s0_FULL,g3_moe_s0_1e16_sigmoid,4,73,static,10989,15990.5,0.884
s0_FULL,g3_moe_s0_1e16_sigmoid,4,74,weighted,11994,13981.5,0.9067
s0_FULL,g3_moe_s0_1e16_sigmoid,4,74,static,11994,15988.9,0.891
s0_FULL,g3_moe_s0_1e16_sigmoid,4,75,weighted,13998,13835.9,0.8931
s0_FULL,g3_moe_s0_1e16_sigmoid,4,75,static,13998,15983.6,0.8237
s0_FULL,g3_moe_s0_1e16_sigmoid,4,76,weighted,14678,14702.4,0.9032
s0_FULL,g3_moe_s0_1e16_sigmoid,4,76,static,14678,15991.2,0.8138
s0_FULL,g3_moe_s0_1e16_sigmoid,4,77,weighted,10762,15644.6,0.8604
s0_FULL,g3_moe_s0_1e16_sigmoid,4,77,static,10762,15988.3,0.8143
s0_FULL,g3_moe_s0_1e16_sigmoid,4,78,weighted,13339,12672.3,0.8856
s0_FULL,g3_moe_s0_1e16_sigmoid,4,78,static,13339,15980.5,0.8706
s0_FULL,g3_moe_s0_1e16_sigmoid,4,79,weighted,11298,8887.3,0.9025
s0_FULL,g3_moe_s0_1e16_sigmoid,4,79,static,11298,15986.7,0.8604
s0_FULL,g3_moe_s0_1e16_sigmoid,4,80,weighted,9789,12990.9,0.8451
s0_FULL,g3_moe_s0_1e16_sigmoid,4,80,static,9789,15983.4,0.8566
s0_FULL,g3_moe_s0_1e16_sigmoid,4,81,weighted,12409,15358.4,0.8632
s0_FULL,g3_moe_s0_1e16_sigmoid,4,81,static,12409,15981.3,0.8235
s0_FULL,g3_moe_s0_1e16_sigmoid,4,82,weighted,12144,13852.5,0.8778
s0_FULL,g3_moe_s0_1e16_sigmoid,4,82,static,12144,15982.8,0.8782
s0_FULL,g3_moe_s0_1e16_sigmoid,4,83,weighted,9509,15606.8,0.895
s0_FULL,g3_moe_s0_1e16_sigmoid,4,83,static,9509,15988.5,0.8823
s0_FULL,g3_moe_s0_1e16_sigmoid,4,84,weighted,13488,14626.3,0.8752
s0_FULL,g3_moe_s0_1e16_sigmoid,4,84,static,13488,15990.5,0.8635
s0_FULL,g3_moe_s0_1e16_sigmoid,4,85,weighted,16547,14412.8,0.8585
s0_FULL,g3_moe_s0_1e16_sigmoid,4,85,static,16547,15994.1,0.8883
s0_FULL,g3_moe_s0_1e16_sigmoid,4,86,weighted,12734,15306.5,0.8774
s0_FULL,g3_moe_s0_1e16_sigmoid,4,86,static,12734,15990.4,0.8868
s0_FULL,g3_moe_s0_1e16_sigmoid,4,87,weighted,12088,13971.4,0.8636
s0_FULL,g3_moe_s0_1e16_sigmoid,4,87,static,12088,15984.1,0.892
s0_FULL,g3_moe_s0_1e16_sigmoid,4,88,weighted,16334,13283.0,0.7595
s0_FULL,g3_moe_s0_1e16_sigmoid,4,88,static,16334,15990.0,0.91
s0_FULL,g3_moe_s0_1e16_sigmoid,4,89,weighted,12926,14026.1,0.8842
s0_FULL,g3_moe_s0_1e16_sigmoid,4,89,static,12926,15989.3,0.888
s0_FULL,g3_moe_s0_1e16_sigmoid,4,90,weighted,11476,13649.3,0.8245
s0_FULL,g3_moe_s0_1e16_sigmoid,4,90,static,11476,15980.7,0.8049
s0_FULL,g3_moe_s0_1e16_sigmoid,4,91,weighted,13621,14474.7,0.9032
s0_FULL,g3_moe_s0_1e16_sigmoid,4,91,static,13621,15982.5,0.8557
s0_FULL,g3_moe_s0_1e16_sigmoid,4,92,weighted,12896,14871.8,0.8387
s0_FULL,g3_moe_s0_1e16_sigmoid,4,92,static,12896,15987.1,0.8778
s0_FULL,g3_moe_s0_1e16_sigmoid,4,93,weighted,9601,13412.8,0.8696
s0_FULL,g3_moe_s0_1e16_sigmoid,4,93,static,9601,15973.6,0.8859
s0_FULL,g3_moe_s0_1e16_sigmoid,4,94,weighted,13926,15569.5,0.9061
s0_FULL,g3_moe_s0_1e16_sigmoid,4,94,static,13926,15987.6,0.8198
s0_FULL,g3_moe_s0_1e16_sigmoid,4,95,weighted,9704,12891.1,0.8517
s0_FULL,g3_moe_s0_1e16_sigmoid,4,95,static,9704,15990.8,0.9065
s0_FULL,g3_moe_s0_1e16_sigmoid,4,96,weighted,12304,14459.3,0.8916
s0_FULL,g3_moe_s0_1e16_sigmoid,4,96,static,12304,15989.5,0.8219
s0_FULL,g3_moe_s0_1e16_sigmoid,4,97,weighted,11702,10699.9,0.6632
s0_FULL,g3_moe_s0_1e16_sigmoid,4,97,static,11702,15986.3,0.8716
s0_FULL,g3_moe_s0_1e16_sigmoid,4,98,weighted,11067,15642.8,0.908
s0_FULL,g3_moe_s0_1e16_sigmoid,4,98,static,11067,15987.1,0.8276
s0_FULL,g3_moe_s0_1e16_sigmoid,4,99,weighted,10365,13567.0,0.8683
s0_FULL,g3_moe_s0_1e16_sigmoid,4,99,static,10365,15983.4,0.8617
s0_FULL,g3_moe_s0_1e16_sigmoid,4,100,weighted,13485,15160.0,0.8861
s0_FULL,g3_moe_s0_1e16_sigmoid,4,100,static,13485,15984.6,0.8637
s0_FULL,g3_moe_s0_1e16_sigmoid,4,101,weighted,13238,14471.8,0.9113
s0_FULL,g3_moe_s0_1e16_sigmoid,4,101,static,13238,15987.6,0.905
s0_FULL,g3_moe_s0_1e16_sigmoid,4,102,weighted,15632,13553.3,0.8756
s0_FULL,g3_moe_s0_1e16_sigmoid,4,102,static,15632,15992.2,0.8642
s0_FULL,g3_moe_s0_1e16_sigmoid,4,103,weighted,14519,13279.0,0.8845
s0_FULL,g3_moe_s0_1e16_sigmoid,4,103,static,14519,15992.7,0.9173
s0_FULL,g3_moe_s0_1e16_sigmoid,4,104,weighted,13198,15559.2,0.898
s0_FULL,g3_moe_s0_1e16_sigmoid,4,104,static,13198,15990.8,0.8644
s0_FULL,g3_moe_s0_1e16_sigmoid,4,105,weighted,15371,13426.8,0.9029
s0_FULL,g3_moe_s0_1e16_sigmoid,4,105,static,15371,15988.5,0.8395
s0_FULL,g3_moe_s0_1e16_sigmoid,4,106,weighted,12798,15730.0,0.8837
s0_FULL,g3_moe_s0_1e16_sigmoid,4,106,static,12798,15988.1,0.9063
s0_FULL,g3_moe_s0_1e16_sigmoid,4,107,weighted,10856,11347.9,0.7905
s0_FULL,g3_moe_s0_1e16_sigmoid,4,107,static,10856,15991.2,0.8774
s0_FULL,g3_moe_s0_1e16_sigmoid,4,108,weighted,11110,6137.0,0.807
s0_FULL,g3_moe_s0_1e16_sigmoid,4,108,static,11110,15988.1,0.8727
s0_FULL,g3_moe_s0_1e16_sigmoid,4,109,weighted,16737,15130.6,0.8278
s0_FULL,g3_moe_s0_1e16_sigmoid,4,109,static,16737,15991.1,0.8869
s0_FULL,g3_moe_s0_1e16_sigmoid,4,110,weighted,13589,14345.7,0.8856
s0_FULL,g3_moe_s0_1e16_sigmoid,4,110,static,13589,15988.0,0.8935
s0_FULL,g3_moe_s0_1e16_sigmoid,4,111,weighted,12014,15291.9,0.8749
s0_FULL,g3_moe_s0_1e16_sigmoid,4,111,static,12014,15988.8,0.8409
s0_FULL,g3_moe_s0_1e16_sigmoid,4,112,weighted,8085,11488.8,0.8615
s0_FULL,g3_moe_s0_1e16_sigmoid,4,112,static,8085,15982.6,0.8594
s0_FULL,g3_moe_s0_1e16_sigmoid,4,113,weighted,13520,15251.5,0.8846
s0_FULL,g3_moe_s0_1e16_sigmoid,4,113,static,13520,15983.6,0.8903
s0_FULL,g3_moe_s0_1e16_sigmoid,4,114,weighted,15831,13182.8,0.9147
s0_FULL,g3_moe_s0_1e16_sigmoid,4,114,static,15831,15987.5,0.8443
s0_FULL,g3_moe_s0_1e16_sigmoid,4,115,weighted,12563,10132.0,0.8815
s0_FULL,g3_moe_s0_1e16_sigmoid,4,115,static,12563,15985.9,0.8816
s0_FULL,g3_moe_s0_1e16_sigmoid,4,116,weighted,12707,13763.0,0.8063
s0_FULL,g3_moe_s0_1e16_sigmoid,4,116,static,12707,15988.7,0.8701
s0_FULL,g3_moe_s0_1e16_sigmoid,4,117,weighted,11930,15203.2,0.8653
s0_FULL,g3_moe_s0_1e16_sigmoid,4,117,static,11930,15989.0,0.8564
s0_FULL,g3_moe_s0_1e16_sigmoid,4,118,weighted,11320,12699.8,0.8598
s0_FULL,g3_moe_s0_1e16_sigmoid,4,118,static,11320,15990.8,0.8697
s0_FULL,g3_moe_s0_1e16_sigmoid,4,119,weighted,16824,11915.8,0.8771
s0_FULL,g3_moe_s0_1e16_sigmoid,4,119,static,16824,15988.7,0.8838
s0_FULL,g3_moe_s0_1e16_sigmoid,4,120,weighted,10124,15308.4,0.8287
s0_FULL,g3_moe_s0_1e16_sigmoid,4,120,static,10124,15988.8,0.9112
s0_FULL,g3_moe_s0_1e16_sigmoid,4,121,weighted,15764,14965.0,0.9057
s0_FULL,g3_moe_s0_1e16_sigmoid,4,121,static,15764,15983.7,0.8474
s0_FULL,g3_moe_s0_1e16_sigmoid,4,122,weighted,10577,2596.4,0.8809
s0_FULL,g3_moe_s0_1e16_sigmoid,4,122,static,10577,15979.6,0.8244
s0_FULL,g3_moe_s0_1e16_sigmoid,4,123,weighted,11539,14491.0,0.8747
s0_FULL,g3_moe_s0_1e16_sigmoid,4,123,static,11539,15987.8,0.842
s0_FULL,g3_moe_s0_1e16_sigmoid,4,124,weighted,8099,15328.7,0.8827
s0_FULL,g3_moe_s0_1e16_sigmoid,4,124,static,8099,15987.1,0.864
s0_FULL,g3_moe_s0_1e16_sigmoid,4,125,weighted,11934,11277.7,0.8782
s0_FULL,g3_moe_s0_1e16_sigmoid,4,125,static,11934,15988.1,0.8476
s0_FULL,g3_moe_s0_1e16_sigmoid,4,126,weighted,13181,15510.2,0.8927
s0_FULL,g3_moe_s0_1e16_sigmoid,4,126,static,13181,15990.2,0.8647
s0_FULL,g3_moe_s0_1e16_sigmoid,4,127,weighted,12568,15234.9,0.8986
s0_FULL,g3_moe_s0_1e16_sigmoid,4,127,static,12568,15976.8,0.8215
s0_FULL,g3_moe_s0_1e16_sigmoid,4,128,weighted,10846,12757.5,0.8624
s0_FULL,g3_moe_s0_1e16_sigmoid,4,128,static,10846,15991.6,0.8644
s0_FULL,g3_moe_s0_1e16_sigmoid,4,129,weighted,12900,14290.3,0.9137
s0_FULL,g3_moe_s0_1e16_sigmoid,4,129,static,12900,15987.1,0.8362
s0_FULL,g3_moe_s0_1e16_sigmoid,4,130,weighted,13961,15410.6,0.9005
s0_FULL,g3_moe_s0_1e16_sigmoid,4,130,static,13961,15983.9,0.8329
s0_FULL,g3_moe_s0_1e16_sigmoid,4,131,weighted,12832,14388.9,0.8088
s0_FULL,g3_moe_s0_1e16_sigmoid,4,131,static,12832,15989.3,0.8676
s0_FULL,g3_moe_s0_1e16_sigmoid,4,132,weighted,13184,15178.6,0.8593
s0_FULL,g3_moe_s0_1e16_sigmoid,4,132,static,13184,15983.8,0.8867
s0_FULL,g3_moe_s0_1e16_sigmoid,4,133,weighted,14931,14839.5,0.8978
s0_FULL,g3_moe_s0_1e16_sigmoid,4,133,static,14931,15990.8,0.8697
s0_FULL,g3_moe_s0_1e16_sigmoid,4,134,weighted,12569,15266.7,0.9107
s0_FULL,g3_moe_s0_1e16_sigmoid,4,134,static,12569,15988.9,0.8733
s0_FULL,g3_moe_s0_1e16_sigmoid,4,135,weighted,9567,15009.9,0.8601
s0_FULL,g3_moe_s0_1e16_sigmoid,4,135,static,9567,15979.6,0.9147
s0_FULL,g3_moe_s0_1e16_sigmoid,4,136,weighted,12812,12494.6,0.8867
s0_FULL,g3_moe_s0_1e16_sigmoid,4,136,static,12812,15988.3,0.821
s0_FULL,g3_moe_s0_1e16_sigmoid,4,137,weighted,14970,15028.1,0.8513
s0_FULL,g3_moe_s0_1e16_sigmoid,4,137,static,14970,15986.2,0.8772
s0_FULL,g3_moe_s0_1e16_sigmoid,4,138,weighted,11294,12374.2,0.8842
s0_FULL,g3_moe_s0_1e16_sigmoid,4,138,static,11294,15989.1,0.9012
s0_FULL,g3_moe_s0_1e16_sigmoid,4,139,weighted,11605,9079.8,0.8772
s0_FULL,g3_moe_s0_1e16_sigmoid,4,139,static,11605,15987.7,0.8678
s0_FULL,g3_moe_s0_1e16_sigmoid,4,140,weighted,16200,14797.0,0.8888
s0_FULL,g3_moe_s0_1e16_sigmoid,4,140,static,16200,15991.4,0.8731
s0_FULL,g3_moe_s0_1e16_sigmoid,4,141,weighted,11909,6139.7,0.8751
s0_FULL,g3_moe_s0_1e16_sigmoid,4,141,static,11909,15987.5,0.8882
s0_FULL,g3_moe_s0_1e16_sigmoid,4,142,weighted,12458,15306.4,0.8782
s0_FULL,g3_moe_s0_1e16_sigmoid,4,142,static,12458,15991.1,0.8862
s0_FULL,g3_moe_s0_1e16_sigmoid,4,143,weighted,14103,14553.6,0.7714
s0_FULL,g3_moe_s0_1e16_sigmoid,4,143,static,14103,15988.4,0.8257
s0_FULL,g3_moe_s0_1e16_sigmoid,4,144,weighted,14780,14239.1,0.7744
s0_FULL,g3_moe_s0_1e16_sigmoid,4,144,static,14780,15985.8,0.8761
s0_FULL,g3_moe_s0_1e16_sigmoid,4,145,weighted,11275,13118.8,0.8558
s0_FULL,g3_moe_s0_1e16_sigmoid,4,145,static,11275,15991.5,0.8688
s0_FULL,g3_moe_s0_1e16_sigmoid,4,146,weighted,11752,13055.1,0.8993
s0_FULL,g3_moe_s0_1e16_sigmoid,4,146,static,11752,15992.5,0.8784
s0_FULL,g3_moe_s0_1e16_sigmoid,4,147,weighted,15750,14908.8,0.9168
s0_FULL,g3_moe_s0_1e16_sigmoid,4,147,static,15750,15992.7,0.847
s0_FULL,g3_moe_s0_1e16_sigmoid,4,148,weighted,10379,13891.0,0.8672
s0_FULL,g3_moe_s0_1e16_sigmoid,4,148,static,10379,15975.4,0.846
s0_FULL,g3_moe_s0_1e16_sigmoid,4,149,weighted,12483,12446.8,0.8919
s0_FULL,g3_moe_s0_1e16_sigmoid,4,149,static,12483,15990.6,0.8893
s0_FULL,g3_moe_s0_1e16_sigmoid,4,150,weighted,12699,14376.4,0.9067
s0_FULL,g3_moe_s0_1e16_sigmoid,4,150,static,12699,15990.3,0.8713
s0_FULL,g3_moe_s0_1e16_sigmoid,4,151,weighted,10163,13267.8,0.9011
s0_FULL,g3_moe_s0_1e16_sigmoid,4,151,static,10163,15990.9,0.8903
s0_FULL,g3_moe_s0_1e16_sigmoid,4,152,weighted,9768,15246.8,0.905
s0_FULL,g3_moe_s0_1e16_sigmoid,4,152,static,9768,15987.8,0.8733
s0_FULL,g3_moe_s0_1e16_sigmoid,4,153,weighted,11153,15266.4,0.8995
s0_FULL,g3_moe_s0_1e16_sigmoid,4,153,static,11153,15985.2,0.8618
s0_FULL,g3_moe_s0_1e16_sigmoid,4,154,weighted,16328,14497.4,0.8864
s0_FULL,g3_moe_s0_1e16_sigmoid,4,154,static,16328,15989.5,0.8621
s0_FULL,g3_moe_s0_1e16_sigmoid,4,155,weighted,11960,15411.2,0.8773
s0_FULL,g3_moe_s0_1e16_sigmoid,4,155,static,11960,15986.4,0.8506
s0_FULL,g3_moe_s0_1e16_sigmoid,4,156,weighted,11899,14457.2,0.8503
s0_FULL,g3_moe_s0_1e16_sigmoid,4,156,static,11899,15988.6,0.8593
s0_FULL,g3_moe_s0_1e16_sigmoid,4,157,weighted,12013,11402.0,0.5127
s0_FULL,g3_moe_s0_1e16_sigmoid,4,157,static,12013,15991.1,0.864
s0_FULL,g3_moe_s0_1e16_sigmoid,4,158,weighted,11287,14968.9,0.8585
s0_FULL,g3_moe_s0_1e16_sigmoid,4,158,static,11287,15985.0,0.8637
s0_FULL,g3_moe_s0_1e16_sigmoid,4,159,weighted,10885,8879.2,0.8835
s0_FULL,g3_moe_s0_1e16_sigmoid,4,159,static,10885,15981.2,0.8568
s0_FULL,g3_moe_s0_1e16_sigmoid,4,160,weighted,11125,15198.3,0.9327
s0_FULL,g3_moe_s0_1e16_sigmoid,4,160,static,11125,15983.4,0.9161
s0_FULL,g3_moe_s0_1e16_sigmoid,4,161,weighted,15629,14891.3,0.9081
s0_FULL,g3_moe_s0_1e16_sigmoid,4,161,static,15629,15990.6,0.8872
s0_FULL,g3_moe_s0_1e16_sigmoid,4,162,weighted,12581,14524.0,0.895
s0_FULL,g3_moe_s0_1e16_sigmoid,4,162,static,12581,15981.6,0.882
s0_FULL,g3_moe_s0_1e16_sigmoid,4,163,weighted,10876,15174.7,0.8869
s0_FULL,g3_moe_s0_1e16_sigmoid,4,163,static,10876,15986.9,0.8896
s0_FULL,g3_moe_s0_1e16_sigmoid,4,164,weighted,13895,14406.4,0.8321
s0_FULL,g3_moe_s0_1e16_sigmoid,4,164,static,13895,15989.7,0.8953
s0_FULL,g3_moe_s0_1e16_sigmoid,4,165,weighted,12255,12649.2,0.9244
s0_FULL,g3_moe_s0_1e16_sigmoid,4,165,static,12255,15985.5,0.869
s0_FULL,g3_moe_s0_1e16_sigmoid,4,166,weighted,10031,15077.2,0.8692
s0_FULL,g3_moe_s0_1e16_sigmoid,4,166,static,10031,15987.7,0.8362
s0_FULL,g3_moe_s0_1e16_sigmoid,4,167,weighted,11759,15670.8,0.8694
s0_FULL,g3_moe_s0_1e16_sigmoid,4,167,static,11759,15985.7,0.8834
s0_FULL,g3_moe_s0_1e16_sigmoid,4,168,weighted,12604,13944.4,0.8586
s0_FULL,g3_moe_s0_1e16_sigmoid,4,168,static,12604,15988.8,0.8844
s0_FULL,g3_moe_s0_1e16_sigmoid,4,169,weighted,11934,6976.9,0.7968
s0_FULL,g3_moe_s0_1e16_sigmoid,4,169,static,11934,15989.7,0.8722
s0_FULL,g3_moe_s0_1e16_sigmoid,4,170,weighted,11344,13890.8,0.8802
s0_FULL,g3_moe_s0_1e16_sigmoid,4,170,static,11344,15986.7,0.9246
s0_FULL,g3_moe_s0_1e16_sigmoid,4,171,weighted,14516,14612.2,0.8367
s0_FULL,g3_moe_s0_1e16_sigmoid,4,171,static,14516,15983.8,0.8705
s0_FULL,g3_moe_s0_1e16_sigmoid,4,172,weighted,16374,14918.5,0.9073
s0_FULL,g3_moe_s0_1e16_sigmoid,4,172,static,16374,15988.4,0.8937
s0_FULL,g3_moe_s0_1e16_sigmoid,4,173,weighted,12425,12984.1,0.8728
s0_FULL,g3_moe_s0_1e16_sigmoid,4,173,static,12425,15988.1,0.908
s0_FULL,g3_moe_s0_1e16_sigmoid,4,174,weighted,11555,13732.5,0.8733
s0_FULL,g3_moe_s0_1e16_sigmoid,4,174,static,11555,15986.7,0.8928
s0_FULL,g3_moe_s0_1e16_sigmoid,4,175,weighted,11022,14819.1,0.6629
s0_FULL,g3_moe_s0_1e16_sigmoid,4,175,static,11022,15978.2,0.8774
s0_FULL,g3_moe_s0_1e16_sigmoid,4,176,weighted,12762,15173.9,0.7588
s0_FULL,g3_moe_s0_1e16_sigmoid,4,176,static,12762,15990.9,0.8676
s0_FULL,g3_moe_s0_1e16_sigmoid,4,177,weighted,10699,1230.9,0.8673
s0_FULL,g3_moe_s0_1e16_sigmoid,4,177,static,10699,15989.2,0.8636
s0_FULL,g3_moe_s0_1e16_sigmoid,4,178,weighted,10332,13080.0,0.8948
s0_FULL,g3_moe_s0_1e16_sigmoid,4,178,static,10332,15975.9,0.8758
s0_FULL,g3_moe_s0_1e16_sigmoid,4,179,weighted,13790,13087.2,0.9076
s0_FULL,g3_moe_s0_1e16_sigmoid,4,179,static,13790,15988.2,0.8579
s0_FULL,g3_moe_s0_1e16_sigmoid,4,180,weighted,14402,13393.0,0.883
s0_FULL,g3_moe_s0_1e16_sigmoid,4,180,static,14402,15987.5,0.8811
s0_FULL,g3_moe_s0_1e16_sigmoid,4,181,weighted,12544,14838.8,0.8919
s0_FULL,g3_moe_s0_1e16_sigmoid,4,181,static,12544,15986.1,0.8795
s0_FULL,g3_moe_s0_1e16_sigmoid,4,182,weighted,11608,14623.1,0.8489
s0_FULL,g3_moe_s0_1e16_sigmoid,4,182,static,11608,15990.1,0.8813
s0_FULL,g3_moe_s0_1e16_sigmoid,4,183,weighted,9166,15432.1,0.8253
s0_FULL,g3_moe_s0_1e16_sigmoid,4,183,static,9166,15986.3,0.8479
s0_FULL,g3_moe_s0_1e16_sigmoid,4,184,weighted,13879,15224.0,0.8624
s0_FULL,g3_moe_s0_1e16_sigmoid,4,184,static,13879,15984.9,0.9065
s0_FULL,g3_moe_s0_1e16_sigmoid,4,185,weighted,13335,15578.8,0.8091
s0_FULL,g3_moe_s0_1e16_sigmoid,4,185,static,13335,15993.2,0.8558
s0_FULL,g3_moe_s0_1e16_sigmoid,4,186,weighted,12934,12102.4,0.8781
s0_FULL,g3_moe_s0_1e16_sigmoid,4,186,static,12934,15983.4,0.8533
s0_FULL,g3_moe_s0_1e16_sigmoid,4,187,weighted,11239,13623.7,0.8478
s0_FULL,g3_moe_s0_1e16_sigmoid,4,187,static,11239,15992.7,0.8727
s0_FULL,g3_moe_s0_1e16_sigmoid,4,188,weighted,12804,15485.9,0.8501
s0_FULL,g3_moe_s0_1e16_sigmoid,4,188,static,12804,15984.2,0.8651
s0_FULL,g3_moe_s0_1e16_sigmoid,4,189,weighted,13526,13771.1,0.8382
s0_FULL,g3_moe_s0_1e16_sigmoid,4,189,static,13526,15988.1,0.873
s0_FULL,g3_moe_s0_1e16_sigmoid,4,190,weighted,13717,14445.9,0.8943
s0_FULL,g3_moe_s0_1e16_sigmoid,4,190,static,13717,15974.2,0.8782
s0_FULL,g3_moe_s0_1e16_sigmoid,4,191,weighted,11375,14546.7,0.8773
s0_FULL,g3_moe_s0_1e16_sigmoid,4,191,static,11375,15986.9,0.8819
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,0,weighted,11249,15580.8,0.8337
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,0,static,11249,15967.4,0.8537
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,1,weighted,11579,15301.2,0.9351
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,1,static,11579,15959.7,0.8335
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,2,weighted,10489,15205.9,0.9252
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,2,static,10489,15983.8,0.9247
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,3,weighted,10708,15510.1,0.9392
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,3,static,10708,15977.2,0.9253
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,4,weighted,13562,15416.2,0.9077
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,4,static,13562,15972.7,0.8848
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,5,weighted,14789,15264.7,0.8858
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,5,static,14789,15980.8,0.93
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,6,weighted,11802,15462.7,0.9147
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,6,static,11802,15986.6,0.894
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,7,weighted,11521,15377.2,0.9114
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,7,static,11521,15982.2,0.8505
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,8,weighted,13632,15728.9,0.8875
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,8,static,13632,15988.1,0.9094
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,9,weighted,12101,15285.3,0.9253
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,9,static,12101,15985.3,0.9068
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,10,weighted,12840,15458.7,0.9041
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,10,static,12840,15989.4,0.9463
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,11,weighted,12211,15358.1,0.9284
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,11,static,12211,15982.4,0.8856
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,12,weighted,12679,15295.8,0.9305
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,12,static,12679,15987.4,0.9307
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,13,weighted,13296,15101.4,0.8529
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,13,static,13296,15991.7,0.8753
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,14,weighted,11902,15308.7,0.8856
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,14,static,11902,15990.7,0.8948
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,15,weighted,13380,14615.3,0.9315
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,15,static,13380,15988.4,0.9098
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,16,weighted,10859,15524.2,0.8884
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,16,static,10859,15979.5,0.9043
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,17,weighted,12279,15445.9,0.9045
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,17,static,12279,15987.7,0.8898
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,18,weighted,11794,15299.9,0.9442
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,18,static,11794,15978.2,0.885
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,19,weighted,11776,15478.9,0.9287
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,19,static,11776,15988.2,0.9418
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,20,weighted,11981,15257.2,0.9019
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,20,static,11981,15975.4,0.9076
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,21,weighted,12821,15446.7,0.8865
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,21,static,12821,15982.9,0.8607
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,22,weighted,11726,15242.0,0.9496
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,22,static,11726,15965.7,0.9062
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,23,weighted,11087,15627.5,0.904
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,23,static,11087,15978.7,0.899
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,24,weighted,11969,15379.5,0.9251
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,24,static,11969,15983.3,0.9074
