run,iteration,train_lm_loss,final_val_ce,final_test_ce,seed,train_lm_loss_bpb,final_val_ce_bpb,final_test_ce_bpb
flame38m_g1_moe,5,1.081353E+01,,,1234,3.6311,,
flame38m_g1_moe,10,1.044676E+01,,,1234,3.5080,,
flame38m_g1_moe,15,1.020798E+01,,,1234,3.4278,,
flame38m_g1_moe,20,9.854642E+00,,,1234,3.3091,,
flame38m_g1_moe,25,9.441991E+00,,,1234,3.1706,,
flame38m_g1_moe,30,8.999666E+00,,,1234,3.0221,,
flame38m_g1_moe,35,8.609218E+00,,,1234,2.8909,,
flame38m_g1_moe,40,8.274211E+00,,,1234,2.7784,,
flame38m_g1_moe,45,7.985950E+00,,,1234,2.6816,,
flame38m_g1_moe,50,7.730639E+00,,,1234,2.5959,,
flame38m_g1_moe,55,7.538265E+00,,,1234,2.5313,,
flame38m_g1_moe,60,7.372864E+00,,,1234,2.4758,,
flame38m_g1_moe,65,7.233876E+00,,,1234,2.4291,,
flame38m_g1_moe,70,7.126189E+00,,,1234,2.3929,,
flame38m_g1_moe,75,7.030569E+00,,,1234,2.3608,,
flame38m_g1_moe,80,6.938113E+00,,,1234,2.3298,,
flame38m_g1_moe,85,6.874259E+00,,,1234,2.3083,,
flame38m_g1_moe,90,6.799048E+00,,,1234,2.2831,,
flame38m_g1_moe,95,6.746242E+00,,,1234,2.2654,,
flame38m_g1_moe,100,6.686590E+00,,,1234,2.2453,,
flame38m_g1_moe,105,6.642422E+00,,,1234,2.2305,,
flame38m_g1_moe,110,6.590397E+00,,,1234,2.2130,,
flame38m_g1_moe,115,6.553350E+00,,,1234,2.2006,,
flame38m_g1_moe,120,6.518463E+00,,,1234,2.1889,,
flame38m_g1_moe,125,6.461935E+00,,,1234,2.1699,,
flame38m_g1_moe,130,6.434695E+00,,,1234,2.1607,,
flame38m_g1_moe,135,6.404463E+00,,,1234,2.1506,,
flame38m_g1_moe,140,6.381034E+00,,,1234,2.1427,,
flame38m_g1_moe,145,6.344860E+00,,,1234,2.1306,,
flame38m_g1_moe,150,6.300941E+00,,,1234,2.1158,,
flame38m_g1_moe,155,6.280365E+00,,,1234,2.1089,,
flame38m_g1_moe,160,6.261253E+00,,,1234,2.1025,,
flame38m_g1_moe,165,6.217618E+00,,,1234,2.0879,,
flame38m_g1_moe,170,6.193690E+00,,,1234,2.0798,,
flame38m_g1_moe,175,6.166350E+00,,,1234,2.0706,,
flame38m_g1_moe,180,6.131663E+00,,,1234,2.0590,,
flame38m_g1_moe,185,6.111538E+00,,,1234,2.0522,,
flame38m_g1_moe,190,6.082774E+00,,,1234,2.0426,,
flame38m_g1_moe,195,6.058625E+00,,,1234,2.0345,,
flame38m_g1_moe,200,6.021259E+00,,,1234,2.0219,,
flame38m_g1_moe,205,6.003719E+00,,,1234,2.0160,,
flame38m_g1_moe,210,5.973767E+00,,,1234,2.0060,,
flame38m_g1_moe,215,5.963331E+00,,,1234,2.0025,,
flame38m_g1_moe,220,5.922702E+00,,,1234,1.9888,,
flame38m_g1_moe,225,5.905612E+00,,,1234,1.9831,,
flame38m_g1_moe,230,5.880660E+00,,,1234,1.9747,,
flame38m_g1_moe,235,5.848796E+00,,,1234,1.9640,,
flame38m_g1_moe,240,5.834957E+00,,,1234,1.9594,,
flame38m_g1_moe,245,5.802375E+00,,,1234,1.9484,,
flame38m_g1_moe,250,5.782324E+00,,,1234,1.9417,,
flame38m_g1_moe,255,5.774236E+00,,,1234,1.9390,,
flame38m_g1_moe,260,5.748282E+00,,,1234,1.9302,,
flame38m_g1_moe,265,5.728067E+00,,,1234,1.9235,,
flame38m_g1_moe,270,5.704523E+00,,,1234,1.9156,,
flame38m_g1_moe,275,5.683050E+00,,,1234,1.9083,,
flame38m_g1_moe,280,5.659756E+00,,,1234,1.9005,,
flame38m_g1_moe,285,5.638568E+00,,,1234,1.8934,,
flame38m_g1_moe,290,5.624278E+00,,,1234,1.8886,,
flame38m_g1_moe,295,5.606351E+00,,,1234,1.8826,,
flame38m_g1_moe,300,5.580552E+00,,,1234,1.8739,,
flame38m_g1_moe,305,5.574931E+00,,,1234,1.8720,,
flame38m_g1_moe,310,5.554551E+00,,,1234,1.8652,,
flame38m_g1_moe,315,5.538478E+00,,,1234,1.8598,,
flame38m_g1_moe,320,5.511543E+00,,,1234,1.8508,,
flame38m_g1_moe,325,5.493668E+00,,,1234,1.8448,,
flame38m_g1_moe,330,5.484375E+00,,,1234,1.8416,,
flame38m_g1_moe,335,5.458203E+00,,,1234,1.8328,,
flame38m_g1_moe,340,5.450704E+00,,,1234,1.8303,,
flame38m_g1_moe,345,5.433731E+00,,,1234,1.8246,,
flame38m_g1_moe,350,5.413116E+00,,,1234,1.8177,,
flame38m_g1_moe,355,5.406302E+00,,,1234,1.8154,,
flame38m_g1_moe,360,5.387190E+00,,,1234,1.8090,,
flame38m_g1_moe,365,5.368284E+00,,,1234,1.8026,,
flame38m_g1_moe,370,5.355309E+00,,,1234,1.7983,,
flame38m_g1_moe,375,5.338220E+00,,,1234,1.7926,,
flame38m_g1_moe,380,5.324419E+00,,,1234,1.7879,,
flame38m_g1_moe,385,5.321203E+00,,,1234,1.7868,,
flame38m_g1_moe,390,5.301860E+00,,,1234,1.7803,,
flame38m_g1_moe,395,5.286686E+00,,,1234,1.7752,,
flame38m_g1_moe,400,5.269532E+00,,,1234,1.7695,,
flame38m_g1_moe,405,5.262124E+00,,,1234,1.7670,,
flame38m_g1_moe,410,5.261399E+00,,,1234,1.7668,,
flame38m_g1_moe,415,5.240618E+00,,,1234,1.7598,,
flame38m_g1_moe,420,5.218229E+00,,,1234,1.7523,,
flame38m_g1_moe,425,5.210944E+00,,,1234,1.7498,,
flame38m_g1_moe,430,5.204650E+00,,,1234,1.7477,,
flame38m_g1_moe,435,5.196484E+00,,,1234,1.7450,,
flame38m_g1_moe,440,5.174942E+00,,,1234,1.7377,,
flame38m_g1_moe,445,5.174207E+00,,,1234,1.7375,,
flame38m_g1_moe,450,5.156037E+00,,,1234,1.7314,,
flame38m_g1_moe,455,5.148621E+00,,,1234,1.7289,,
flame38m_g1_moe,460,5.130251E+00,,,1234,1.7227,,
flame38m_g1_moe,465,5.111001E+00,,,1234,1.7163,,
flame38m_g1_moe,470,5.106019E+00,,,1234,1.7146,,
flame38m_g1_moe,475,5.103134E+00,,,1234,1.7136,,
flame38m_g1_moe,480,5.086357E+00,,,1234,1.7080,,
flame38m_g1_moe,485,5.087038E+00,,,1234,1.7082,,
flame38m_g1_moe,490,5.070939E+00,,,1234,1.7028,,
flame38m_g1_moe,495,5.065835E+00,,,1234,1.7011,,
flame38m_g1_moe,500,5.054293E+00,,,1234,1.6972,,
flame38m_g1_moe,505,5.036207E+00,,,1234,1.6911,,
flame38m_g1_moe,510,5.031137E+00,,,1234,1.6894,,
flame38m_g1_moe,515,5.019343E+00,,,1234,1.6855,,
flame38m_g1_moe,520,5.017737E+00,,,1234,1.6849,,
flame38m_g1_moe,525,4.998423E+00,,,1234,1.6784,,
flame38m_g1_moe,530,4.999568E+00,,,1234,1.6788,,
flame38m_g1_moe,535,4.982963E+00,,,1234,1.6733,,
flame38m_g1_moe,540,4.983944E+00,,,1234,1.6736,,
flame38m_g1_moe,545,4.976801E+00,,,1234,1.6712,,
flame38m_g1_moe,550,4.965263E+00,,,1234,1.6673,,
flame38m_g1_moe,555,4.957572E+00,,,1234,1.6647,,
flame38m_g1_moe,560,4.943045E+00,,,1234,1.6599,,
flame38m_g1_moe,565,4.932837E+00,,,1234,1.6564,,
flame38m_g1_moe,570,4.923537E+00,,,1234,1.6533,,
flame38m_g1_moe,575,4.921241E+00,,,1234,1.6525,,
flame38m_g1_moe,580,4.909424E+00,,,1234,1.6486,,
flame38m_g1_moe,585,4.901653E+00,,,1234,1.6460,,
flame38m_g1_moe,590,4.892245E+00,,,1234,1.6428,,
flame38m_g1_moe,595,4.885821E+00,,,1234,1.6406,,
flame38m_g1_moe,600,4.878593E+00,,,1234,1.6382,,
flame38m_g1_moe,605,4.870026E+00,,,1234,1.6353,,
flame38m_g1_moe,610,4.862643E+00,,,1234,1.6329,,
flame38m_g1_moe,615,4.858419E+00,,,1234,1.6314,,
flame38m_g1_moe,620,4.839540E+00,,,1234,1.6251,,
flame38m_g1_moe,625,4.843504E+00,,,1234,1.6264,,
flame38m_g1_moe,630,4.836008E+00,,,1234,1.6239,,
flame38m_g1_moe,635,4.833076E+00,,,1234,1.6229,,
flame38m_g1_moe,640,4.827467E+00,,,1234,1.6210,,
flame38m_g1_moe,645,4.809794E+00,,,1234,1.6151,,
flame38m_g1_moe,650,4.812085E+00,,,1234,1.6159,,
flame38m_g1_moe,655,4.799486E+00,,,1234,1.6116,,
flame38m_g1_moe,660,4.793863E+00,,,1234,1.6098,,
flame38m_g1_moe,665,4.787730E+00,,,1234,1.6077,,
flame38m_g1_moe,670,4.774203E+00,,,1234,1.6032,,
flame38m_g1_moe,675,4.772895E+00,,,1234,1.6027,,
flame38m_g1_moe,680,4.771783E+00,,,1234,1.6023,,
flame38m_g1_moe,685,4.767812E+00,,,1234,1.6010,,
flame38m_g1_moe,690,4.755472E+00,,,1234,1.5969,,
flame38m_g1_moe,695,4.750018E+00,,,1234,1.5950,,
flame38m_g1_moe,700,4.741480E+00,,,1234,1.5922,,
flame38m_g1_moe,705,4.731992E+00,,,1234,1.5890,,
flame38m_g1_moe,710,4.725400E+00,,,1234,1.5868,,
flame38m_g1_moe,715,4.727341E+00,,,1234,1.5874,,
flame38m_g1_moe,720,4.720669E+00,,,1234,1.5852,,
flame38m_g1_moe,725,4.714858E+00,,,1234,1.5832,,
flame38m_g1_moe,730,4.713911E+00,,,1234,1.5829,,
flame38m_g1_moe,735,4.695700E+00,,,1234,1.5768,,
flame38m_g1_moe,740,4.693037E+00,,,1234,1.5759,,
flame38m_g1_moe,745,4.695088E+00,,,1234,1.5766,,
flame38m_g1_moe,750,4.670306E+00,,,1234,1.5683,,
flame38m_g1_moe,755,4.676245E+00,,,1234,1.5703,,
flame38m_g1_moe,760,4.677781E+00,,,1234,1.5708,,
flame38m_g1_moe,765,4.666940E+00,,,1234,1.5671,,
flame38m_g1_moe,770,4.652975E+00,,,1234,1.5624,,
flame38m_g1_moe,775,4.651863E+00,,,1234,1.5621,,
flame38m_g1_moe,780,4.650685E+00,,,1234,1.5617,,
flame38m_g1_moe,785,4.639483E+00,,,1234,1.5579,,
flame38m_g1_moe,790,4.638610E+00,,,1234,1.5576,,
flame38m_g1_moe,795,4.638862E+00,,,1234,1.5577,,
flame38m_g1_moe,800,4.626373E+00,,,1234,1.5535,,
flame38m_g1_moe,805,4.613494E+00,,,1234,1.5492,,
flame38m_g1_moe,810,4.606842E+00,,,1234,1.5470,,
flame38m_g1_moe,815,4.617624E+00,,,1234,1.5506,,
flame38m_g1_moe,820,4.607191E+00,,,1234,1.5471,,
flame38m_g1_moe,825,4.605066E+00,,,1234,1.5464,,
flame38m_g1_moe,830,4.610888E+00,,,1234,1.5483,,
flame38m_g1_moe,835,4.592839E+00,,,1234,1.5423,,
flame38m_g1_moe,840,4.582787E+00,,,1234,1.5389,,
flame38m_g1_moe,845,4.575215E+00,,,1234,1.5363,,
flame38m_g1_moe,850,4.574339E+00,,,1234,1.5360,,
flame38m_g1_moe,855,4.571165E+00,,,1234,1.5350,,
flame38m_g1_moe,860,4.563702E+00,,,1234,1.5325,,
flame38m_g1_moe,865,4.566600E+00,,,1234,1.5334,,
flame38m_g1_moe,870,4.557445E+00,,,1234,1.5304,,
flame38m_g1_moe,875,4.551436E+00,,,1234,1.5284,,
flame38m_g1_moe,880,4.546193E+00,,,1234,1.5266,,
flame38m_g1_moe,885,4.539320E+00,,,1234,1.5243,,
flame38m_g1_moe,890,4.537270E+00,,,1234,1.5236,,
flame38m_g1_moe,895,4.522248E+00,,,1234,1.5186,,
flame38m_g1_moe,900,4.528452E+00,,,1234,1.5206,,
flame38m_g1_moe,905,4.522221E+00,,,1234,1.5185,,
flame38m_g1_moe,910,4.512501E+00,,,1234,1.5153,,
flame38m_g1_moe,915,4.508446E+00,,,1234,1.5139,,
flame38m_g1_moe,920,4.511180E+00,,,1234,1.5148,,
flame38m_g1_moe,925,4.502488E+00,,,1234,1.5119,,
flame38m_g1_moe,930,4.488924E+00,,,1234,1.5074,,
flame38m_g1_moe,935,4.486607E+00,,,1234,1.5066,,
flame38m_g1_moe,940,4.483372E+00,,,1234,1.5055,,
flame38m_g1_moe,945,4.484742E+00,,,1234,1.5060,,
flame38m_g1_moe,950,4.482333E+00,,,1234,1.5051,,
flame38m_g1_moe,955,4.474427E+00,,,1234,1.5025,,
flame38m_g1_moe,960,4.467308E+00,,,1234,1.5001,,
flame38m_g1_moe,965,4.460217E+00,,,1234,1.4977,,
flame38m_g1_moe,970,4.451557E+00,,,1234,1.4948,,
flame38m_g1_moe,975,4.447810E+00,,,1234,1.4936,,
flame38m_g1_moe,980,4.445506E+00,,,1234,1.4928,,
flame38m_g1_moe,985,4.442413E+00,,,1234,1.4917,,
flame38m_g1_moe,990,4.438157E+00,,,1234,1.4903,,
flame38m_g1_moe,995,4.429801E+00,,,1234,1.4875,,
flame38m_g1_moe,1000,4.416243E+00,,,1234,1.4830,,
flame38m_g1_moe,1005,4.429609E+00,,,1234,1.4874,,
flame38m_g1_moe,1010,4.421776E+00,,,1234,1.4848,,
flame38m_g1_moe,1015,4.410172E+00,,,1234,1.4809,,
flame38m_g1_moe,1020,4.418415E+00,,,1234,1.4837,,
flame38m_g1_moe,1025,4.398539E+00,,,1234,1.4770,,
flame38m_g1_moe,1030,4.404822E+00,,,1234,1.4791,,
flame38m_g1_moe,1035,4.399604E+00,,,1234,1.4774,,
flame38m_g1_moe,1040,4.389315E+00,,,1234,1.4739,,
flame38m_g1_moe,1045,4.396333E+00,,,1234,1.4763,,
flame38m_g1_moe,1050,4.382369E+00,,,1234,1.4716,,
flame38m_g1_moe,1055,4.368298E+00,,,1234,1.4669,,
flame38m_g1_moe,1060,4.370036E+00,,,1234,1.4674,,
flame38m_g1_moe,1065,4.372580E+00,,,1234,1.4683,,
flame38m_g1_moe,1070,4.365955E+00,,,1234,1.4661,,
flame38m_g1_moe,1075,4.361257E+00,,,1234,1.4645,,
flame38m_g1_moe,1080,4.368065E+00,,,1234,1.4668,,
flame38m_g1_moe,1085,4.352354E+00,,,1234,1.4615,,
flame38m_g1_moe,1090,4.348394E+00,,,1234,1.4602,,
flame38m_g1_moe,1095,4.349007E+00,,,1234,1.4604,,
flame38m_g1_moe,1100,4.338958E+00,,,1234,1.4570,,
flame38m_g1_moe,1105,4.337148E+00,,,1234,1.4564,,
flame38m_g1_moe,1110,4.332188E+00,,,1234,1.4547,,
flame38m_g1_moe,1115,4.335392E+00,,,1234,1.4558,,
flame38m_g1_moe,1120,4.335699E+00,,,1234,1.4559,,
flame38m_g1_moe,1125,4.312791E+00,,,1234,1.4482,,
flame38m_g1_moe,1130,4.314759E+00,,,1234,1.4489,,
flame38m_g1_moe,1135,4.312707E+00,,,1234,1.4482,,
flame38m_g1_moe,1140,4.300411E+00,,,1234,1.4441,,
flame38m_g1_moe,1145,4.294564E+00,,,1234,1.4421,,
flame38m_g1_moe,1150,4.299413E+00,,,1234,1.4437,,
flame38m_g1_moe,1155,4.293448E+00,,,1234,1.4417,,
flame38m_g1_moe,1160,4.299630E+00,,,1234,1.4438,,
flame38m_g1_moe,1165,4.286693E+00,,,1234,1.4395,,
flame38m_g1_moe,1170,4.287627E+00,,,1234,1.4398,,
flame38m_g1_moe,1175,4.287081E+00,,,1234,1.4396,,
flame38m_g1_moe,1180,4.283407E+00,,,1234,1.4384,,
flame38m_g1_moe,1185,4.283443E+00,,,1234,1.4384,,
flame38m_g1_moe,1190,4.279885E+00,,,1234,1.4372,,
flame38m_g1_moe,1195,4.262371E+00,,,1234,1.4313,,
flame38m_g1_moe,1200,4.264399E+00,,,1234,1.4320,,
flame38m_g1_moe,1205,4.268537E+00,,,1234,1.4334,,
flame38m_g1_moe,1210,4.262296E+00,,,1234,1.4313,,
flame38m_g1_moe,1215,4.253639E+00,,,1234,1.4284,,
flame38m_g1_moe,1220,4.256975E+00,,,1234,1.4295,,
flame38m_g1_moe,1225,4.243978E+00,,,1234,1.4251,,
flame38m_g1_moe,1230,4.252304E+00,,,1234,1.4279,,
flame38m_g1_moe,1235,4.249841E+00,,,1234,1.4271,,
flame38m_g1_moe,1240,4.240723E+00,,,1234,1.4240,,
flame38m_g1_moe,1245,4.241199E+00,,,1234,1.4242,,
flame38m_g1_moe,1250,4.239241E+00,,,1234,1.4235,,
flame38m_g1_moe,1255,4.231557E+00,,,1234,1.4209,,
flame38m_g1_moe,1260,4.232572E+00,,,1234,1.4213,,
flame38m_g1_moe,1265,4.221065E+00,,,1234,1.4174,,
flame38m_g1_moe,1270,4.219666E+00,,,1234,1.4169,,
flame38m_g1_moe,1275,4.210703E+00,,,1234,1.4139,,
flame38m_g1_moe,1280,4.215288E+00,,,1234,1.4155,,
flame38m_g1_moe,1285,4.220536E+00,,,1234,1.4172,,
flame38m_g1_moe,1290,4.213208E+00,,,1234,1.4148,,
flame38m_g1_moe,1295,4.216089E+00,,,1234,1.4157,,
flame38m_g1_moe,1300,4.208865E+00,,,1234,1.4133,,
flame38m_g1_moe,1305,4.211893E+00,,,1234,1.4143,,
flame38m_g1_moe,1310,4.201056E+00,,,1234,1.4107,,
flame38m_g1_moe,1315,4.198776E+00,,,1234,1.4099,,
flame38m_g1_moe,1320,4.189252E+00,,,1234,1.4067,,
flame38m_g1_moe,1325,4.195920E+00,,,1234,1.4090,,
flame38m_g1_moe,1330,4.186588E+00,,,1234,1.4058,,
flame38m_g1_moe,1335,4.178198E+00,,,1234,1.4030,,
flame38m_g1_moe,1340,4.186857E+00,,,1234,1.4059,,
flame38m_g1_moe,1345,4.173536E+00,,,1234,1.4015,,
flame38m_g1_moe,1350,4.177822E+00,,,1234,1.4029,,
flame38m_g1_moe,1355,4.177135E+00,,,1234,1.4027,,
flame38m_g1_moe,1360,4.178614E+00,,,1234,1.4032,,
flame38m_g1_moe,1365,4.176074E+00,,,1234,1.4023,,
flame38m_g1_moe,1370,4.166446E+00,,,1234,1.3991,,
flame38m_g1_moe,1375,4.166428E+00,,,1234,1.3991,,
flame38m_g1_moe,1380,4.172760E+00,,,1234,1.4012,,
flame38m_g1_moe,1385,4.160972E+00,,,1234,1.3972,,
flame38m_g1_moe,1390,4.165575E+00,,,1234,1.3988,,
flame38m_g1_moe,1395,4.165905E+00,,,1234,1.3989,,
flame38m_g1_moe,1400,4.156662E+00,,,1234,1.3958,,
flame38m_g1_moe,1405,4.155263E+00,,,1234,1.3953,,
flame38m_g1_moe,1410,4.149377E+00,,,1234,1.3933,,
flame38m_g1_moe,1415,4.148143E+00,,,1234,1.3929,,
flame38m_g1_moe,1420,4.145989E+00,,,1234,1.3922,,
flame38m_g1_moe,1425,4.142123E+00,,,1234,1.3909,,
flame38m_g1_moe,1430,4.143053E+00,,,1234,1.3912,,
flame38m_g1_moe,1435,4.139912E+00,,,1234,1.3902,,
flame38m_g1_moe,1440,4.148648E+00,,,1234,1.3931,,
flame38m_g1_moe,1445,4.144435E+00,,,1234,1.3917,,
flame38m_g1_moe,1450,4.139119E+00,,,1234,1.3899,,
flame38m_g1_moe,1455,4.140667E+00,,,1234,1.3904,,
flame38m_g1_moe,1460,4.134255E+00,,,1234,1.3883,,
flame38m_g1_moe,1465,4.133821E+00,,,1234,1.3881,,
flame38m_g1_moe,1470,4.120993E+00,,,1234,1.3838,,
flame38m_g1_moe,1475,4.119772E+00,,,1234,1.3834,,
flame38m_g1_moe,1480,4.114291E+00,,,1234,1.3816,,
flame38m_g1_moe,1485,4.113556E+00,,,1234,1.3813,,
flame38m_g1_moe,1490,4.115876E+00,,,1234,1.3821,,
flame38m_g1_moe,1495,4.116967E+00,,,1234,1.3825,,
flame38m_g1_moe,1500,4.111869E+00,,,1234,1.3807,,
flame38m_g1_moe,1505,4.106603E+00,,,1234,1.3790,,
flame38m_g1_moe,1510,4.111696E+00,,,1234,1.3807,,
flame38m_g1_moe,1515,4.104787E+00,,,1234,1.3784,,
flame38m_g1_moe,1520,4.111589E+00,,,1234,1.3807,,
flame38m_g1_moe,1525,4.094131E+00,,,1234,1.3748,,
flame38m_g1_moe,1530,4.097356E+00,,,1234,1.3759,,
flame38m_g1_moe,1535,4.100742E+00,,,1234,1.3770,,
flame38m_g1_moe,1540,4.094608E+00,,,1234,1.3750,,
flame38m_g1_moe,1545,4.095343E+00,,,1234,1.3752,,
flame38m_g1_moe,1550,4.088593E+00,,,1234,1.3729,,
flame38m_g1_moe,1555,4.101070E+00,,,1234,1.3771,,
flame38m_g1_moe,1560,4.085534E+00,,,1234,1.3719,,
flame38m_g1_moe,1565,4.085195E+00,,,1234,1.3718,,
flame38m_g1_moe,1570,4.090557E+00,,,1234,1.3736,,
flame38m_g1_moe,1575,4.084348E+00,,,1234,1.3715,,
flame38m_g1_moe,1580,4.090186E+00,,,1234,1.3735,,
flame38m_g1_moe,1585,4.083326E+00,,,1234,1.3712,,
flame38m_g1_moe,1590,4.075857E+00,,,1234,1.3687,,
flame38m_g1_moe,1595,4.070331E+00,,,1234,1.3668,,
flame38m_g1_moe,1600,4.072581E+00,,,1234,1.3676,,
flame38m_g1_moe,1605,4.060334E+00,,,1234,1.3634,,
flame38m_g1_moe,1610,4.061036E+00,,,1234,1.3637,,
flame38m_g1_moe,1615,4.067756E+00,,,1234,1.3659,,
flame38m_g1_moe,1620,4.058242E+00,,,1234,1.3627,,
flame38m_g1_moe,1625,4.058735E+00,,,1234,1.3629,,
flame38m_g1_moe,1630,4.050726E+00,,,1234,1.3602,,
flame38m_g1_moe,1635,4.057563E+00,,,1234,1.3625,,
flame38m_g1_moe,1640,4.058313E+00,,,1234,1.3628,,
flame38m_g1_moe,1645,4.053014E+00,,,1234,1.3610,,
flame38m_g1_moe,1650,4.058957E+00,,,1234,1.3630,,
flame38m_g1_moe,1655,4.060519E+00,,,1234,1.3635,,
flame38m_g1_moe,1660,4.052950E+00,,,1234,1.3610,,
flame38m_g1_moe,1665,4.048109E+00,,,1234,1.3593,,
flame38m_g1_moe,1670,4.042938E+00,,,1234,1.3576,,
flame38m_g1_moe,1675,4.048269E+00,,,1234,1.3594,,
flame38m_g1_moe,1680,4.037637E+00,,,1234,1.3558,,
flame38m_g1_moe,1685,4.039348E+00,,,1234,1.3564,,
flame38m_g1_moe,1690,4.035038E+00,,,1234,1.3549,,
flame38m_g1_moe,1695,4.039485E+00,,,1234,1.3564,,
flame38m_g1_moe,1700,4.036464E+00,,,1234,1.3554,,
flame38m_g1_moe,1705,4.036180E+00,,,1234,1.3553,,
flame38m_g1_moe,1710,4.031329E+00,,,1234,1.3537,,
flame38m_g1_moe,1715,4.032065E+00,,,1234,1.3540,,
flame38m_g1_moe,1720,4.024693E+00,,,1234,1.3515,,
flame38m_g1_moe,1725,4.033001E+00,,,1234,1.3543,,
flame38m_g1_moe,1730,4.018996E+00,,,1234,1.3496,,
flame38m_g1_moe,1735,4.023740E+00,,,1234,1.3512,,
flame38m_g1_moe,1740,4.024881E+00,,,1234,1.3515,,
flame38m_g1_moe,1745,4.029066E+00,,,1234,1.3529,,
flame38m_g1_moe,1750,4.025901E+00,,,1234,1.3519,,
flame38m_g1_moe,1755,4.017434E+00,,,1234,1.3490,,
flame38m_g1_moe,1760,4.016515E+00,,,1234,1.3487,,
flame38m_g1_moe,1765,4.022202E+00,,,1234,1.3506,,
flame38m_g1_moe,1770,4.011090E+00,,,1234,1.3469,,
flame38m_g1_moe,1775,4.016442E+00,,,1234,1.3487,,
flame38m_g1_moe,1780,4.012457E+00,,,1234,1.3474,,
flame38m_g1_moe,1785,4.016755E+00,,,1234,1.3488,,
flame38m_g1_moe,1790,4.010555E+00,,,1234,1.3467,,
flame38m_g1_moe,1795,4.012364E+00,,,1234,1.3473,,
flame38m_g1_moe,1800,4.009401E+00,,,1234,1.3463,,
flame38m_g1_moe,1805,3.999086E+00,,,1234,1.3429,,
flame38m_g1_moe,1810,4.003339E+00,,,1234,1.3443,,
flame38m_g1_moe,1815,3.998923E+00,,,1234,1.3428,,
flame38m_g1_moe,1820,4.000262E+00,,,1234,1.3433,,
flame38m_g1_moe,1825,4.002447E+00,,,1234,1.3440,,
flame38m_g1_moe,1830,3.992393E+00,,,1234,1.3406,,
flame38m_g1_moe,1835,3.996367E+00,,,1234,1.3420,,
flame38m_g1_moe,1840,3.979534E+00,,,1234,1.3363,,
flame38m_g1_moe,1845,3.979628E+00,,,1234,1.3363,,
flame38m_g1_moe,1850,3.987862E+00,,,1234,1.3391,,
flame38m_g1_moe,1855,3.982656E+00,,,1234,1.3374,,
flame38m_g1_moe,1860,3.979719E+00,,,1234,1.3364,,
flame38m_g1_moe,1865,3.987067E+00,,,1234,1.3388,,
flame38m_g1_moe,1870,3.987621E+00,,,1234,1.3390,,
flame38m_g1_moe,1875,3.986322E+00,,,1234,1.3386,,
flame38m_g1_moe,1880,3.986351E+00,,,1234,1.3386,,
flame38m_g1_moe,1885,3.995539E+00,,,1234,1.3417,,
flame38m_g1_moe,1890,3.987469E+00,,,1234,1.3390,,
flame38m_g1_moe,1895,3.969930E+00,,,1234,1.3331,,
flame38m_g1_moe,1900,3.970418E+00,,,1234,1.3332,,
flame38m_g1_moe,1905,3.970726E+00,,,1234,1.3334,,
flame38m_g1_moe,1910,3.967160E+00,,,1234,1.3322,,
flame38m_g1_moe,1915,3.983803E+00,,,1234,1.3377,,
flame38m_g1_moe,1920,3.969989E+00,,,1234,1.3331,,
flame38m_g1_moe,1925,3.965082E+00,,,1234,1.3315,,
flame38m_g1_moe,1930,3.968480E+00,,,1234,1.3326,,
flame38m_g1_moe,1935,3.954996E+00,,,1234,1.3281,,
flame38m_g1_moe,1940,3.959863E+00,,,1234,1.3297,,
flame38m_g1_moe,1945,3.953862E+00,,,1234,1.3277,,
flame38m_g1_moe,1950,3.955456E+00,,,1234,1.3282,,
flame38m_g1_moe,1955,3.948617E+00,,,1234,1.3259,,
flame38m_g1_moe,1960,3.952094E+00,,,1234,1.3271,,
flame38m_g1_moe,1965,3.948617E+00,,,1234,1.3259,,
flame38m_g1_moe,1970,3.955503E+00,,,1234,1.3282,,
flame38m_g1_moe,1975,3.941169E+00,,,1234,1.3234,,
flame38m_g1_moe,1980,3.940606E+00,,,1234,1.3232,,
flame38m_g1_moe,1985,3.953329E+00,,,1234,1.3275,,
flame38m_g1_moe,1990,3.940214E+00,,,1234,1.3231,,
flame38m_g1_moe,1995,3.934986E+00,,,1234,1.3214,,
flame38m_g1_moe,2000,3.946743E+00,,,1234,1.3253,,
flame38m_g1_moe,2005,3.927392E+00,,,1234,1.3188,,
flame38m_g1_moe,2010,3.935186E+00,,,1234,1.3214,,
flame38m_g1_moe,2015,3.936495E+00,,,1234,1.3219,,
flame38m_g1_moe,2020,3.932602E+00,,,1234,1.3206,,
flame38m_g1_moe,2025,3.922692E+00,,,1234,1.3172,,
flame38m_g1_moe,2030,3.921871E+00,,,1234,1.3169,,
flame38m_g1_moe,2035,3.928674E+00,,,1234,1.3192,,
flame38m_g1_moe,2040,3.924743E+00,,,1234,1.3179,,
flame38m_g1_moe,2045,3.920749E+00,,,1234,1.3166,,
flame38m_g1_moe,2050,3.920408E+00,,,1234,1.3165,,
flame38m_g1_moe,2055,3.919346E+00,,,1234,1.3161,,
flame38m_g1_moe,2060,3.924667E+00,,,1234,1.3179,,
flame38m_g1_moe,2065,3.922603E+00,,,1234,1.3172,,
flame38m_g1_moe,2070,3.912058E+00,,,1234,1.3137,,
flame38m_g1_moe,2075,3.919111E+00,,,1234,1.3160,,
