label,run,budget,regime,layer,expert,split,usage_count,oracle_token_AUC,mi_over_H,n_token_ids,frac_score_rows_backoff
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,155,sequence,9856,0.5865,0.1287,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,156,sequence,14242,0.5907,0.0896,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,157,sequence,14202,0.5271,0.0551,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,158,sequence,10021,0.5817,0.136,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,159,sequence,9867,0.54,0.1209,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,160,sequence,13706,0.5547,0.0773,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,161,sequence,8901,0.5371,0.1264,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,162,sequence,11700,0.5614,0.0693,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,163,sequence,12225,0.5442,0.1044,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,164,sequence,13693,0.5802,0.1374,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,165,sequence,12478,0.608,0.107,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,166,sequence,13172,0.5494,0.1099,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,167,sequence,13992,0.5988,0.1033,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,168,sequence,9312,0.518,0.1063,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,169,sequence,13330,0.5956,0.0801,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,170,sequence,14128,0.5691,0.1105,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,171,sequence,14243,0.5872,0.2113,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,172,sequence,14611,0.5904,0.0798,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,173,sequence,13494,0.5686,0.1193,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,174,sequence,12117,0.55,0.0637,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,175,sequence,13959,0.5569,0.1058,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,176,sequence,10813,0.5105,0.116,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,177,sequence,12644,0.5963,0.1073,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,178,sequence,11671,0.7035,0.2274,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,179,sequence,12560,0.6075,0.2143,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,180,sequence,11620,0.5992,0.0842,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,181,sequence,13561,0.5787,0.0964,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,182,sequence,12233,0.5428,0.0912,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,183,sequence,14746,0.6015,0.1801,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,184,sequence,13497,0.5606,0.0733,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,185,sequence,14591,0.5742,0.1153,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,186,sequence,11781,0.5142,0.0782,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,187,sequence,12528,0.5446,0.0729,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,188,sequence,10611,0.5317,0.0844,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,189,sequence,14026,0.5442,0.1358,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,190,sequence,11654,0.5542,0.0804,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,10,191,sequence,8490,0.5131,0.1122,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,0,sequence,9631,0.5484,0.1385,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,1,sequence,13146,0.526,0.1062,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,2,sequence,11549,0.5485,0.0732,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,3,sequence,13916,0.5502,0.0907,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,4,sequence,12967,0.5523,0.0589,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,5,sequence,8676,0.512,0.1405,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,6,sequence,13706,0.6247,0.1146,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,7,sequence,12707,0.5648,0.1707,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,8,sequence,12495,0.553,0.0641,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,9,sequence,12827,0.5837,0.1528,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,10,sequence,13769,0.5942,0.2056,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,11,sequence,11585,0.5909,0.0856,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,12,sequence,10206,0.5305,0.1018,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,13,sequence,10565,0.5607,0.1261,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,14,sequence,13413,0.5666,0.1206,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,15,sequence,13538,0.5475,0.0676,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,16,sequence,11249,0.5416,0.0644,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,17,sequence,12892,0.5452,0.0755,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,18,sequence,8271,0.5009,0.1313,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,19,sequence,12310,0.5299,0.1053,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,20,sequence,12799,0.5508,0.0676,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,21,sequence,12147,0.5421,0.0799,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,22,sequence,12318,0.5779,0.0738,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,23,sequence,7210,0.5293,0.1095,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,24,sequence,13726,0.5942,0.1047,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,25,sequence,7544,0.5171,0.106,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,26,sequence,14760,0.6156,0.0817,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,27,sequence,12973,0.5854,0.1359,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,28,sequence,11860,0.5669,0.1061,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,29,sequence,13340,0.562,0.0728,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,30,sequence,13042,0.579,0.0933,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,31,sequence,12999,0.6106,0.1271,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,32,sequence,12703,0.5515,0.0786,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,33,sequence,12010,0.556,0.0996,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,34,sequence,15276,0.5727,0.1711,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,35,sequence,9411,0.5494,0.1164,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,36,sequence,15271,0.5667,0.0779,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,37,sequence,13407,0.5423,0.093,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,38,sequence,11837,0.5122,0.1179,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,39,sequence,13211,0.5433,0.0731,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,40,sequence,11906,0.5619,0.0802,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,41,sequence,9968,0.5656,0.1549,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,42,sequence,12132,0.5332,0.094,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,43,sequence,11375,0.5495,0.1088,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,44,sequence,12568,0.6329,0.125,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,45,sequence,12805,0.5449,0.0826,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,46,sequence,13489,0.6608,0.159,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,47,sequence,11458,0.5477,0.1013,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,48,sequence,12668,0.5585,0.1679,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,49,sequence,12948,0.572,0.1213,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,50,sequence,13317,0.5746,0.0629,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,51,sequence,14369,0.5585,0.0741,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,52,sequence,12564,0.5424,0.1083,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,53,sequence,13714,0.5195,0.1227,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,54,sequence,11022,0.5309,0.0857,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,55,sequence,13942,0.5796,0.1432,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,56,sequence,13028,0.5496,0.066,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,57,sequence,12769,0.5702,0.1082,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,58,sequence,8455,0.5482,0.128,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,59,sequence,10566,0.5423,0.0707,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,60,sequence,12443,0.5394,0.0858,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,61,sequence,10283,0.4942,0.163,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,62,sequence,12146,0.5692,0.1147,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,63,sequence,12048,0.5363,0.1056,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,64,sequence,16264,0.5858,0.1629,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,65,sequence,12356,0.5353,0.0981,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,66,sequence,13972,0.5699,0.0628,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,67,sequence,14781,0.5511,0.1464,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,68,sequence,7595,0.5084,0.1461,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,69,sequence,12571,0.5422,0.0699,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,70,sequence,9117,0.5293,0.1088,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,71,sequence,11735,0.6128,0.166,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,72,sequence,11837,0.5422,0.0886,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,73,sequence,13317,0.579,0.089,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,74,sequence,9984,0.6679,0.2024,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,75,sequence,12320,0.6085,0.1021,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,76,sequence,11235,0.5208,0.0695,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,77,sequence,12833,0.5872,0.1099,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,78,sequence,12487,0.5611,0.1047,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,79,sequence,14083,0.5377,0.0676,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,80,sequence,11972,0.6013,0.1626,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,81,sequence,13916,0.6517,0.206,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,82,sequence,11617,0.5406,0.0859,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,83,sequence,16842,0.5813,0.0837,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,84,sequence,14193,0.5948,0.0993,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,85,sequence,10673,0.5631,0.223,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,86,sequence,14864,0.7091,0.1488,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,87,sequence,12693,0.5786,0.1433,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,88,sequence,12247,0.5505,0.0812,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,89,sequence,10050,0.5187,0.0742,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,90,sequence,11005,0.5638,0.1072,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,91,sequence,11519,0.5441,0.1428,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,92,sequence,12195,0.6332,0.1915,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,93,sequence,10526,0.5402,0.0746,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,94,sequence,8096,0.5266,0.1078,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,95,sequence,11634,0.5687,0.1097,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,96,sequence,12889,0.6652,0.1582,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,97,sequence,11726,0.5569,0.1333,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,98,sequence,15521,0.6013,0.1209,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,99,sequence,12751,0.5731,0.0798,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,100,sequence,12905,0.6058,0.1089,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,101,sequence,11997,0.556,0.1128,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,102,sequence,15561,0.5494,0.0642,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,103,sequence,11217,0.5234,0.0792,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,104,sequence,14888,0.5961,0.0917,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,105,sequence,11006,0.5594,0.114,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,106,sequence,12049,0.5382,0.0796,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,107,sequence,11656,0.5359,0.0691,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,108,sequence,14547,0.5217,0.0683,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,109,sequence,14240,0.5381,0.1159,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,110,sequence,11216,0.538,0.2477,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,111,sequence,12178,0.6013,0.1792,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,112,sequence,11840,0.5634,0.0869,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,113,sequence,11844,0.571,0.0832,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,114,sequence,12601,0.5552,0.0955,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,115,sequence,12957,0.5719,0.1465,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,116,sequence,12756,0.5716,0.08,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,117,sequence,10561,0.555,0.0975,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,118,sequence,11381,0.5398,0.0906,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,119,sequence,14689,0.5274,0.1048,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,120,sequence,9621,0.5668,0.1076,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,121,sequence,13036,0.6141,0.1042,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,122,sequence,11004,0.5622,0.1329,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,123,sequence,12529,0.5979,0.0971,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,124,sequence,14278,0.5397,0.081,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,125,sequence,13524,0.6075,0.1011,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,126,sequence,14288,0.5415,0.0639,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,127,sequence,11817,0.5889,0.1194,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,128,sequence,13850,0.5607,0.0806,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,129,sequence,14454,0.5811,0.08,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,130,sequence,11199,0.5571,0.0694,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,131,sequence,14041,0.5332,0.097,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,132,sequence,14191,0.5568,0.0702,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,133,sequence,12560,0.6875,0.2102,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,134,sequence,12785,0.5533,0.1182,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,135,sequence,10969,0.5576,0.0752,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,136,sequence,12908,0.5461,0.0737,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,137,sequence,12586,0.5745,0.1112,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,138,sequence,11260,0.5885,0.1291,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,139,sequence,10015,0.5863,0.1399,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,140,sequence,12739,0.5297,0.1561,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,141,sequence,10522,0.5396,0.0904,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,142,sequence,12637,0.5835,0.0749,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,143,sequence,13107,0.5913,0.1706,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,144,sequence,12443,0.6316,0.1346,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,145,sequence,11468,0.5618,0.0883,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,146,sequence,15179,0.5926,0.1406,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,147,sequence,11875,0.5219,0.1724,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,148,sequence,11069,0.5476,0.142,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,149,sequence,14178,0.5609,0.0792,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,150,sequence,14537,0.5834,0.0771,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,151,sequence,12088,0.5433,0.0706,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,152,sequence,8153,0.5946,0.1727,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,153,sequence,10622,0.536,0.1225,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,154,sequence,13275,0.5498,0.2115,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,155,sequence,10421,0.5774,0.1157,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,156,sequence,9935,0.5776,0.1674,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,157,sequence,13313,0.5328,0.075,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,158,sequence,12659,0.5773,0.1137,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,159,sequence,12153,0.5509,0.0756,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,160,sequence,12745,0.548,0.0843,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,161,sequence,13915,0.562,0.0967,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,162,sequence,14262,0.5707,0.0888,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,163,sequence,13983,0.5933,0.0874,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,164,sequence,11680,0.5567,0.078,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,165,sequence,9963,0.5307,0.1166,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,166,sequence,10898,0.5326,0.0958,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,167,sequence,12744,0.5605,0.1087,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,168,sequence,12697,0.5593,0.0726,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,169,sequence,12129,0.5299,0.0793,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,170,sequence,12257,0.5496,0.071,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,171,sequence,12052,0.5759,0.1036,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,172,sequence,11069,0.5799,0.0996,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,173,sequence,13288,0.586,0.1255,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,174,sequence,11675,0.5194,0.0944,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,175,sequence,10534,0.5617,0.1171,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,176,sequence,13969,0.5374,0.0657,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,11,177,sequence,13773,0.59,0.0793,15781,0.2628
