label,run,budget,regime,layer,expert,variant,n_tokens,eff_vocab,dispersion
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,65,weighted,11335,17654.7,0.9033
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,65,static,11335,11284.2,0.8619
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,66,weighted,14456,24127.5,0.9321
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,66,static,14456,6054.8,0.8044
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,67,weighted,13431,10416.9,0.8545
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,67,static,13431,19024.8,0.9102
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,68,weighted,11958,16704.0,0.8982
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,68,static,11958,14688.2,0.8863
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,69,weighted,15368,21372.8,0.9209
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,69,static,15368,13710.4,0.8799
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,70,weighted,15610,15820.3,0.8931
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,70,static,15610,19350.1,0.9117
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,71,weighted,12068,9214.2,0.8432
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,71,static,12068,16325.3,0.896
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,72,weighted,9427,21324.5,0.9207
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,72,static,9427,20275.5,0.9161
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,73,weighted,12160,8211.4,0.8326
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,73,static,12160,15021.2,0.8884
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,74,weighted,11880,15312.0,0.8901
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,74,static,11880,16131.1,0.8949
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,75,weighted,12368,14281.7,0.8837
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,75,static,12368,9780.5,0.8487
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,76,weighted,9704,17042.3,0.9
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,76,static,9704,23183.7,0.9284
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,77,weighted,9715,13530.1,0.8787
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,77,static,9715,19570.8,0.9128
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,78,weighted,10340,17298.2,0.9014
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,78,static,10340,4978.4,0.7863
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,79,weighted,17976,19018.0,0.9102
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,79,static,17976,20447.1,0.9168
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,80,weighted,10490,15620.8,0.892
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,80,static,10490,13529.0,0.8787
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,81,weighted,12254,9123.8,0.8423
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,81,static,12254,12738.3,0.8731
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,82,weighted,14962,11765.9,0.8658
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,82,static,14962,8536.5,0.8362
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,83,weighted,12637,11957.9,0.8673
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,83,static,12637,23472.2,0.9296
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,84,weighted,11534,20526.4,0.9172
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,84,static,11534,15723.7,0.8926
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,85,weighted,14243,16394.3,0.8964
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,85,static,14243,16150.4,0.8951
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,86,weighted,12304,13543.2,0.8788
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,86,static,12304,16770.1,0.8985
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,87,weighted,11048,4721.9,0.7815
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,87,static,11048,16514.3,0.8971
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,88,weighted,12001,15068.4,0.8886
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,88,static,12001,10992.1,0.8595
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,89,weighted,14636,8978.6,0.8408
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,89,static,14636,10474.5,0.8551
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,90,weighted,12230,19233.8,0.9112
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,90,static,12230,1981.0,0.7012
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,91,weighted,10968,19051.4,0.9103
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,91,static,10968,19515.3,0.9125
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,92,weighted,12885,12089.7,0.8683
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,92,static,12885,25287.0,0.9365
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,93,weighted,10724,21888.9,0.9231
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,93,static,10724,22864.3,0.9272
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,94,weighted,12852,3458.3,0.7527
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,94,static,12852,19378.0,0.9119
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,95,weighted,14662,11270.0,0.8618
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,95,static,14662,13379.0,0.8777
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,96,weighted,13804,17936.9,0.9047
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,96,static,13804,17776.1,0.9039
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,97,weighted,14198,16541.3,0.8973
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,97,static,14198,13334.2,0.8774
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,98,weighted,14554,5884.9,0.8018
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,98,static,14554,15155.3,0.8892
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,99,weighted,13006,11219.0,0.8614
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,99,static,13006,16007.3,0.8942
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,100,weighted,9724,8999.5,0.841
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,100,static,9724,15104.1,0.8889
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,101,weighted,11309,21841.8,0.9229
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,101,static,11309,17519.1,0.9026
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,102,weighted,13040,188.3,0.4838
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,102,static,13040,3096.6,0.7425
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,103,weighted,14812,15793.5,0.893
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,103,static,14812,27051.7,0.9427
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,104,weighted,16262,13471.2,0.8783
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,104,static,16262,12699.9,0.8729
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,105,weighted,12933,9417.9,0.8452
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,105,static,12933,2854.2,0.735
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,106,weighted,10926,20505.3,0.9171
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,106,static,10926,26988.1,0.9425
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,107,weighted,14354,18058.4,0.9054
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,107,static,14354,9162.6,0.8427
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,108,weighted,12085,19198.1,0.911
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,108,static,12085,20280.7,0.9161
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,109,weighted,13073,20121.2,0.9154
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,109,static,13073,16467.1,0.8968
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,110,weighted,12726,17423.9,0.9021
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,110,static,12726,12704.9,0.8729
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,111,weighted,15640,19165.7,0.9109
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,111,static,15640,1525.2,0.6771
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,112,weighted,13823,12884.1,0.8742
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,112,static,13823,21851.6,0.923
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,113,weighted,10719,17355.4,0.9017
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,113,static,10719,19807.0,0.9139
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,114,weighted,15012,21135.5,0.9199
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,114,static,15012,14309.2,0.8839
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,115,weighted,13175,15915.7,0.8937
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,115,static,13175,15275.0,0.8899
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,116,weighted,11094,10454.1,0.8549
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,116,static,11094,21640.7,0.9221
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,117,weighted,13470,20675.5,0.9179
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,117,static,13470,19423.8,0.9121
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,118,weighted,11168,19226.1,0.9112
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,118,static,11168,21366.7,0.9209
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,119,weighted,8130,16758.4,0.8985
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,119,static,8130,18548.1,0.9078
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,120,weighted,13095,5050.1,0.7877
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,120,static,13095,13255.3,0.8768
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,121,weighted,11656,13077.2,0.8756
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,121,static,11656,6250.7,0.8074
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,122,weighted,13511,22396.0,0.9253
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,122,static,13511,12313.2,0.87
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,123,weighted,14712,19235.2,0.9112
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,123,static,14712,16799.2,0.8987
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,124,weighted,13787,9522.3,0.8463
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,124,static,13787,13746.4,0.8802
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,125,weighted,12673,15595.5,0.8918
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,125,static,12673,21024.5,0.9194
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,126,weighted,10579,13673.6,0.8797
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,126,static,10579,28621.3,0.9479
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,127,weighted,15607,20346.8,0.9164
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,127,static,15607,23764.9,0.9307
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,128,weighted,11131,22246.2,0.9246
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,128,static,11131,16933.1,0.8994
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,129,weighted,13695,12436.9,0.8709
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,129,static,13695,7477.4,0.8239
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,130,weighted,5893,16375.8,0.8963
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,130,static,5893,12708.3,0.8729
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,131,weighted,7942,13233.4,0.8767
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,131,static,7942,20693.8,0.918
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,132,weighted,16818,14432.4,0.8847
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,132,static,16818,21115.0,0.9198
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,133,weighted,11605,1368.4,0.667
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,133,static,11605,12214.0,0.8692
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,134,weighted,13320,14918.1,0.8877
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,134,static,13320,8342.3,0.834
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,135,weighted,11732,16280.0,0.8958
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,135,static,11732,18347.3,0.9068
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,136,weighted,12049,14880.1,0.8875
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,136,static,12049,21216.5,0.9203
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,137,weighted,11474,12881.7,0.8742
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,137,static,11474,19948.1,0.9146
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,138,weighted,11229,19089.6,0.9105
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,138,static,11229,19071.7,0.9104
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,139,weighted,14488,18753.6,0.9089
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,139,static,14488,12967.8,0.8748
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,140,weighted,11536,15686.7,0.8924
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,140,static,11536,22578.6,0.926
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,141,weighted,9974,16849.3,0.899
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,141,static,9974,21376.0,0.9209
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,142,weighted,13164,21836.0,0.9229
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,142,static,13164,16760.0,0.8985
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,143,weighted,9275,10787.0,0.8578
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,143,static,9275,22107.1,0.9241
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,144,weighted,15482,12669.0,0.8726
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,144,static,15482,22453.1,0.9255
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,145,weighted,15287,13075.5,0.8755
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,145,static,15287,8889.7,0.8399
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,146,weighted,13747,19176.0,0.9109
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,146,static,13747,21829.4,0.9229
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,147,weighted,13618,21546.9,0.9217
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,147,static,13618,8321.8,0.8338
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,148,weighted,10985,17.3,0.2632
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,148,static,10985,16458.4,0.8968
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,149,weighted,13312,11431.0,0.8631
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,149,static,13312,12915.2,0.8744
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,150,weighted,13732,10921.0,0.8589
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,150,static,13732,13516.4,0.8786
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,151,weighted,11198,19516.9,0.9125
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,151,static,11198,15365.4,0.8905
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,152,weighted,14931,14839.8,0.8872
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,152,static,14931,17820.0,0.9041
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,153,weighted,12408,21117.1,0.9198
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,153,static,12408,22264.6,0.9247
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,154,weighted,10183,15724.4,0.8926
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,154,static,10183,9052.9,0.8416
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,155,weighted,10297,17224.4,0.901
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,155,static,10297,17712.6,0.9036
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,156,weighted,11408,12507.7,0.8714
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,156,static,11408,13383.6,0.8777
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,157,weighted,11281,18781.9,0.909
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,157,static,11281,18230.4,0.9062
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,158,weighted,9068,17503.2,0.9025
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,158,static,9068,11850.5,0.8665
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,159,weighted,12295,17253.0,0.9012
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,159,static,12295,16989.5,0.8997
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,160,weighted,11100,16985.2,0.8997
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,160,static,11100,12081.0,0.8682
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,161,weighted,12194,21676.4,0.9222
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,161,static,12194,16026.2,0.8943
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,162,weighted,9119,19610.1,0.913
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,162,static,9119,16837.9,0.8989
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,163,weighted,12025,21333.3,0.9208
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,163,static,12025,8346.2,0.8341
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,164,weighted,13908,7907.1,0.8291
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,164,static,13908,23162.6,0.9284
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,165,weighted,11712,13940.3,0.8815
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,165,static,11712,21494.3,0.9215
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,166,weighted,15803,38.0,0.3361
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,166,static,15803,16436.0,0.8967
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,167,weighted,10003,16594.4,0.8976
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,167,static,10003,15671.4,0.8923
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,168,weighted,13740,12917.8,0.8744
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,168,static,13740,17660.0,0.9033
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,169,weighted,7713,16737.9,0.8984
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,169,static,7713,11648.5,0.8649
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,170,weighted,13389,965.9,0.6349
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,170,static,13389,17747.8,0.9038
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,171,weighted,14316,212.1,0.4949
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,171,static,14316,22201.4,0.9244
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,172,weighted,18092,18267.2,0.9064
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,172,static,18092,14963.0,0.888
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,173,weighted,10537,15858.6,0.8934
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,173,static,10537,22670.8,0.9264
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,174,weighted,8968,2332.5,0.7163
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,174,static,8968,8021.6,0.8304
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,175,weighted,15402,20293.2,0.9161
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,175,static,15402,18258.3,0.9064
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,176,weighted,9831,15074.1,0.8887
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,176,static,9831,12659.7,0.8726
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,177,weighted,11387,16007.1,0.8942
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,177,static,11387,19993.1,0.9148
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,178,weighted,9476,14021.3,0.882
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,178,static,9476,15517.9,0.8914
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,179,weighted,8723,15520.1,0.8914
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,179,static,8723,14630.3,0.8859
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,180,weighted,12082,19863.7,0.9142
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,180,static,12082,18810.0,0.9091
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,181,weighted,11625,16337.2,0.8961
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,181,static,11625,16321.7,0.896
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,182,weighted,11678,13989.9,0.8818
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,182,static,11678,20979.4,0.9192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,183,weighted,10392,7609.1,0.8255
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,183,static,10392,17453.1,0.9022
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,184,weighted,11538,12399.0,0.8706
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,184,static,11538,19816.0,0.9139
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,185,weighted,14478,19528.6,0.9126
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,185,static,14478,24649.0,0.9341
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,186,weighted,11439,15248.7,0.8897
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,186,static,11439,23431.5,0.9294
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,187,weighted,12859,14541.1,0.8854
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,187,static,12859,16435.2,0.8967
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,188,weighted,12638,14886.6,0.8875
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,188,static,12638,18622.3,0.9082
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,189,weighted,10068,13647.5,0.8795
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,189,static,10068,15736.8,0.8927
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,190,weighted,7892,11656.3,0.8649
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,190,static,7892,19294.5,0.9115
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,191,weighted,11711,277.6,0.5197
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,8,191,static,11711,15698.3,0.8924
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,9,0,weighted,13473,21474.0,0.9214
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,9,0,static,13473,17800.2,0.904
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,9,1,weighted,13390,20640.0,0.9177
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,9,1,static,13390,13397.5,0.8778
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,9,2,weighted,6844,20145.4,0.9155
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,9,2,static,6844,13813.5,0.8806
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,9,3,weighted,11888,18176.6,0.906
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,9,3,static,11888,20295.9,0.9162
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,9,4,weighted,11856,23497.7,0.9297
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,9,4,static,11856,16294.1,0.8959
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,9,5,weighted,14335,4065.2,0.7676
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,9,5,static,14335,6656.8,0.8132
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,9,6,weighted,10521,24686.9,0.9342
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,9,6,static,10521,24825.8,0.9348
flame38m_g3_temporal,flame38m_g3_temporal,1e18,temporal,9,7,weighted,16017,19069.6,0.9104
