run,layer,expert,resident_frac,selected_frac
temporal_fine_1e19,8,2,0.041443,0.047058
temporal_fine_1e19,8,3,0.096558,0.111450
temporal_fine_1e19,8,4,0.072693,0.118103
temporal_fine_1e19,8,5,0.117188,0.108887
temporal_fine_1e19,8,6,0.076538,0.080383
temporal_fine_1e19,8,7,0.108398,0.105835
temporal_fine_1e19,8,8,0.098999,0.090881
temporal_fine_1e19,8,9,0.115723,0.120728
temporal_fine_1e19,8,10,0.107117,0.074036
temporal_fine_1e19,8,11,0.082886,0.098450
temporal_fine_1e19,8,12,0.044128,0.083679
temporal_fine_1e19,8,13,0.117615,0.112488
temporal_fine_1e19,8,14,0.114746,0.115723
temporal_fine_1e19,8,15,0.100525,0.075623
temporal_fine_1e19,8,16,0.085510,0.096741
temporal_fine_1e19,8,17,0.252502,0.156006
temporal_fine_1e19,8,18,0.094421,0.089722
temporal_fine_1e19,8,19,0.125366,0.083923
temporal_fine_1e19,8,20,0.074585,0.096375
temporal_fine_1e19,8,21,0.104492,0.104675
temporal_fine_1e19,8,22,0.109253,0.072876
temporal_fine_1e19,8,23,0.175049,0.099304
temporal_fine_1e19,8,24,0.082153,0.088074
temporal_fine_1e19,8,25,0.136536,0.136047
temporal_fine_1e19,8,26,0.139526,0.140686
temporal_fine_1e19,8,27,0.078247,0.064575
temporal_fine_1e19,8,28,0.085571,0.080994
temporal_fine_1e19,8,29,0.099060,0.081665
temporal_fine_1e19,8,30,0.083740,0.101135
temporal_fine_1e19,8,31,0.124939,0.115784
temporal_fine_1e19,8,32,0.089905,0.072083
temporal_fine_1e19,8,33,0.096741,0.050659
temporal_fine_1e19,8,34,0.097290,0.086914
temporal_fine_1e19,8,35,0.102112,0.112305
temporal_fine_1e19,8,36,0.070129,0.078308
temporal_fine_1e19,8,37,0.100464,0.092407
temporal_fine_1e19,8,38,0.084412,0.103455
temporal_fine_1e19,8,39,0.142456,0.129639
temporal_fine_1e19,8,40,0.083252,0.099548
temporal_fine_1e19,8,41,0.088623,0.126648
temporal_fine_1e19,8,42,0.127747,0.125244
temporal_fine_1e19,8,43,0.105652,0.085449
temporal_fine_1e19,8,44,0.087341,0.078796
temporal_fine_1e19,8,45,0.084473,0.081787
temporal_fine_1e19,8,46,0.079529,0.090149
temporal_fine_1e19,8,47,0.075928,0.086731
temporal_fine_1e19,8,48,0.104004,0.067688
temporal_fine_1e19,8,49,0.088806,0.063904
temporal_fine_1e19,8,50,0.116699,0.135803
temporal_fine_1e19,8,51,0.086670,0.089417
temporal_fine_1e19,8,52,0.092896,0.121460
temporal_fine_1e19,8,53,0.063171,0.060852
temporal_fine_1e19,8,54,0.083252,0.061157
temporal_fine_1e19,8,55,0.092773,0.102722
temporal_fine_1e19,8,56,0.098267,0.058350
temporal_fine_1e19,8,57,0.126953,0.129211
temporal_fine_1e19,8,58,0.134888,0.099060
temporal_fine_1e19,8,59,0.093994,0.110291
temporal_fine_1e19,8,60,0.108032,0.101013
temporal_fine_1e19,8,61,0.095154,0.080872
temporal_fine_1e19,8,62,0.107300,0.082764
temporal_fine_1e19,8,63,0.088745,0.071106
temporal_fine_1e19,8,64,0.077148,0.100647
temporal_fine_1e19,8,65,0.077087,0.079773
temporal_fine_1e19,8,66,0.109985,0.091187
temporal_fine_1e19,8,67,0.095703,0.068542
temporal_fine_1e19,8,68,0.091003,0.093567
temporal_fine_1e19,8,69,0.094421,0.083069
temporal_fine_1e19,8,70,0.069580,0.072205
temporal_fine_1e19,8,71,0.110291,0.074341
temporal_fine_1e19,8,72,0.111145,0.092224
temporal_fine_1e19,8,73,0.064148,0.090210
temporal_fine_1e19,8,74,0.096008,0.088501
temporal_fine_1e19,8,75,0.082336,0.059692
temporal_fine_1e19,8,76,0.077759,0.061462
temporal_fine_1e19,8,77,0.074890,0.114685
temporal_fine_1e19,8,78,0.068970,0.051575
temporal_fine_1e19,8,79,0.086060,0.069641
temporal_fine_1e19,8,80,0.095764,0.080139
temporal_fine_1e19,8,81,0.093750,0.104492
temporal_fine_1e19,8,82,0.018921,0.036316
temporal_fine_1e19,8,83,0.067810,0.069519
temporal_fine_1e19,8,84,0.101074,0.088989
temporal_fine_1e19,8,85,0.146973,0.087280
temporal_fine_1e19,8,86,0.056763,0.063049
temporal_fine_1e19,8,87,0.099487,0.095581
temporal_fine_1e19,8,88,0.061523,0.097778
temporal_fine_1e19,8,89,0.039978,0.059509
temporal_fine_1e19,8,90,0.079773,0.062988
temporal_fine_1e19,8,91,0.073059,0.079895
temporal_fine_1e19,8,92,0.110107,0.086243
temporal_fine_1e19,8,93,0.101868,0.138977
temporal_fine_1e19,8,94,0.101929,0.119873
temporal_fine_1e19,8,95,0.050598,0.060059
temporal_fine_1e19,8,96,0.103455,0.093811
temporal_fine_1e19,8,97,0.123718,0.104431
temporal_fine_1e19,8,98,0.099121,0.080994
temporal_fine_1e19,8,99,0.125854,0.092590
temporal_fine_1e19,8,100,0.071350,0.086670
temporal_fine_1e19,8,101,0.089844,0.110352
temporal_fine_1e19,8,102,0.071838,0.065796
temporal_fine_1e19,8,103,0.087585,0.075317
temporal_fine_1e19,8,104,0.116455,0.110413
temporal_fine_1e19,8,105,0.067627,0.102783
temporal_fine_1e19,8,106,0.084961,0.089050
temporal_fine_1e19,8,107,0.117981,0.114502
temporal_fine_1e19,8,108,0.074951,0.086914
temporal_fine_1e19,8,109,0.081116,0.073853
temporal_fine_1e19,8,110,0.043213,0.066467
temporal_fine_1e19,8,111,0.056458,0.046326
temporal_fine_1e19,8,112,0.125916,0.102905
temporal_fine_1e19,8,113,0.109741,0.106628
temporal_fine_1e19,8,114,0.080017,0.113098
temporal_fine_1e19,8,115,0.107117,0.104553
temporal_fine_1e19,8,116,0.056824,0.068970
temporal_fine_1e19,8,117,0.089600,0.144348
temporal_fine_1e19,8,118,0.131592,0.133423
temporal_fine_1e19,8,119,0.060913,0.170105
temporal_fine_1e19,8,120,0.064331,0.082031
temporal_fine_1e19,8,121,0.090698,0.105957
temporal_fine_1e19,8,122,0.073730,0.080688
temporal_fine_1e19,8,123,0.111572,0.095215
temporal_fine_1e19,8,124,0.093628,0.067017
temporal_fine_1e19,8,125,0.081909,0.097839
temporal_fine_1e19,8,126,0.100769,0.078369
temporal_fine_1e19,8,127,0.173828,0.145325
temporal_fine_1e19,8,128,0.136719,0.133423
temporal_fine_1e19,8,129,0.111877,0.098511
temporal_fine_1e19,8,130,0.088501,0.107788
temporal_fine_1e19,8,131,0.099609,0.113098
temporal_fine_1e19,8,132,0.051819,0.060852
temporal_fine_1e19,8,133,0.103577,0.098999
temporal_fine_1e19,8,134,0.109680,0.117432
temporal_fine_1e19,8,135,0.146851,0.125061
temporal_fine_1e19,8,136,0.076843,0.115845
temporal_fine_1e19,8,137,0.078796,0.109253
temporal_fine_1e19,8,138,0.109985,0.099243
temporal_fine_1e19,8,139,0.134644,0.097412
temporal_fine_1e19,8,140,0.106201,0.098877
temporal_fine_1e19,8,141,0.069336,0.063049
temporal_fine_1e19,8,142,0.091797,0.133667
temporal_fine_1e19,8,143,0.114990,0.122803
temporal_fine_1e19,8,144,0.092957,0.118225
temporal_fine_1e19,8,145,0.080566,0.103149
temporal_fine_1e19,8,146,0.080566,0.102051
temporal_fine_1e19,8,147,0.088074,0.150818
temporal_fine_1e19,8,148,0.088501,0.083435
temporal_fine_1e19,8,149,0.099548,0.091309
temporal_fine_1e19,8,150,0.060486,0.097107
temporal_fine_1e19,8,151,0.066101,0.131653
temporal_fine_1e19,8,152,0.054382,0.103943
temporal_fine_1e19,8,153,0.097961,0.143677
temporal_fine_1e19,8,154,0.112793,0.115356
temporal_fine_1e19,8,155,0.078735,0.068054
temporal_fine_1e19,8,156,0.110474,0.085693
temporal_fine_1e19,8,157,0.095398,0.093018
temporal_fine_1e19,8,158,0.110229,0.127380
temporal_fine_1e19,8,159,0.080872,0.087830
temporal_fine_1e19,8,160,0.079224,0.056519
temporal_fine_1e19,8,161,0.065125,0.090820
temporal_fine_1e19,8,162,0.111267,0.099060
temporal_fine_1e19,8,163,0.104309,0.115051
temporal_fine_1e19,8,164,0.060181,0.123840
temporal_fine_1e19,8,165,0.102661,0.107849
temporal_fine_1e19,8,166,0.089233,0.084961
temporal_fine_1e19,8,167,0.095947,0.078552
temporal_fine_1e19,8,168,0.118591,0.085815
temporal_fine_1e19,8,169,0.091553,0.061035
temporal_fine_1e19,8,170,0.112061,0.083923
temporal_fine_1e19,8,171,0.086060,0.096313
temporal_fine_1e19,8,172,0.119934,0.110657
temporal_fine_1e19,8,173,0.080200,0.114929
temporal_fine_1e19,8,174,0.107178,0.071045
temporal_fine_1e19,8,175,0.122131,0.070984
temporal_fine_1e19,8,176,0.091003,0.080505
temporal_fine_1e19,8,177,0.058960,0.078125
temporal_fine_1e19,8,178,0.061951,0.085266
temporal_fine_1e19,8,179,0.079041,0.151062
temporal_fine_1e19,8,180,0.051025,0.057678
temporal_fine_1e19,8,181,0.194702,0.134705
temporal_fine_1e19,8,182,0.090149,0.096252
temporal_fine_1e19,8,183,0.096130,0.058044
temporal_fine_1e19,8,184,0.096008,0.095703
temporal_fine_1e19,8,185,0.063599,0.074341
temporal_fine_1e19,8,186,0.070618,0.092468
temporal_fine_1e19,8,187,0.089294,0.097656
temporal_fine_1e19,8,188,0.069153,0.055664
temporal_fine_1e19,8,189,0.055359,0.060242
temporal_fine_1e19,8,190,0.090454,0.050720
temporal_fine_1e19,8,191,0.111267,0.090393
temporal_fine_1e19,9,0,0.067261,0.081909
temporal_fine_1e19,9,1,0.086121,0.106873
temporal_fine_1e19,9,2,0.089539,0.076782
temporal_fine_1e19,9,3,0.077759,0.107056
temporal_fine_1e19,9,4,0.240173,0.193054
temporal_fine_1e19,9,5,0.129578,0.112793
temporal_fine_1e19,9,6,0.095886,0.093750
temporal_fine_1e19,9,7,0.087708,0.069580
temporal_fine_1e19,9,8,0.050964,0.055969
temporal_fine_1e19,9,9,0.053040,0.069519
temporal_fine_1e19,9,10,0.149109,0.126892
temporal_fine_1e19,9,11,0.054626,0.057190
temporal_fine_1e19,9,12,0.094971,0.153992
temporal_fine_1e19,9,13,0.115356,0.146667
temporal_fine_1e19,9,14,0.081299,0.141235
temporal_fine_1e19,9,15,0.111389,0.100952
temporal_fine_1e19,9,16,0.091064,0.060547
temporal_fine_1e19,9,17,0.080322,0.053650
temporal_fine_1e19,9,18,0.044983,0.060059
temporal_fine_1e19,9,19,0.126038,0.090759
temporal_fine_1e19,9,20,0.109009,0.107422
temporal_fine_1e19,9,21,0.150757,0.123596
temporal_fine_1e19,9,22,0.168457,0.121338
temporal_fine_1e19,9,23,0.084717,0.075684
temporal_fine_1e19,9,24,0.108398,0.127258
temporal_fine_1e19,9,25,0.109131,0.116272
temporal_fine_1e19,9,26,0.085938,0.075439
temporal_fine_1e19,9,27,0.058777,0.108582
temporal_fine_1e19,9,28,0.097229,0.080261
temporal_fine_1e19,9,29,0.101746,0.098022
temporal_fine_1e19,9,30,0.118225,0.126953
temporal_fine_1e19,9,31,0.109741,0.095947
temporal_fine_1e19,9,32,0.086182,0.088684
temporal_fine_1e19,9,33,0.112305,0.110901
temporal_fine_1e19,9,34,0.088501,0.052002
temporal_fine_1e19,9,35,0.099976,0.093445
temporal_fine_1e19,9,36,0.112183,0.085083
temporal_fine_1e19,9,37,0.113525,0.086487
temporal_fine_1e19,9,38,0.108154,0.103088
temporal_fine_1e19,9,39,0.084656,0.097168
temporal_fine_1e19,9,40,0.077820,0.098694
temporal_fine_1e19,9,41,0.088135,0.115417
temporal_fine_1e19,9,42,0.092712,0.061829
temporal_fine_1e19,9,43,0.103882,0.067261
temporal_fine_1e19,9,44,0.136536,0.081970
temporal_fine_1e19,9,45,0.078003,0.087952
temporal_fine_1e19,9,46,0.062073,0.093262
temporal_fine_1e19,9,47,0.110291,0.086365
temporal_fine_1e19,9,48,0.132080,0.103149
temporal_fine_1e19,9,49,0.097778,0.094788
temporal_fine_1e19,9,50,0.075500,0.098633
temporal_fine_1e19,9,51,0.058228,0.109497
temporal_fine_1e19,9,52,0.102356,0.087402
temporal_fine_1e19,9,53,0.092224,0.084229
temporal_fine_1e19,9,54,0.091675,0.085632
temporal_fine_1e19,9,55,0.097778,0.100647
temporal_fine_1e19,9,56,0.065918,0.065796
temporal_fine_1e19,9,57,0.069275,0.076233
temporal_fine_1e19,9,58,0.085632,0.119751
temporal_fine_1e19,9,59,0.046326,0.055969
temporal_fine_1e19,9,60,0.086121,0.088928
temporal_fine_1e19,9,61,0.064819,0.059692
temporal_fine_1e19,9,62,0.068054,0.108398
temporal_fine_1e19,9,63,0.091797,0.100403
temporal_fine_1e19,9,64,0.120605,0.078796
temporal_fine_1e19,9,65,0.168030,0.107361
temporal_fine_1e19,9,66,0.038147,0.034119
temporal_fine_1e19,9,67,0.100098,0.085449
temporal_fine_1e19,9,68,0.091064,0.077209
temporal_fine_1e19,9,69,0.113708,0.109619
temporal_fine_1e19,9,70,0.134521,0.132568
temporal_fine_1e19,9,71,0.017029,0.048889
temporal_fine_1e19,9,72,0.078613,0.125183
temporal_fine_1e19,9,73,0.062744,0.079407
temporal_fine_1e19,9,74,0.124878,0.124878
temporal_fine_1e19,9,75,0.076050,0.136719
temporal_fine_1e19,9,76,0.065247,0.082581
temporal_fine_1e19,9,77,0.043823,0.070251
temporal_fine_1e19,9,78,0.062378,0.093201
temporal_fine_1e19,9,79,0.175049,0.159119
temporal_fine_1e19,9,80,0.077515,0.075073
temporal_fine_1e19,9,81,0.061829,0.051819
temporal_fine_1e19,9,82,0.146118,0.118713
temporal_fine_1e19,9,83,0.111145,0.120483
temporal_fine_1e19,9,84,0.079041,0.110718
temporal_fine_1e19,9,85,0.093262,0.068848
temporal_fine_1e19,9,86,0.107239,0.085388
temporal_fine_1e19,9,87,0.108154,0.096924
temporal_fine_1e19,9,88,0.106995,0.105225
temporal_fine_1e19,9,89,0.132629,0.133789
temporal_fine_1e19,9,90,0.080200,0.072205
temporal_fine_1e19,9,91,0.092651,0.077393
temporal_fine_1e19,9,92,0.064697,0.074951
temporal_fine_1e19,9,93,0.109619,0.125671
temporal_fine_1e19,9,94,0.073669,0.100586
temporal_fine_1e19,9,95,0.092468,0.082214
temporal_fine_1e19,9,96,0.124817,0.107178
temporal_fine_1e19,9,97,0.035156,0.060608
temporal_fine_1e19,9,98,0.084534,0.077332
temporal_fine_1e19,9,99,0.078186,0.111816
temporal_fine_1e19,9,100,0.066101,0.102417
temporal_fine_1e19,9,101,0.019348,0.060303
temporal_fine_1e19,9,102,0.084595,0.102173
temporal_fine_1e19,9,103,0.099854,0.113586
temporal_fine_1e19,9,104,0.109253,0.121033
temporal_fine_1e19,9,105,0.125366,0.114807
temporal_fine_1e19,9,106,0.042786,0.041138
temporal_fine_1e19,9,107,0.106995,0.113770
temporal_fine_1e19,9,108,0.083862,0.054077
temporal_fine_1e19,9,109,0.100281,0.112000
temporal_fine_1e19,9,110,0.073364,0.094421
temporal_fine_1e19,9,111,0.158569,0.131104
temporal_fine_1e19,9,112,0.121399,0.112000
temporal_fine_1e19,9,113,0.107849,0.117920
temporal_fine_1e19,9,114,0.053223,0.050964
temporal_fine_1e19,9,115,0.091187,0.038696
temporal_fine_1e19,9,116,0.081238,0.093201
temporal_fine_1e19,9,117,0.091675,0.100586
temporal_fine_1e19,9,118,0.131653,0.111145
temporal_fine_1e19,9,119,0.116455,0.137329
temporal_fine_1e19,9,120,0.124329,0.097412
temporal_fine_1e19,9,121,0.080322,0.092957
temporal_fine_1e19,9,122,0.103027,0.093689
temporal_fine_1e19,9,123,0.053650,0.054810
temporal_fine_1e19,9,124,0.110535,0.107178
temporal_fine_1e19,9,125,0.124451,0.111267
temporal_fine_1e19,9,126,0.093811,0.159058
temporal_fine_1e19,9,127,0.065857,0.126343
temporal_fine_1e19,9,128,0.131042,0.101868
temporal_fine_1e19,9,129,0.097900,0.111511
temporal_fine_1e19,9,130,0.059998,0.070435
temporal_fine_1e19,9,131,0.085632,0.088013
temporal_fine_1e19,9,132,0.088745,0.083252
temporal_fine_1e19,9,133,0.085022,0.085388
temporal_fine_1e19,9,134,0.106812,0.083923
temporal_fine_1e19,9,135,0.092224,0.081970
temporal_fine_1e19,9,136,0.104187,0.080627
temporal_fine_1e19,9,137,0.067627,0.087708
temporal_fine_1e19,9,138,0.070190,0.071960
temporal_fine_1e19,9,139,0.189880,0.129333
temporal_fine_1e19,9,140,0.072266,0.093872
temporal_fine_1e19,9,141,0.080566,0.110596
temporal_fine_1e19,9,142,0.084106,0.120667
temporal_fine_1e19,9,143,0.088989,0.068604
temporal_fine_1e19,9,144,0.078430,0.072815
temporal_fine_1e19,9,145,0.115356,0.076233
temporal_fine_1e19,9,146,0.085938,0.102173
temporal_fine_1e19,9,147,0.097900,0.095825
temporal_fine_1e19,9,148,0.078491,0.093140
temporal_fine_1e19,9,149,0.093323,0.070557
temporal_fine_1e19,9,150,0.025269,0.042053
temporal_fine_1e19,9,151,0.107910,0.100342
temporal_fine_1e19,9,152,0.150085,0.114014
temporal_fine_1e19,9,153,0.066406,0.096008
temporal_fine_1e19,9,154,0.106628,0.094849
temporal_fine_1e19,9,155,0.134644,0.116943
temporal_fine_1e19,9,156,0.078796,0.067749
temporal_fine_1e19,9,157,0.073914,0.082031
temporal_fine_1e19,9,158,0.059326,0.080688
temporal_fine_1e19,9,159,0.040955,0.058777
temporal_fine_1e19,9,160,0.090027,0.104675
temporal_fine_1e19,9,161,0.061646,0.050842
temporal_fine_1e19,9,162,0.063416,0.088318
temporal_fine_1e19,9,163,0.129883,0.118225
temporal_fine_1e19,9,164,0.150330,0.084473
temporal_fine_1e19,9,165,0.110962,0.097229
temporal_fine_1e19,9,166,0.075317,0.071228
temporal_fine_1e19,9,167,0.058594,0.088623
temporal_fine_1e19,9,168,0.078308,0.099365
temporal_fine_1e19,9,169,0.114258,0.098267
temporal_fine_1e19,9,170,0.097778,0.067627
temporal_fine_1e19,9,171,0.090149,0.091492
temporal_fine_1e19,9,172,0.105164,0.095276
temporal_fine_1e19,9,173,0.092346,0.110901
temporal_fine_1e19,9,174,0.065918,0.070251
temporal_fine_1e19,9,175,0.097778,0.125427
temporal_fine_1e19,9,176,0.099121,0.088196
temporal_fine_1e19,9,177,0.089783,0.077759
temporal_fine_1e19,9,178,0.097900,0.095764
temporal_fine_1e19,9,179,0.090027,0.102783
temporal_fine_1e19,9,180,0.076904,0.068970
temporal_fine_1e19,9,181,0.109314,0.084229
temporal_fine_1e19,9,182,0.105225,0.088745
temporal_fine_1e19,9,183,0.050049,0.060852
temporal_fine_1e19,9,184,0.096069,0.082886
temporal_fine_1e19,9,185,0.113037,0.149475
temporal_fine_1e19,9,186,0.119995,0.108032
temporal_fine_1e19,9,187,0.091431,0.073853
temporal_fine_1e19,9,188,0.135864,0.126526
temporal_fine_1e19,9,189,0.146667,0.098267
temporal_fine_1e19,9,190,0.087158,0.064941
temporal_fine_1e19,9,191,0.048279,0.100159
temporal_fine_1e19,10,0,0.052551,0.060852
temporal_fine_1e19,10,1,0.087463,0.127563
temporal_fine_1e19,10,2,0.092285,0.097595
temporal_fine_1e19,10,3,0.103394,0.114258
temporal_fine_1e19,10,4,0.093201,0.088867
temporal_fine_1e19,10,5,0.025879,0.034363
temporal_fine_1e19,10,6,0.100464,0.067627
temporal_fine_1e19,10,7,0.046021,0.038208
temporal_fine_1e19,10,8,0.079041,0.098938
temporal_fine_1e19,10,9,0.122986,0.109131
temporal_fine_1e19,10,10,0.109680,0.090820
temporal_fine_1e19,10,11,0.080811,0.070923
temporal_fine_1e19,10,12,0.059021,0.098267
temporal_fine_1e19,10,13,0.108582,0.115295
temporal_fine_1e19,10,14,0.092407,0.112183
temporal_fine_1e19,10,15,0.087158,0.098877
temporal_fine_1e19,10,16,0.074341,0.086060
temporal_fine_1e19,10,17,0.084778,0.103516
temporal_fine_1e19,10,18,0.161865,0.164673
temporal_fine_1e19,10,19,0.132874,0.140869
temporal_fine_1e19,10,20,0.091858,0.079407
temporal_fine_1e19,10,21,0.079102,0.062317
temporal_fine_1e19,10,22,0.072327,0.068787
temporal_fine_1e19,10,23,0.062744,0.088623
temporal_fine_1e19,10,24,0.101624,0.059021
temporal_fine_1e19,10,25,0.049133,0.061462
temporal_fine_1e19,10,26,0.071655,0.079102
temporal_fine_1e19,10,27,0.077637,0.088257
temporal_fine_1e19,10,28,0.071472,0.059937
temporal_fine_1e19,10,29,0.060425,0.057251
temporal_fine_1e19,10,30,0.102783,0.094360
temporal_fine_1e19,10,31,0.106018,0.083130
temporal_fine_1e19,10,32,0.099792,0.087097
temporal_fine_1e19,10,33,0.118225,0.101562
temporal_fine_1e19,10,34,0.102112,0.070129
temporal_fine_1e19,10,35,0.051392,0.066772
temporal_fine_1e19,10,36,0.103027,0.072510
temporal_fine_1e19,10,37,0.087280,0.074585
temporal_fine_1e19,10,38,0.072693,0.102478
temporal_fine_1e19,10,39,0.064148,0.090271
temporal_fine_1e19,10,40,0.082581,0.087036
temporal_fine_1e19,10,41,0.122437,0.115356
temporal_fine_1e19,10,42,0.133423,0.124146
temporal_fine_1e19,10,43,0.101868,0.144958
temporal_fine_1e19,10,44,0.102844,0.090149
temporal_fine_1e19,10,45,0.107605,0.087708
temporal_fine_1e19,10,46,0.085327,0.041931
temporal_fine_1e19,10,47,0.140320,0.120422
temporal_fine_1e19,10,48,0.085693,0.094788
temporal_fine_1e19,10,49,0.142273,0.113464
temporal_fine_1e19,10,50,0.089417,0.095337
temporal_fine_1e19,10,51,0.072266,0.076599
temporal_fine_1e19,10,52,0.085632,0.078430
temporal_fine_1e19,10,53,0.160156,0.151489
temporal_fine_1e19,10,54,0.057312,0.062561
temporal_fine_1e19,10,55,0.092407,0.077332
temporal_fine_1e19,10,56,0.086121,0.086670
temporal_fine_1e19,10,57,0.110718,0.108459
temporal_fine_1e19,10,58,0.018127,0.034729
temporal_fine_1e19,10,59,0.089905,0.099304
temporal_fine_1e19,10,60,0.083618,0.089783
temporal_fine_1e19,10,61,0.254456,0.239380
temporal_fine_1e19,10,62,0.103638,0.107910
temporal_fine_1e19,10,63,0.127808,0.127441
temporal_fine_1e19,10,64,0.115601,0.088928
temporal_fine_1e19,10,65,0.146240,0.106079
temporal_fine_1e19,10,66,0.096924,0.081482
temporal_fine_1e19,10,67,0.086304,0.060852
temporal_fine_1e19,10,68,0.011536,0.029236
temporal_fine_1e19,10,69,0.095398,0.086243
temporal_fine_1e19,10,70,0.052917,0.065552
temporal_fine_1e19,10,71,0.087952,0.085815
temporal_fine_1e19,10,72,0.143372,0.118469
temporal_fine_1e19,10,73,0.082397,0.094788
temporal_fine_1e19,10,74,0.088745,0.087463
temporal_fine_1e19,10,75,0.097534,0.088867
temporal_fine_1e19,10,76,0.133423,0.126648
temporal_fine_1e19,10,77,0.114075,0.100098
temporal_fine_1e19,10,78,0.086243,0.118530
temporal_fine_1e19,10,79,0.109558,0.118103
temporal_fine_1e19,10,80,0.101990,0.112000
temporal_fine_1e19,10,81,0.088928,0.093445
temporal_fine_1e19,10,82,0.087097,0.072449
temporal_fine_1e19,10,83,0.087952,0.069763
temporal_fine_1e19,10,84,0.118652,0.075623
temporal_fine_1e19,10,85,0.040833,0.047485
temporal_fine_1e19,10,86,0.108276,0.041687
temporal_fine_1e19,10,87,0.052490,0.108765
temporal_fine_1e19,10,88,0.071228,0.076050
temporal_fine_1e19,10,89,0.063904,0.101440
temporal_fine_1e19,10,90,0.049927,0.077209
temporal_fine_1e19,10,91,0.123291,0.114502
temporal_fine_1e19,10,92,0.100525,0.069885
temporal_fine_1e19,10,93,0.096680,0.132874
temporal_fine_1e19,10,94,0.057373,0.054443
temporal_fine_1e19,10,95,0.085938,0.090088
temporal_fine_1e19,10,96,0.119080,0.108215
temporal_fine_1e19,10,97,0.132996,0.133911
temporal_fine_1e19,10,98,0.053406,0.059265
temporal_fine_1e19,10,99,0.099182,0.086487
temporal_fine_1e19,10,100,0.103455,0.056335
temporal_fine_1e19,10,101,0.069397,0.135254
temporal_fine_1e19,10,102,0.155090,0.094971
temporal_fine_1e19,10,103,0.080994,0.084656
temporal_fine_1e19,10,104,0.108215,0.076416
temporal_fine_1e19,10,105,0.120789,0.144958
temporal_fine_1e19,10,106,0.111023,0.106628
temporal_fine_1e19,10,107,0.064819,0.075745
temporal_fine_1e19,10,108,0.103882,0.103943
temporal_fine_1e19,10,109,0.104919,0.129517
temporal_fine_1e19,10,110,0.201904,0.163513
temporal_fine_1e19,10,111,0.090759,0.072937
temporal_fine_1e19,10,112,0.060547,0.080994
temporal_fine_1e19,10,113,0.088196,0.085388
temporal_fine_1e19,10,114,0.114319,0.072937
temporal_fine_1e19,10,115,0.076721,0.070435
temporal_fine_1e19,10,116,0.033203,0.061279
temporal_fine_1e19,10,117,0.067932,0.073486
temporal_fine_1e19,10,118,0.088623,0.076172
temporal_fine_1e19,10,119,0.111328,0.091187
temporal_fine_1e19,10,120,0.115601,0.104248
temporal_fine_1e19,10,121,0.080139,0.096924
temporal_fine_1e19,10,122,0.074829,0.148682
temporal_fine_1e19,10,123,0.090332,0.074280
temporal_fine_1e19,10,124,0.127136,0.104309
temporal_fine_1e19,10,125,0.092285,0.074646
temporal_fine_1e19,10,126,0.113159,0.109192
temporal_fine_1e19,10,127,0.117310,0.090393
temporal_fine_1e19,10,128,0.154724,0.118347
temporal_fine_1e19,10,129,0.103394,0.070251
temporal_fine_1e19,10,130,0.108154,0.125427
temporal_fine_1e19,10,131,0.088379,0.112610
temporal_fine_1e19,10,132,0.137817,0.125488
temporal_fine_1e19,10,133,0.069580,0.089233
temporal_fine_1e19,10,134,0.157593,0.125366
temporal_fine_1e19,10,135,0.103760,0.077026
temporal_fine_1e19,10,136,0.127441,0.142029
temporal_fine_1e19,10,137,0.070129,0.078064
temporal_fine_1e19,10,138,0.077820,0.052612
temporal_fine_1e19,10,139,0.092957,0.094360
temporal_fine_1e19,10,140,0.074768,0.093018
temporal_fine_1e19,10,141,0.075989,0.127014
temporal_fine_1e19,10,142,0.100525,0.096680
temporal_fine_1e19,10,143,0.081543,0.119690
temporal_fine_1e19,10,144,0.097290,0.123047
temporal_fine_1e19,10,145,0.063782,0.068054
temporal_fine_1e19,10,146,0.093811,0.070740
temporal_fine_1e19,10,147,0.056458,0.114380
temporal_fine_1e19,10,148,0.104248,0.077087
temporal_fine_1e19,10,149,0.138123,0.125000
temporal_fine_1e19,10,150,0.087219,0.068237
temporal_fine_1e19,10,151,0.070251,0.088745
temporal_fine_1e19,10,152,0.049133,0.076965
temporal_fine_1e19,10,153,0.126160,0.113403
temporal_fine_1e19,10,154,0.083740,0.127014
temporal_fine_1e19,10,155,0.123901,0.151184
temporal_fine_1e19,10,156,0.080811,0.073486
temporal_fine_1e19,10,157,0.117615,0.138916
temporal_fine_1e19,10,158,0.095886,0.073730
temporal_fine_1e19,10,159,0.077026,0.067932
temporal_fine_1e19,10,160,0.130127,0.127380
temporal_fine_1e19,10,161,0.076111,0.084656
temporal_fine_1e19,10,162,0.084961,0.083740
temporal_fine_1e19,10,163,0.109558,0.113831
temporal_fine_1e19,10,164,0.090637,0.095581
temporal_fine_1e19,10,165,0.135254,0.141357
temporal_fine_1e19,10,166,0.046753,0.050720
temporal_fine_1e19,10,167,0.078552,0.081238
temporal_fine_1e19,10,168,0.105835,0.112671
temporal_fine_1e19,10,169,0.097778,0.115479
temporal_fine_1e19,10,170,0.093140,0.103210
temporal_fine_1e19,10,171,0.120483,0.087219
temporal_fine_1e19,10,172,0.113464,0.066895
temporal_fine_1e19,10,173,0.060852,0.095032
temporal_fine_1e19,10,174,0.117554,0.121399
temporal_fine_1e19,10,175,0.066345,0.071960
temporal_fine_1e19,10,176,0.090271,0.078369
