label,run,budget,layer,variant,split,feature,null_type,median_AUC_floor,n_experts
flame38m_g1_temporal,flame38m_g1_temporal,1e18,4,kwin,sequence,token,iid,0.4992,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,4,kwin,sequence,token,circular,0.4997,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,4,kwin,sequence,context,iid,0.4995,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,4,kwin,sequence,context,circular,0.5006,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,5,kwin,sequence,token,iid,0.4997,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,5,kwin,sequence,token,circular,0.4989,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,5,kwin,sequence,context,iid,0.5005,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,5,kwin,sequence,context,circular,0.4995,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,6,kwin,sequence,token,iid,0.4997,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,6,kwin,sequence,token,circular,0.5002,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,6,kwin,sequence,context,iid,0.4995,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,6,kwin,sequence,context,circular,0.5029,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,7,kwin,sequence,token,iid,0.4988,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,7,kwin,sequence,token,circular,0.4988,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,7,kwin,sequence,context,iid,0.4997,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,7,kwin,sequence,context,circular,0.4995,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,8,kwin,sequence,token,iid,0.5002,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,8,kwin,sequence,token,circular,0.5,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,8,kwin,sequence,context,iid,0.5011,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,8,kwin,sequence,context,circular,0.4991,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,9,kwin,sequence,token,iid,0.5016,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,9,kwin,sequence,token,circular,0.4997,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,9,kwin,sequence,context,iid,0.5002,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,9,kwin,sequence,context,circular,0.5016,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,2,kfull,sequence,token,iid,0.5003,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,2,kfull,sequence,token,circular,0.5002,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,2,kfull,sequence,context,iid,0.4985,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,2,kfull,sequence,context,circular,0.4998,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,3,kfull,sequence,token,iid,0.5006,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,3,kfull,sequence,token,circular,0.5001,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,3,kfull,sequence,context,iid,0.5011,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,3,kfull,sequence,context,circular,0.5014,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,4,kfull,sequence,token,iid,0.501,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,4,kfull,sequence,token,circular,0.4997,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,4,kfull,sequence,context,iid,0.5006,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,4,kfull,sequence,context,circular,0.5008,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,5,kfull,sequence,token,iid,0.4987,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,5,kfull,sequence,token,circular,0.4989,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,5,kfull,sequence,context,iid,0.5013,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,5,kfull,sequence,context,circular,0.4995,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,6,kfull,sequence,token,iid,0.5009,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,6,kfull,sequence,token,circular,0.5002,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,6,kfull,sequence,context,iid,0.5013,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,6,kfull,sequence,context,circular,0.5029,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,7,kfull,sequence,token,iid,0.5,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,7,kfull,sequence,token,circular,0.4988,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,7,kfull,sequence,context,iid,0.5,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,7,kfull,sequence,context,circular,0.4988,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,8,kfull,sequence,token,iid,0.5002,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,8,kfull,sequence,token,circular,0.5,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,8,kfull,sequence,context,iid,0.4991,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,8,kfull,sequence,context,circular,0.4975,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,9,kfull,sequence,token,iid,0.5005,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,9,kfull,sequence,token,circular,0.4997,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,9,kfull,sequence,context,iid,0.4988,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,9,kfull,sequence,context,circular,0.5022,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,2,base,sequence,token,iid,0.4993,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,2,base,sequence,token,circular,0.5002,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,2,base,sequence,context,iid,0.4999,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,2,base,sequence,context,circular,0.4957,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,3,base,sequence,token,iid,0.5005,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,3,base,sequence,token,circular,0.5001,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,3,base,sequence,context,iid,0.5002,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,3,base,sequence,context,circular,0.5013,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,4,base,sequence,token,iid,0.5009,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,4,base,sequence,token,circular,0.4997,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,4,base,sequence,context,iid,0.5006,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,4,base,sequence,context,circular,0.5054,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,5,base,sequence,token,iid,0.5001,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,5,base,sequence,token,circular,0.4989,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,5,base,sequence,context,iid,0.5003,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,5,base,sequence,context,circular,0.5,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,6,base,sequence,token,iid,0.4996,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,6,base,sequence,token,circular,0.5002,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,6,base,sequence,context,iid,0.5004,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,6,base,sequence,context,circular,0.501,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,7,base,sequence,token,iid,0.5008,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,7,base,sequence,token,circular,0.4988,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,7,base,sequence,context,iid,0.501,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,7,base,sequence,context,circular,0.5027,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,8,base,sequence,token,iid,0.4997,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,8,base,sequence,token,circular,0.5,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,8,base,sequence,context,iid,0.4993,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,8,base,sequence,context,circular,0.503,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,9,base,sequence,token,iid,0.5001,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,9,base,sequence,token,circular,0.4997,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,9,base,sequence,context,iid,0.4993,64
flame38m_g1_temporal,flame38m_g1_temporal,1e18,9,base,sequence,context,circular,0.5038,64
flame38m_g3_moe,flame38m_g3_moe,1e18,2,kwin,sequence,token,iid,0.5005,192
flame38m_g3_moe,flame38m_g3_moe,1e18,2,kwin,sequence,token,circular,0.5004,192
flame38m_g3_moe,flame38m_g3_moe,1e18,2,kwin,sequence,context,iid,0.4991,192
flame38m_g3_moe,flame38m_g3_moe,1e18,2,kwin,sequence,context,circular,0.5037,192
flame38m_g3_moe,flame38m_g3_moe,1e18,3,kwin,sequence,token,iid,0.4988,192
flame38m_g3_moe,flame38m_g3_moe,1e18,3,kwin,sequence,token,circular,0.5009,192
flame38m_g3_moe,flame38m_g3_moe,1e18,3,kwin,sequence,context,iid,0.4996,192
flame38m_g3_moe,flame38m_g3_moe,1e18,3,kwin,sequence,context,circular,0.5029,192
flame38m_g3_moe,flame38m_g3_moe,1e18,4,kwin,sequence,token,iid,0.4988,192
flame38m_g3_moe,flame38m_g3_moe,1e18,4,kwin,sequence,token,circular,0.5002,192
flame38m_g3_moe,flame38m_g3_moe,1e18,4,kwin,sequence,context,iid,0.4995,192
flame38m_g3_moe,flame38m_g3_moe,1e18,4,kwin,sequence,context,circular,0.5029,192
flame38m_g3_moe,flame38m_g3_moe,1e18,5,kwin,sequence,token,iid,0.4992,192
flame38m_g3_moe,flame38m_g3_moe,1e18,5,kwin,sequence,token,circular,0.5005,192
flame38m_g3_moe,flame38m_g3_moe,1e18,5,kwin,sequence,context,iid,0.5004,192
flame38m_g3_moe,flame38m_g3_moe,1e18,5,kwin,sequence,context,circular,0.5028,192
flame38m_g3_moe,flame38m_g3_moe,1e18,6,kwin,sequence,token,iid,0.5001,192
flame38m_g3_moe,flame38m_g3_moe,1e18,6,kwin,sequence,token,circular,0.5003,192
flame38m_g3_moe,flame38m_g3_moe,1e18,6,kwin,sequence,context,iid,0.4992,192
flame38m_g3_moe,flame38m_g3_moe,1e18,6,kwin,sequence,context,circular,0.5024,192
flame38m_g3_moe,flame38m_g3_moe,1e18,7,kwin,sequence,token,iid,0.4995,192
flame38m_g3_moe,flame38m_g3_moe,1e18,7,kwin,sequence,token,circular,0.5005,192
flame38m_g3_moe,flame38m_g3_moe,1e18,7,kwin,sequence,context,iid,0.5006,192
flame38m_g3_moe,flame38m_g3_moe,1e18,7,kwin,sequence,context,circular,0.5032,192
flame38m_g3_moe,flame38m_g3_moe,1e18,8,kwin,sequence,token,iid,0.5006,192
flame38m_g3_moe,flame38m_g3_moe,1e18,8,kwin,sequence,token,circular,0.5003,192
flame38m_g3_moe,flame38m_g3_moe,1e18,8,kwin,sequence,context,iid,0.501,192
flame38m_g3_moe,flame38m_g3_moe,1e18,8,kwin,sequence,context,circular,0.5028,192
flame38m_g3_moe,flame38m_g3_moe,1e18,9,kwin,sequence,token,iid,0.4989,192
flame38m_g3_moe,flame38m_g3_moe,1e18,9,kwin,sequence,token,circular,0.4996,192
flame38m_g3_moe,flame38m_g3_moe,1e18,9,kwin,sequence,context,iid,0.4998,192
flame38m_g3_moe,flame38m_g3_moe,1e18,9,kwin,sequence,context,circular,0.5026,192
flame38m_g3_moe,flame38m_g3_moe,1e18,2,kfull,sequence,token,iid,0.5001,192
flame38m_g3_moe,flame38m_g3_moe,1e18,2,kfull,sequence,token,circular,0.5004,192
flame38m_g3_moe,flame38m_g3_moe,1e18,2,kfull,sequence,context,iid,0.5002,192
flame38m_g3_moe,flame38m_g3_moe,1e18,2,kfull,sequence,context,circular,0.5044,192
flame38m_g3_moe,flame38m_g3_moe,1e18,3,kfull,sequence,token,iid,0.4985,192
flame38m_g3_moe,flame38m_g3_moe,1e18,3,kfull,sequence,token,circular,0.5009,192
flame38m_g3_moe,flame38m_g3_moe,1e18,3,kfull,sequence,context,iid,0.4997,192
flame38m_g3_moe,flame38m_g3_moe,1e18,3,kfull,sequence,context,circular,0.5042,192
flame38m_g3_moe,flame38m_g3_moe,1e18,4,kfull,sequence,token,iid,0.4993,192
flame38m_g3_moe,flame38m_g3_moe,1e18,4,kfull,sequence,token,circular,0.5002,192
flame38m_g3_moe,flame38m_g3_moe,1e18,4,kfull,sequence,context,iid,0.4987,192
flame38m_g3_moe,flame38m_g3_moe,1e18,4,kfull,sequence,context,circular,0.5034,192
flame38m_g3_moe,flame38m_g3_moe,1e18,5,kfull,sequence,token,iid,0.4987,192
flame38m_g3_moe,flame38m_g3_moe,1e18,5,kfull,sequence,token,circular,0.5005,192
flame38m_g3_moe,flame38m_g3_moe,1e18,5,kfull,sequence,context,iid,0.4996,192
flame38m_g3_moe,flame38m_g3_moe,1e18,5,kfull,sequence,context,circular,0.5033,192
flame38m_g3_moe,flame38m_g3_moe,1e18,6,kfull,sequence,token,iid,0.4995,192
flame38m_g3_moe,flame38m_g3_moe,1e18,6,kfull,sequence,token,circular,0.5003,192
flame38m_g3_moe,flame38m_g3_moe,1e18,6,kfull,sequence,context,iid,0.4995,192
flame38m_g3_moe,flame38m_g3_moe,1e18,6,kfull,sequence,context,circular,0.5033,192
flame38m_g3_moe,flame38m_g3_moe,1e18,7,kfull,sequence,token,iid,0.5004,192
flame38m_g3_moe,flame38m_g3_moe,1e18,7,kfull,sequence,token,circular,0.5005,192
flame38m_g3_moe,flame38m_g3_moe,1e18,7,kfull,sequence,context,iid,0.4996,192
flame38m_g3_moe,flame38m_g3_moe,1e18,7,kfull,sequence,context,circular,0.5038,192
flame38m_g3_moe,flame38m_g3_moe,1e18,8,kfull,sequence,token,iid,0.4989,192
flame38m_g3_moe,flame38m_g3_moe,1e18,8,kfull,sequence,token,circular,0.5003,192
flame38m_g3_moe,flame38m_g3_moe,1e18,8,kfull,sequence,context,iid,0.4983,192
flame38m_g3_moe,flame38m_g3_moe,1e18,8,kfull,sequence,context,circular,0.5042,192
flame38m_g3_moe,flame38m_g3_moe,1e18,9,kfull,sequence,token,iid,0.4995,192
flame38m_g3_moe,flame38m_g3_moe,1e18,9,kfull,sequence,token,circular,0.4996,192
flame38m_g3_moe,flame38m_g3_moe,1e18,9,kfull,sequence,context,iid,0.4998,192
flame38m_g3_moe,flame38m_g3_moe,1e18,9,kfull,sequence,context,circular,0.5033,192
flame38m_g3_moe,flame38m_g3_moe,1e18,2,base,sequence,token,iid,0.4997,192
flame38m_g3_moe,flame38m_g3_moe,1e18,2,base,sequence,token,circular,0.5004,192
flame38m_g3_moe,flame38m_g3_moe,1e18,2,base,sequence,context,iid,0.5001,192
flame38m_g3_moe,flame38m_g3_moe,1e18,2,base,sequence,context,circular,0.5048,192
flame38m_g3_moe,flame38m_g3_moe,1e18,3,base,sequence,token,iid,0.4993,192
flame38m_g3_moe,flame38m_g3_moe,1e18,3,base,sequence,token,circular,0.5009,192
flame38m_g3_moe,flame38m_g3_moe,1e18,3,base,sequence,context,iid,0.4999,192
flame38m_g3_moe,flame38m_g3_moe,1e18,3,base,sequence,context,circular,0.5025,192
flame38m_g3_moe,flame38m_g3_moe,1e18,4,base,sequence,token,iid,0.4998,192
flame38m_g3_moe,flame38m_g3_moe,1e18,4,base,sequence,token,circular,0.5002,192
flame38m_g3_moe,flame38m_g3_moe,1e18,4,base,sequence,context,iid,0.499,192
flame38m_g3_moe,flame38m_g3_moe,1e18,4,base,sequence,context,circular,0.503,192
flame38m_g3_moe,flame38m_g3_moe,1e18,5,base,sequence,token,iid,0.5,192
flame38m_g3_moe,flame38m_g3_moe,1e18,5,base,sequence,token,circular,0.5005,192
flame38m_g3_moe,flame38m_g3_moe,1e18,5,base,sequence,context,iid,0.5001,192
flame38m_g3_moe,flame38m_g3_moe,1e18,5,base,sequence,context,circular,0.5027,192
flame38m_g3_moe,flame38m_g3_moe,1e18,6,base,sequence,token,iid,0.4996,192
flame38m_g3_moe,flame38m_g3_moe,1e18,6,base,sequence,token,circular,0.5003,192
flame38m_g3_moe,flame38m_g3_moe,1e18,6,base,sequence,context,iid,0.4997,192
flame38m_g3_moe,flame38m_g3_moe,1e18,6,base,sequence,context,circular,0.5025,192
flame38m_g3_moe,flame38m_g3_moe,1e18,7,base,sequence,token,iid,0.5006,192
flame38m_g3_moe,flame38m_g3_moe,1e18,7,base,sequence,token,circular,0.5005,192
flame38m_g3_moe,flame38m_g3_moe,1e18,7,base,sequence,context,iid,0.5,192
flame38m_g3_moe,flame38m_g3_moe,1e18,7,base,sequence,context,circular,0.5031,192
flame38m_g3_moe,flame38m_g3_moe,1e18,8,base,sequence,token,iid,0.5001,192
flame38m_g3_moe,flame38m_g3_moe,1e18,8,base,sequence,token,circular,0.5003,192
flame38m_g3_moe,flame38m_g3_moe,1e18,8,base,sequence,context,iid,0.5002,192
flame38m_g3_moe,flame38m_g3_moe,1e18,8,base,sequence,context,circular,0.5031,192
flame38m_g3_moe,flame38m_g3_moe,1e18,9,base,sequence,token,iid,0.4998,192
flame38m_g3_moe,flame38m_g3_moe,1e18,9,base,sequence,token,circular,0.4996,192
flame38m_g3_moe,flame38m_g3_moe,1e18,9,base,sequence,context,iid,0.4995,192
flame38m_g3_moe,flame38m_g3_moe,1e18,9,base,sequence,context,circular,0.5018,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,2,kwin,sequence,token,iid,0.5001,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,2,kwin,sequence,token,circular,0.5001,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,2,kwin,sequence,context,iid,0.5001,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,2,kwin,sequence,context,circular,0.4979,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,3,kwin,sequence,token,iid,0.5,190
flame38m_g3_temporal,flame38m_g3_temporal,1e18,3,kwin,sequence,token,circular,0.4993,190
flame38m_g3_temporal,flame38m_g3_temporal,1e18,3,kwin,sequence,context,iid,0.4996,190
flame38m_g3_temporal,flame38m_g3_temporal,1e18,3,kwin,sequence,context,circular,0.5005,190
flame38m_g3_temporal,flame38m_g3_temporal,1e18,4,kwin,sequence,token,iid,0.4995,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,4,kwin,sequence,token,circular,0.4996,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,4,kwin,sequence,context,iid,0.4998,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,4,kwin,sequence,context,circular,0.4997,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,5,kwin,sequence,token,iid,0.4993,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,5,kwin,sequence,token,circular,0.5004,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,5,kwin,sequence,context,iid,0.4994,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,5,kwin,sequence,context,circular,0.4996,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,6,kwin,sequence,token,iid,0.4999,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,6,kwin,sequence,token,circular,0.4998,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,6,kwin,sequence,context,iid,0.5002,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,6,kwin,sequence,context,circular,0.5023,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,7,kwin,sequence,token,iid,0.4998,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,7,kwin,sequence,token,circular,0.5004,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,7,kwin,sequence,context,iid,0.5001,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,7,kwin,sequence,context,circular,0.5039,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,8,kwin,sequence,token,iid,0.5001,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,8,kwin,sequence,token,circular,0.5005,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,8,kwin,sequence,context,iid,0.4993,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,8,kwin,sequence,context,circular,0.5013,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,9,kwin,sequence,token,iid,0.5,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,9,kwin,sequence,token,circular,0.5001,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,9,kwin,sequence,context,iid,0.5001,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,9,kwin,sequence,context,circular,0.5003,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,2,kfull,sequence,token,iid,0.5004,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,2,kfull,sequence,token,circular,0.5001,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,2,kfull,sequence,context,iid,0.5,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,2,kfull,sequence,context,circular,0.4993,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,3,kfull,sequence,token,iid,0.5001,190
flame38m_g3_temporal,flame38m_g3_temporal,1e18,3,kfull,sequence,token,circular,0.4993,190
flame38m_g3_temporal,flame38m_g3_temporal,1e18,3,kfull,sequence,context,iid,0.5006,190
flame38m_g3_temporal,flame38m_g3_temporal,1e18,3,kfull,sequence,context,circular,0.4995,190
flame38m_g3_temporal,flame38m_g3_temporal,1e18,4,kfull,sequence,token,iid,0.4999,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,4,kfull,sequence,token,circular,0.4996,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,4,kfull,sequence,context,iid,0.5001,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,4,kfull,sequence,context,circular,0.5015,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,5,kfull,sequence,token,iid,0.5002,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,5,kfull,sequence,token,circular,0.5004,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,5,kfull,sequence,context,iid,0.4999,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,5,kfull,sequence,context,circular,0.4989,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,6,kfull,sequence,token,iid,0.4997,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,6,kfull,sequence,token,circular,0.4998,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,6,kfull,sequence,context,iid,0.4988,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,6,kfull,sequence,context,circular,0.5053,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,7,kfull,sequence,token,iid,0.4992,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,7,kfull,sequence,token,circular,0.5004,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,7,kfull,sequence,context,iid,0.4996,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,7,kfull,sequence,context,circular,0.503,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,8,kfull,sequence,token,iid,0.4999,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,8,kfull,sequence,token,circular,0.5005,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,8,kfull,sequence,context,iid,0.4999,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,8,kfull,sequence,context,circular,0.5035,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,9,kfull,sequence,token,iid,0.5008,192
flame38m_g3_temporal,flame38m_g3_temporal,1e18,9,kfull,sequence,token,circular,0.5001,192
