run,iteration,train_lm_loss,final_val_ce,seed
moe_coarse_1e19,3240,3.244582E+00,,1234
moe_coarse_1e19,3250,3.244958E+00,,1234
moe_coarse_1e19,3260,3.240743E+00,,1234
moe_coarse_1e19,3270,3.238530E+00,,1234
moe_coarse_1e19,3280,3.241579E+00,,1234
moe_coarse_1e19,3290,3.235516E+00,,1234
moe_coarse_1e19,3300,3.234858E+00,,1234
moe_coarse_1e19,3310,3.240168E+00,,1234
moe_coarse_1e19,3320,3.242996E+00,,1234
moe_coarse_1e19,3330,3.232406E+00,,1234
moe_coarse_1e19,3340,3.236408E+00,,1234
moe_coarse_1e19,3350,3.233652E+00,,1234
moe_coarse_1e19,3360,3.234205E+00,,1234
moe_coarse_1e19,3370,3.226299E+00,,1234
moe_coarse_1e19,3380,3.223668E+00,,1234
moe_coarse_1e19,3390,3.222841E+00,,1234
moe_coarse_1e19,3400,3.225863E+00,,1234
moe_coarse_1e19,3410,3.219818E+00,,1234
moe_coarse_1e19,3420,3.223743E+00,,1234
moe_coarse_1e19,3430,3.227589E+00,,1234
moe_coarse_1e19,3440,3.227857E+00,,1234
moe_coarse_1e19,3450,3.226730E+00,,1234
moe_coarse_1e19,3460,3.221170E+00,,1234
moe_coarse_1e19,3470,3.225249E+00,,1234
moe_coarse_1e19,3480,3.217344E+00,,1234
moe_coarse_1e19,3490,3.221088E+00,,1234
moe_coarse_1e19,3500,3.218727E+00,,1234
moe_coarse_1e19,3510,3.225225E+00,,1234
moe_coarse_1e19,3520,3.220383E+00,,1234
moe_coarse_1e19,3530,3.218964E+00,,1234
moe_coarse_1e19,3540,3.215685E+00,,1234
moe_coarse_1e19,3550,3.216771E+00,,1234
moe_coarse_1e19,3560,3.214564E+00,,1234
moe_coarse_1e19,3570,3.217958E+00,,1234
moe_coarse_1e19,3580,3.218755E+00,,1234
moe_coarse_1e19,3590,3.218150E+00,,1234
moe_coarse_1e19,3600,3.216145E+00,,1234
moe_coarse_1e19,3610,3.218285E+00,,1234
moe_coarse_1e19,3620,3.210373E+00,,1234
moe_coarse_1e19,3630,3.208978E+00,,1234
moe_coarse_1e19,3640,3.218781E+00,,1234
moe_coarse_1e19,3650,3.207237E+00,,1234
moe_coarse_1e19,3660,3.207551E+00,,1234
moe_coarse_1e19,3670,3.215867E+00,,1234
moe_coarse_1e19,3680,3.206358E+00,,1234
moe_coarse_1e19,3690,3.206517E+00,,1234
moe_coarse_1e19,3700,3.207924E+00,,1234
moe_coarse_1e19,3710,3.204148E+00,,1234
moe_coarse_1e19,3720,3.196319E+00,,1234
moe_coarse_1e19,3730,3.206221E+00,,1234
moe_coarse_1e19,3740,3.203717E+00,,1234
moe_coarse_1e19,3750,3.207208E+00,,1234
moe_coarse_1e19,3760,3.198801E+00,,1234
moe_coarse_1e19,3770,3.202686E+00,,1234
moe_coarse_1e19,3780,3.195378E+00,,1234
moe_coarse_1e19,3790,3.201466E+00,,1234
moe_coarse_1e19,3800,3.194666E+00,,1234
moe_coarse_1e19,3810,3.195950E+00,,1234
moe_coarse_1e19,3820,3.199373E+00,,1234
moe_coarse_1e19,3830,3.201323E+00,,1234
moe_coarse_1e19,3840,3.192759E+00,,1234
moe_coarse_1e19,3850,3.195602E+00,,1234
moe_coarse_1e19,3860,3.196098E+00,,1234
moe_coarse_1e19,3870,3.192175E+00,,1234
moe_coarse_1e19,3880,3.200130E+00,,1234
moe_coarse_1e19,3890,3.190351E+00,,1234
moe_coarse_1e19,3900,3.197154E+00,,1234
moe_coarse_1e19,3910,3.189347E+00,,1234
moe_coarse_1e19,3920,3.190315E+00,,1234
moe_coarse_1e19,3930,3.182641E+00,,1234
moe_coarse_1e19,3940,3.183654E+00,,1234
moe_coarse_1e19,3950,3.182368E+00,,1234
moe_coarse_1e19,3960,3.180128E+00,,1234
moe_coarse_1e19,3970,3.173557E+00,,1234
moe_coarse_1e19,3980,3.170921E+00,,1234
moe_coarse_1e19,3990,3.174690E+00,,1234
moe_coarse_1e19,4000,3.179017E+00,,1234
moe_coarse_1e19,4010,3.164014E+00,,1234
moe_coarse_1e19,4020,3.163797E+00,,1234
moe_coarse_1e19,4030,3.165351E+00,,1234
moe_coarse_1e19,4040,3.166561E+00,,1234
moe_coarse_1e19,4050,3.160493E+00,,1234
moe_coarse_1e19,4060,3.159041E+00,,1234
moe_coarse_1e19,4070,3.163766E+00,,1234
moe_coarse_1e19,4080,3.158829E+00,,1234
moe_coarse_1e19,4090,3.156174E+00,,1234
moe_coarse_1e19,4100,3.152380E+00,,1234
moe_coarse_1e19,4110,3.151843E+00,,1234
moe_coarse_1e19,4120,3.153678E+00,,1234
moe_coarse_1e19,4130,3.145555E+00,,1234
moe_coarse_1e19,4140,3.149036E+00,,1234
moe_coarse_1e19,4150,3.145025E+00,,1234
moe_coarse_1e19,4160,3.146238E+00,,1234
moe_coarse_1e19,4170,3.142309E+00,,1234
moe_coarse_1e19,4180,3.141327E+00,,1234
moe_coarse_1e19,4190,3.135996E+00,,1234
moe_coarse_1e19,4200,3.138459E+00,,1234
moe_coarse_1e19,4210,3.138461E+00,,1234
moe_coarse_1e19,4220,3.133755E+00,,1234
moe_coarse_1e19,4230,3.133553E+00,,1234
moe_coarse_1e19,4240,3.129495E+00,,1234
moe_coarse_1e19,4250,3.131158E+00,,1234
moe_coarse_1e19,4260,3.132086E+00,,1234
moe_coarse_1e19,4270,3.130942E+00,,1234
moe_coarse_1e19,4280,3.129773E+00,,1234
moe_coarse_1e19,4290,3.127730E+00,,1234
moe_coarse_1e19,4300,3.124726E+00,,1234
moe_coarse_1e19,4310,3.123047E+00,,1234
moe_coarse_1e19,4318,,3.131040,1234
