label,run,layer,expert,eff_vocab,semantic_dispersion
s0_FULL,g3_moe_s0_1e16_sigmoid,3,86,15990.35,0.8868
s0_FULL,g3_moe_s0_1e16_sigmoid,3,87,15984.1,0.892
s0_FULL,g3_moe_s0_1e16_sigmoid,3,88,15990.02,0.91
s0_FULL,g3_moe_s0_1e16_sigmoid,3,89,15989.35,0.888
s0_FULL,g3_moe_s0_1e16_sigmoid,3,90,15980.72,0.8049
s0_FULL,g3_moe_s0_1e16_sigmoid,3,91,15982.53,0.8557
s0_FULL,g3_moe_s0_1e16_sigmoid,3,92,15987.12,0.8778
s0_FULL,g3_moe_s0_1e16_sigmoid,3,93,15973.59,0.8859
s0_FULL,g3_moe_s0_1e16_sigmoid,3,94,15987.61,0.8198
s0_FULL,g3_moe_s0_1e16_sigmoid,3,95,15990.84,0.9065
s0_FULL,g3_moe_s0_1e16_sigmoid,3,96,15989.5,0.8219
s0_FULL,g3_moe_s0_1e16_sigmoid,3,97,15986.28,0.8716
s0_FULL,g3_moe_s0_1e16_sigmoid,3,98,15987.11,0.8276
s0_FULL,g3_moe_s0_1e16_sigmoid,3,99,15983.46,0.8617
s0_FULL,g3_moe_s0_1e16_sigmoid,3,100,15984.61,0.8637
s0_FULL,g3_moe_s0_1e16_sigmoid,3,101,15987.62,0.905
s0_FULL,g3_moe_s0_1e16_sigmoid,3,102,15992.28,0.8642
s0_FULL,g3_moe_s0_1e16_sigmoid,3,103,15992.67,0.9173
s0_FULL,g3_moe_s0_1e16_sigmoid,3,104,15990.78,0.8644
s0_FULL,g3_moe_s0_1e16_sigmoid,3,105,15988.46,0.8395
s0_FULL,g3_moe_s0_1e16_sigmoid,3,106,15988.1,0.9063
s0_FULL,g3_moe_s0_1e16_sigmoid,3,107,15991.24,0.8774
s0_FULL,g3_moe_s0_1e16_sigmoid,3,108,15988.1,0.8727
s0_FULL,g3_moe_s0_1e16_sigmoid,3,109,15991.08,0.8869
s0_FULL,g3_moe_s0_1e16_sigmoid,3,110,15988.04,0.8935
s0_FULL,g3_moe_s0_1e16_sigmoid,3,111,15988.77,0.8409
s0_FULL,g3_moe_s0_1e16_sigmoid,3,112,15982.64,0.8594
s0_FULL,g3_moe_s0_1e16_sigmoid,3,113,15983.63,0.8903
s0_FULL,g3_moe_s0_1e16_sigmoid,3,114,15987.55,0.8443
s0_FULL,g3_moe_s0_1e16_sigmoid,3,115,15985.9,0.8816
s0_FULL,g3_moe_s0_1e16_sigmoid,3,116,15988.71,0.8701
s0_FULL,g3_moe_s0_1e16_sigmoid,3,117,15989.0,0.8564
s0_FULL,g3_moe_s0_1e16_sigmoid,3,118,15990.81,0.8697
s0_FULL,g3_moe_s0_1e16_sigmoid,3,119,15988.71,0.8838
s0_FULL,g3_moe_s0_1e16_sigmoid,3,120,15988.77,0.9112
s0_FULL,g3_moe_s0_1e16_sigmoid,3,121,15983.67,0.8474
s0_FULL,g3_moe_s0_1e16_sigmoid,3,122,15979.56,0.8244
s0_FULL,g3_moe_s0_1e16_sigmoid,3,123,15987.76,0.842
s0_FULL,g3_moe_s0_1e16_sigmoid,3,124,15987.12,0.864
s0_FULL,g3_moe_s0_1e16_sigmoid,3,125,15988.1,0.8476
s0_FULL,g3_moe_s0_1e16_sigmoid,3,126,15990.23,0.8647
s0_FULL,g3_moe_s0_1e16_sigmoid,3,127,15976.85,0.8215
s0_FULL,g3_moe_s0_1e16_sigmoid,3,128,15991.63,0.8644
s0_FULL,g3_moe_s0_1e16_sigmoid,3,129,15987.13,0.8362
s0_FULL,g3_moe_s0_1e16_sigmoid,3,130,15983.89,0.8329
s0_FULL,g3_moe_s0_1e16_sigmoid,3,131,15989.35,0.8676
s0_FULL,g3_moe_s0_1e16_sigmoid,3,132,15983.83,0.8867
s0_FULL,g3_moe_s0_1e16_sigmoid,3,133,15990.79,0.8697
s0_FULL,g3_moe_s0_1e16_sigmoid,3,134,15988.95,0.8733
s0_FULL,g3_moe_s0_1e16_sigmoid,3,135,15979.62,0.9147
s0_FULL,g3_moe_s0_1e16_sigmoid,3,136,15988.34,0.821
s0_FULL,g3_moe_s0_1e16_sigmoid,3,137,15986.19,0.8772
s0_FULL,g3_moe_s0_1e16_sigmoid,3,138,15989.07,0.9012
s0_FULL,g3_moe_s0_1e16_sigmoid,3,139,15987.67,0.8678
s0_FULL,g3_moe_s0_1e16_sigmoid,3,140,15991.41,0.8731
s0_FULL,g3_moe_s0_1e16_sigmoid,3,141,15987.56,0.8882
s0_FULL,g3_moe_s0_1e16_sigmoid,3,142,15991.08,0.8862
s0_FULL,g3_moe_s0_1e16_sigmoid,3,143,15988.4,0.8257
s0_FULL,g3_moe_s0_1e16_sigmoid,3,144,15985.84,0.8761
s0_FULL,g3_moe_s0_1e16_sigmoid,3,145,15991.47,0.8688
s0_FULL,g3_moe_s0_1e16_sigmoid,3,146,15992.55,0.8784
s0_FULL,g3_moe_s0_1e16_sigmoid,3,147,15992.73,0.847
s0_FULL,g3_moe_s0_1e16_sigmoid,3,148,15975.38,0.846
s0_FULL,g3_moe_s0_1e16_sigmoid,3,149,15990.63,0.8893
s0_FULL,g3_moe_s0_1e16_sigmoid,3,150,15990.26,0.8713
s0_FULL,g3_moe_s0_1e16_sigmoid,3,151,15990.86,0.8903
s0_FULL,g3_moe_s0_1e16_sigmoid,3,152,15987.81,0.8733
s0_FULL,g3_moe_s0_1e16_sigmoid,3,153,15985.2,0.8618
s0_FULL,g3_moe_s0_1e16_sigmoid,3,154,15989.56,0.8621
s0_FULL,g3_moe_s0_1e16_sigmoid,3,155,15986.36,0.8506
s0_FULL,g3_moe_s0_1e16_sigmoid,3,156,15988.62,0.8593
s0_FULL,g3_moe_s0_1e16_sigmoid,3,157,15991.05,0.864
s0_FULL,g3_moe_s0_1e16_sigmoid,3,158,15985.05,0.8637
s0_FULL,g3_moe_s0_1e16_sigmoid,3,159,15981.15,0.8568
s0_FULL,g3_moe_s0_1e16_sigmoid,3,160,15983.43,0.9161
s0_FULL,g3_moe_s0_1e16_sigmoid,3,161,15990.64,0.8872
s0_FULL,g3_moe_s0_1e16_sigmoid,3,162,15981.63,0.882
s0_FULL,g3_moe_s0_1e16_sigmoid,3,163,15986.88,0.8896
s0_FULL,g3_moe_s0_1e16_sigmoid,3,164,15989.68,0.8953
s0_FULL,g3_moe_s0_1e16_sigmoid,3,165,15985.51,0.869
s0_FULL,g3_moe_s0_1e16_sigmoid,3,166,15987.69,0.8362
s0_FULL,g3_moe_s0_1e16_sigmoid,3,167,15985.69,0.8834
s0_FULL,g3_moe_s0_1e16_sigmoid,3,168,15988.8,0.8844
s0_FULL,g3_moe_s0_1e16_sigmoid,3,169,15989.76,0.8722
s0_FULL,g3_moe_s0_1e16_sigmoid,3,170,15986.74,0.9246
s0_FULL,g3_moe_s0_1e16_sigmoid,3,171,15983.84,0.8705
s0_FULL,g3_moe_s0_1e16_sigmoid,3,172,15988.43,0.8937
s0_FULL,g3_moe_s0_1e16_sigmoid,3,173,15988.11,0.908
s0_FULL,g3_moe_s0_1e16_sigmoid,3,174,15986.72,0.8928
s0_FULL,g3_moe_s0_1e16_sigmoid,3,175,15978.16,0.8774
s0_FULL,g3_moe_s0_1e16_sigmoid,3,176,15990.9,0.8676
s0_FULL,g3_moe_s0_1e16_sigmoid,3,177,15989.16,0.8636
s0_FULL,g3_moe_s0_1e16_sigmoid,3,178,15975.86,0.8758
s0_FULL,g3_moe_s0_1e16_sigmoid,3,179,15988.25,0.8579
s0_FULL,g3_moe_s0_1e16_sigmoid,3,180,15987.46,0.8811
s0_FULL,g3_moe_s0_1e16_sigmoid,3,181,15986.11,0.8795
s0_FULL,g3_moe_s0_1e16_sigmoid,3,182,15990.11,0.8813
s0_FULL,g3_moe_s0_1e16_sigmoid,3,183,15986.31,0.8479
s0_FULL,g3_moe_s0_1e16_sigmoid,3,184,15984.96,0.9065
s0_FULL,g3_moe_s0_1e16_sigmoid,3,185,15993.17,0.8558
s0_FULL,g3_moe_s0_1e16_sigmoid,3,186,15983.43,0.8533
s0_FULL,g3_moe_s0_1e16_sigmoid,3,187,15992.7,0.8727
s0_FULL,g3_moe_s0_1e16_sigmoid,3,188,15984.22,0.8651
s0_FULL,g3_moe_s0_1e16_sigmoid,3,189,15988.11,0.873
s0_FULL,g3_moe_s0_1e16_sigmoid,3,190,15974.24,0.8782
s0_FULL,g3_moe_s0_1e16_sigmoid,3,191,15986.94,0.8819
