cell,layer,expert,residency_share,selectivity_PRfrac,gate_when_selected,dist_to_centroid
karen_soft_s1,3,106,0.04318,0.4691,0.01168,0.92283
karen_soft_s1,3,107,0.09364,0.70121,0.00916,0.86174
karen_soft_s1,3,108,0.06233,0.16081,0.01821,0.87811
karen_soft_s1,3,109,0.0807,0.37098,0.01458,0.87305
karen_soft_s1,3,110,0.06593,0.09663,0.03321,0.89138
karen_soft_s1,3,111,0.01588,0.57007,0.01002,0.87827
karen_soft_s1,3,112,0.1366,0.91582,0.00835,0.86424
karen_soft_s1,3,113,0.09399,0.16048,0.02316,0.89354
karen_soft_s1,3,114,0.02254,0.54325,0.0118,0.87302
karen_soft_s1,3,115,0.0505,0.70654,0.01026,0.88372
karen_soft_s1,3,116,0.05695,0.72163,0.00947,0.84464
karen_soft_s1,3,117,0.0513,0.68603,0.01002,0.88085
karen_soft_s1,3,118,0.20142,0.66104,0.00968,0.85357
karen_soft_s1,3,119,0.01845,0.84938,0.00834,0.8699
karen_soft_s1,3,120,0.02746,0.16716,0.02458,0.88615
karen_soft_s1,3,121,0.0004,0.96036,0.00755,0.85067
karen_soft_s1,3,122,0.04091,0.05292,0.03435,0.8711
karen_soft_s1,3,123,0.05372,0.10624,0.02913,0.88574
karen_soft_s1,3,124,0.03834,0.18334,0.01881,0.89151
karen_soft_s1,3,125,0.0776,0.75287,0.00851,0.89512
karen_soft_s1,3,126,0.2942,0.47891,0.01118,0.87521
karen_soft_s1,3,127,0.04286,0.17738,0.02134,0.86466
karen_soft_s1,3,128,0.13203,0.94774,0.00795,0.87872
karen_soft_s1,3,129,0.10588,0.14909,0.02487,0.85566
karen_soft_s1,3,130,0.021,0.48057,0.01268,0.8741
karen_soft_s1,3,131,0.04345,0.29709,0.01386,0.90045
karen_soft_s1,3,132,0.04057,0.21589,0.01789,0.8941
karen_soft_s1,3,133,0.07741,0.09029,0.03145,0.89093
karen_soft_s1,3,134,0.0256,0.35679,0.01975,0.86358
karen_soft_s1,3,135,0.05489,0.11894,0.02811,0.84514
karen_soft_s1,3,136,0.22949,0.93743,0.00866,0.89975
karen_soft_s1,3,137,0.02993,0.94436,0.00764,0.88473
karen_soft_s1,3,138,0.15908,0.34297,0.01255,0.86705
karen_soft_s1,3,139,0.01444,0.04409,0.04377,0.87016
karen_soft_s1,3,140,0.06264,0.11022,0.02478,0.88373
karen_soft_s1,3,141,0.12453,0.66774,0.01007,0.85844
karen_soft_s1,3,142,0.06892,0.69593,0.00939,0.90743
karen_soft_s1,3,143,0.06479,0.48538,0.01064,0.84164
karen_soft_s1,3,144,0.14555,0.83036,0.00914,0.89414
karen_soft_s1,3,145,0.01565,0.94399,0.00725,0.88774
karen_soft_s1,3,146,0.21516,0.81442,0.00963,0.88139
karen_soft_s1,3,147,0.08469,0.77898,0.00973,0.90593
karen_soft_s1,3,148,0.06725,0.30325,0.01304,0.8931
karen_soft_s1,3,149,0.02637,0.47678,0.01375,0.87538
karen_soft_s1,3,150,0.04034,0.53201,0.0102,0.8817
karen_soft_s1,3,151,0.13004,0.87247,0.00822,0.86478
karen_soft_s1,3,152,0.03914,0.92711,0.00854,0.85336
karen_soft_s1,3,153,0.02028,0.17191,0.021,0.8748
karen_soft_s1,3,154,0.00581,0.01839,0.05913,0.89364
karen_soft_s1,3,155,0.05007,0.7757,0.00911,0.87624
karen_soft_s1,3,156,0.03832,0.29798,0.01691,0.84085
karen_soft_s1,3,157,0.05724,0.07709,0.03096,0.85391
karen_soft_s1,3,158,0.0,0.96014,0.0,0.88288
karen_soft_s1,3,159,0.11082,0.3853,0.01301,0.86985
karen_soft_s1,3,160,0.29546,0.76734,0.00878,0.90614
karen_soft_s1,3,161,0.04761,0.39868,0.01395,0.84912
karen_soft_s1,3,162,0.01424,0.38405,0.01577,0.88673
karen_soft_s1,3,163,0.0119,0.06021,0.02974,0.94529
karen_soft_s1,3,164,0.01617,0.15072,0.02285,0.85508
karen_soft_s1,3,165,0.04211,0.27358,0.0151,0.85541
karen_soft_s1,3,166,0.0,0.95925,0.0,0.83953
karen_soft_s1,3,167,0.125,0.86833,0.0083,0.86657
karen_soft_s1,3,168,0.11665,0.40908,0.0114,0.88275
karen_soft_s1,3,169,0.02797,0.26018,0.01726,0.84512
karen_soft_s1,3,170,0.08916,0.6239,0.01054,0.88609
karen_soft_s1,3,171,0.14787,0.23122,0.01485,0.88526
karen_soft_s1,3,172,0.08049,0.5524,0.00977,0.90489
karen_soft_s1,3,173,0.54057,0.8978,0.0088,0.86925
karen_soft_s1,3,174,0.42143,0.37685,0.01674,0.89149
karen_soft_s1,3,175,0.2984,0.90695,0.00858,0.88825
karen_soft_s1,3,176,0.01955,0.18179,0.02211,0.92033
karen_soft_s1,3,177,0.23785,0.49019,0.01149,0.87735
karen_soft_s1,3,178,0.22409,0.28986,0.01413,0.90232
karen_soft_s1,3,179,0.04594,0.14364,0.02621,0.86392
karen_soft_s1,3,180,0.03387,0.35187,0.01477,0.86814
karen_soft_s1,3,181,0.00287,0.40249,0.01222,0.89057
karen_soft_s1,3,182,0.22924,0.86725,0.00852,0.83882
karen_soft_s1,3,183,0.00229,0.95556,0.00691,0.8721
karen_soft_s1,3,184,0.03731,0.46161,0.0115,0.87659
karen_soft_s1,3,185,0.26278,0.7138,0.00938,0.86105
karen_soft_s1,3,186,0.09964,0.65004,0.01026,0.85703
karen_soft_s1,3,187,0.09594,0.34899,0.01442,0.90697
karen_soft_s1,3,188,0.14877,0.85354,0.00815,0.86599
karen_soft_s1,3,189,0.02452,0.40401,0.01275,0.8786
karen_soft_s1,3,190,0.01875,0.04367,0.06518,0.882
karen_soft_s1,3,191,0.04816,0.16589,0.02597,0.86259
karen_soft_s1,4,0,0.09677,0.50938,0.01302,
karen_soft_s1,4,1,0.16769,0.94548,0.00953,
karen_soft_s1,4,2,0.01555,0.16701,0.02183,
karen_soft_s1,4,3,0.12577,0.93474,0.00967,
karen_soft_s1,4,4,0.09917,0.35099,0.01593,
karen_soft_s1,4,5,0.38573,0.9082,0.01058,
karen_soft_s1,4,6,0.12474,0.77543,0.01113,
karen_soft_s1,4,7,0.08659,0.64473,0.0113,
karen_soft_s1,4,8,0.0431,0.23943,0.0204,
karen_soft_s1,4,9,0.06045,0.73755,0.01046,
karen_soft_s1,4,10,0.10974,0.74473,0.01137,
karen_soft_s1,4,11,0.15868,0.8967,0.01041,
karen_soft_s1,4,12,0.34924,0.82135,0.00993,
karen_soft_s1,4,13,0.05042,0.73423,0.01369,
karen_soft_s1,4,14,0.36075,0.93566,0.00983,
karen_soft_s1,4,15,0.32221,0.90166,0.01046,
karen_soft_s1,4,16,0.1491,0.81317,0.0105,
karen_soft_s1,4,17,0.09458,0.69695,0.01149,
karen_soft_s1,4,18,0.03915,0.62608,0.01167,
karen_soft_s1,4,19,0.03634,0.55297,0.01347,
karen_soft_s1,4,20,0.08673,0.44932,0.01589,
karen_soft_s1,4,21,0.10566,0.26074,0.01937,
karen_soft_s1,4,22,0.26928,0.92195,0.00995,
karen_soft_s1,4,23,0.03751,0.38825,0.01482,
karen_soft_s1,4,24,0.05648,0.57959,0.01264,
karen_soft_s1,4,25,0.15137,0.32674,0.01717,
karen_soft_s1,4,26,0.16647,0.60379,0.01255,
karen_soft_s1,4,27,0.04596,0.40102,0.01259,
karen_soft_s1,4,28,0.07817,0.18229,0.02445,
karen_soft_s1,4,29,0.09058,0.65595,0.01167,
karen_soft_s1,4,30,0.05505,0.3396,0.0165,
karen_soft_s1,4,31,0.07026,0.34749,0.01685,
karen_soft_s1,4,32,0.05979,0.49916,0.01404,
karen_soft_s1,4,33,0.01495,0.20585,0.01949,
karen_soft_s1,4,34,0.04555,0.43053,0.01402,
karen_soft_s1,4,35,0.07092,0.14164,0.02888,
karen_soft_s1,4,36,0.01654,0.73878,0.01116,
karen_soft_s1,4,37,0.05968,0.37844,0.01838,
karen_soft_s1,4,38,0.02449,0.636,0.01135,
karen_soft_s1,4,39,0.04122,0.68939,0.01112,
karen_soft_s1,4,40,0.15899,0.92939,0.0096,
karen_soft_s1,4,41,0.06123,0.75175,0.01012,
karen_soft_s1,4,42,0.02751,0.44513,0.014,
karen_soft_s1,4,43,0.09682,0.60718,0.01198,
karen_soft_s1,4,44,0.08383,0.63702,0.01188,
karen_soft_s1,4,45,0.07812,0.47932,0.01661,
karen_soft_s1,4,46,0.07267,0.81279,0.01131,
karen_soft_s1,4,47,0.24317,0.90843,0.00998,
karen_soft_s1,4,48,0.04504,0.80735,0.01031,
karen_soft_s1,4,49,0.04911,0.47449,0.012,
karen_soft_s1,4,50,0.11922,0.18573,0.02316,
karen_soft_s1,4,51,0.04588,0.66926,0.01091,
karen_soft_s1,4,52,0.15288,0.75114,0.01035,
karen_soft_s1,4,53,0.03787,0.65881,0.01152,
karen_soft_s1,4,54,0.03954,0.26628,0.01667,
karen_soft_s1,4,55,0.0779,0.63308,0.01191,
karen_soft_s1,4,56,0.08172,0.51834,0.01361,
karen_soft_s1,4,57,0.05602,0.57677,0.01321,
karen_soft_s1,4,58,0.08755,0.47526,0.0136,
karen_soft_s1,4,59,0.04733,0.36623,0.01532,
karen_soft_s1,4,60,0.20899,0.61656,0.01189,
karen_soft_s1,4,61,0.05592,0.28925,0.01922,
karen_soft_s1,4,62,0.09892,0.13596,0.0261,
karen_soft_s1,4,63,0.0466,0.5801,0.01209,
karen_soft_s1,4,64,0.10278,0.68109,0.01332,
karen_soft_s1,4,65,0.03863,0.62227,0.01089,
karen_soft_s1,4,66,0.03761,0.36648,0.01613,
karen_soft_s1,4,67,0.29843,0.78406,0.01109,
karen_soft_s1,4,68,0.09795,0.28496,0.01731,
karen_soft_s1,4,69,0.03924,0.25701,0.02382,
karen_soft_s1,4,70,0.13663,0.93342,0.00958,
karen_soft_s1,4,71,0.02409,0.73745,0.0119,
karen_soft_s1,4,72,0.02293,0.40749,0.01551,
karen_soft_s1,4,73,0.01801,0.04979,0.04401,
karen_soft_s1,4,74,0.12177,0.49359,0.01309,
karen_soft_s1,4,75,0.06139,0.24503,0.01674,
karen_soft_s1,4,76,0.03223,0.693,0.00996,
karen_soft_s1,4,77,0.0105,0.65564,0.01011,
karen_soft_s1,4,78,0.06728,0.67813,0.01175,
karen_soft_s1,4,79,0.14825,0.89726,0.00957,
karen_soft_s1,4,80,0.0247,0.5074,0.01206,
karen_soft_s1,4,81,0.05,0.25548,0.01798,
karen_soft_s1,4,82,0.21974,0.82355,0.00983,
karen_soft_s1,4,83,0.05692,0.57322,0.01284,
karen_soft_s1,4,84,0.17059,0.46457,0.01428,
karen_soft_s1,4,85,0.10336,0.72815,0.01111,
karen_soft_s1,4,86,0.04547,0.61787,0.01196,
karen_soft_s1,4,87,0.10936,0.84493,0.0103,
karen_soft_s1,4,88,0.13886,0.54618,0.01334,
karen_soft_s1,4,89,0.04568,0.86052,0.00962,
karen_soft_s1,4,90,0.05232,0.55028,0.01311,
karen_soft_s1,4,91,0.0871,0.72581,0.01087,
karen_soft_s1,4,92,0.071,0.24698,0.01958,
karen_soft_s1,4,93,0.07819,0.58387,0.01276,
karen_soft_s1,4,94,0.02567,0.10198,0.02238,
karen_soft_s1,4,95,0.03074,0.65376,0.01031,
karen_soft_s1,4,96,0.05308,0.28824,0.01987,
karen_soft_s1,4,97,0.13637,0.12362,0.03621,
karen_soft_s1,4,98,0.13592,0.91671,0.00973,
karen_soft_s1,4,99,0.09348,0.54378,0.01469,
karen_soft_s1,4,100,0.45877,0.88912,0.01049,
karen_soft_s1,4,101,0.09417,0.62388,0.01222,
karen_soft_s1,4,102,0.1156,0.78789,0.01039,
karen_soft_s1,4,103,0.12949,0.57833,0.01222,
karen_soft_s1,4,104,0.03159,0.55857,0.01386,
karen_soft_s1,4,105,0.0573,0.37636,0.01523,
karen_soft_s1,4,106,0.09485,0.88867,0.00981,
karen_soft_s1,4,107,0.09612,0.54802,0.01278,
karen_soft_s1,4,108,0.03485,0.19376,0.02433,
karen_soft_s1,4,109,0.01135,0.08118,0.03772,
karen_soft_s1,4,110,0.08923,0.48196,0.01422,
karen_soft_s1,4,111,0.07166,0.45256,0.01364,
karen_soft_s1,4,112,0.02653,0.40024,0.01498,
karen_soft_s1,4,113,0.07775,0.25111,0.02182,
karen_soft_s1,4,114,0.07915,0.67941,0.01153,
karen_soft_s1,4,115,0.14171,0.27622,0.01853,
karen_soft_s1,4,116,0.04655,0.80435,0.01049,
karen_soft_s1,4,117,0.04688,0.29598,0.01932,
karen_soft_s1,4,118,0.07181,0.60497,0.01216,
karen_soft_s1,4,119,0.05967,0.54271,0.01198,
karen_soft_s1,4,120,0.03999,0.55854,0.01137,
karen_soft_s1,4,121,0.15562,0.76756,0.0119,
karen_soft_s1,4,122,0.07753,0.73487,0.01144,
karen_soft_s1,4,123,0.10999,0.80396,0.01069,
karen_soft_s1,4,124,0.20778,0.92063,0.00986,
karen_soft_s1,4,125,0.104,0.53964,0.01255,
karen_soft_s1,4,126,0.05619,0.43111,0.01399,
karen_soft_s1,4,127,0.11572,0.78313,0.01017,
karen_soft_s1,4,128,0.04429,0.59249,0.01201,
karen_soft_s1,4,129,0.01947,0.09386,0.03174,
karen_soft_s1,4,130,0.07211,0.55462,0.01342,
karen_soft_s1,4,131,0.11562,0.8746,0.01008,
karen_soft_s1,4,132,0.09712,0.77296,0.00966,
karen_soft_s1,4,133,0.20554,0.90451,0.00984,
karen_soft_s1,4,134,0.02258,0.37652,0.0141,
karen_soft_s1,4,135,0.02532,0.58942,0.01153,
karen_soft_s1,4,136,0.0919,0.87142,0.00999,
karen_soft_s1,4,137,0.05655,0.73892,0.01085,
karen_soft_s1,4,138,0.02926,0.49417,0.01283,
karen_soft_s1,4,139,0.07021,0.56399,0.01191,
karen_soft_s1,4,140,0.05844,0.70138,0.01091,
karen_soft_s1,4,141,0.01852,0.50704,0.01272,
karen_soft_s1,4,142,0.05793,0.74765,0.01115,
karen_soft_s1,4,143,0.07439,0.15964,0.02214,
karen_soft_s1,4,144,0.07273,0.67825,0.01171,
karen_soft_s1,4,145,0.11996,0.83417,0.01009,
karen_soft_s1,4,146,0.1453,0.23784,0.02409,
karen_soft_s1,4,147,0.16766,0.45093,0.0148,
karen_soft_s1,4,148,0.04719,0.4254,0.01457,
karen_soft_s1,4,149,0.02945,0.27231,0.01715,
karen_soft_s1,4,150,0.04726,0.39868,0.01583,
karen_soft_s1,4,151,0.202,0.4941,0.01343,
karen_soft_s1,4,152,0.02824,0.76764,0.01019,
karen_soft_s1,4,153,0.06776,0.8678,0.0096,
karen_soft_s1,4,154,0.2073,0.43113,0.01379,
karen_soft_s1,4,155,0.04543,0.6303,0.01074,
karen_soft_s1,4,156,0.08391,0.56383,0.01312,
karen_soft_s1,4,157,0.13133,0.85523,0.01012,
karen_soft_s1,4,158,0.01763,0.40678,0.01364,
karen_soft_s1,4,159,0.15544,0.83274,0.01113,
karen_soft_s1,4,160,0.11778,0.25298,0.01861,
karen_soft_s1,4,161,0.03657,0.12757,0.02344,
karen_soft_s1,4,162,0.07432,0.18109,0.02417,
karen_soft_s1,4,163,0.17883,0.84553,0.01026,
karen_soft_s1,4,164,0.0274,0.4545,0.01535,
karen_soft_s1,4,165,0.15485,0.56645,0.01393,
karen_soft_s1,4,166,0.0447,0.39864,0.01675,
karen_soft_s1,4,167,0.02622,0.17713,0.02205,
karen_soft_s1,4,168,0.24281,0.74759,0.01107,
karen_soft_s1,4,169,0.06995,0.84863,0.00974,
karen_soft_s1,4,170,0.02579,0.65196,0.01067,
karen_soft_s1,4,171,0.06927,0.47863,0.01329,
karen_soft_s1,4,172,0.08349,0.6353,0.01135,
karen_soft_s1,4,173,0.03579,0.55226,0.01236,
karen_soft_s1,4,174,0.14123,0.80022,0.01082,
karen_soft_s1,4,175,0.01134,0.05086,0.04489,
karen_soft_s1,4,176,0.20714,0.90421,0.01027,
karen_soft_s1,4,177,0.02222,0.12593,0.02776,
karen_soft_s1,4,178,0.10203,0.56215,0.01219,
karen_soft_s1,4,179,0.08099,0.86821,0.00992,
karen_soft_s1,4,180,0.07706,0.64442,0.01137,
karen_soft_s1,4,181,0.05029,0.76576,0.01028,
karen_soft_s1,4,182,0.06371,0.66438,0.0119,
karen_soft_s1,4,183,0.10921,0.31557,0.01368,
karen_soft_s1,4,184,0.13687,0.67407,0.01214,
karen_soft_s1,4,185,0.27929,0.59967,0.01213,
karen_soft_s1,4,186,0.15556,0.92316,0.00926,
karen_soft_s1,4,187,0.05184,0.19165,0.01703,
karen_soft_s1,4,188,0.18937,0.88359,0.00989,
karen_soft_s1,4,189,0.17261,0.82578,0.0099,
karen_soft_s1,4,190,0.11662,0.90653,0.00992,
karen_soft_s1,4,191,0.03359,0.06505,0.02729,
karen_soft_s2,2,0,0.0,0.95007,0.0,0.86016
karen_soft_s2,2,1,0.04794,0.30651,0.01594,0.87652
karen_soft_s2,2,2,0.0555,0.09739,0.02344,0.86821
karen_soft_s2,2,3,0.45787,0.66056,0.0094,0.87118
karen_soft_s2,2,4,0.10647,0.91,0.0085,0.86761
karen_soft_s2,2,5,0.0135,0.07425,0.02641,0.9153
karen_soft_s2,2,6,0.05474,0.93819,0.00691,0.88915
karen_soft_s2,2,7,0.04807,0.26906,0.01607,0.88565
karen_soft_s2,2,8,0.03072,0.91925,0.0071,0.87156
karen_soft_s2,2,9,0.01826,0.09951,0.04554,0.8601
karen_soft_s2,2,10,0.02036,0.12406,0.02482,0.85592
karen_soft_s2,2,11,0.02099,0.51946,0.01191,0.86179
karen_soft_s2,2,12,0.09576,0.10573,0.03316,0.85604
karen_soft_s2,2,13,0.0,0.94493,0.0,0.87827
karen_soft_s2,2,14,0.19806,0.80199,0.00851,0.83979
karen_soft_s2,2,15,0.33968,0.83999,0.00844,0.88285
karen_soft_s2,2,16,0.01234,0.13583,0.0297,0.8306
karen_soft_s2,2,17,0.1536,0.26323,0.01574,0.85048
karen_soft_s2,2,18,0.08611,0.85737,0.00904,0.83313
karen_soft_s2,2,19,0.23103,0.63177,0.00905,0.85908
karen_soft_s2,2,20,0.1123,0.61905,0.0118,0.85744
karen_soft_s2,2,21,0.0802,0.6245,0.00915,0.86408
karen_soft_s2,2,22,0.04681,0.07088,0.04242,0.87272
karen_soft_s2,2,23,0.09495,0.17782,0.01939,0.8699
karen_soft_s2,2,24,0.18829,0.91231,0.00812,0.91224
karen_soft_s2,2,25,0.15047,0.50818,0.0109,0.86509
karen_soft_s2,2,26,0.08784,0.17429,0.0212,0.92022
karen_soft_s2,2,27,0.00856,0.45948,0.01108,0.8541
karen_soft_s2,2,28,0.07017,0.74853,0.00901,0.86502
karen_soft_s2,2,29,0.14349,0.91149,0.00752,0.86242
karen_soft_s2,2,30,0.03573,0.58069,0.01158,0.87773
karen_soft_s2,2,31,0.10247,0.93478,0.00754,0.88048
karen_soft_s2,2,32,0.05832,0.08931,0.02804,0.8983
karen_soft_s2,2,33,0.0108,0.0217,0.06373,0.85757
karen_soft_s2,2,34,0.01978,0.38213,0.01137,0.84398
karen_soft_s2,2,35,0.12424,0.49643,0.01065,0.90485
karen_soft_s2,2,36,0.01623,0.13837,0.02391,0.85268
karen_soft_s2,2,37,0.07922,0.6416,0.00879,0.82808
karen_soft_s2,2,38,0.00869,0.93236,0.00741,0.87687
karen_soft_s2,2,39,0.29295,0.90399,0.00794,0.85811
karen_soft_s2,2,40,0.01786,0.26289,0.01436,0.8926
karen_soft_s2,2,41,0.0,0.97438,0.0,0.87232
karen_soft_s2,2,42,0.03433,0.10693,0.02528,0.8567
karen_soft_s2,2,43,0.36329,0.47018,0.0125,0.87507
karen_soft_s2,2,44,0.02766,0.09538,0.03158,0.89826
karen_soft_s2,2,45,0.23884,0.53413,0.01043,0.8829
karen_soft_s2,2,46,0.0,0.95514,0.0,0.90566
karen_soft_s2,2,47,0.02911,0.34511,0.01389,0.87363
karen_soft_s2,2,48,0.13229,0.74634,0.0092,0.91893
karen_soft_s2,2,49,0.04231,0.05413,0.04395,0.85252
karen_soft_s2,2,50,0.03358,0.08849,0.0279,0.84281
karen_soft_s2,2,51,0.60299,0.9058,0.00821,0.85594
karen_soft_s2,2,52,0.0,0.97119,0.0,0.86769
karen_soft_s2,2,53,0.00931,0.00955,0.11124,0.85987
karen_soft_s2,2,54,0.02444,0.11244,0.02874,0.89964
karen_soft_s2,2,55,0.01286,0.05396,0.03717,0.82191
karen_soft_s2,2,56,0.16649,0.76298,0.00849,0.88261
karen_soft_s2,2,57,0.06995,0.69505,0.01254,0.8509
karen_soft_s2,2,58,0.20511,0.80982,0.00888,0.8976
karen_soft_s2,2,59,0.23573,0.20108,0.01834,0.83853
karen_soft_s2,2,60,0.02705,0.53502,0.01249,0.8867
karen_soft_s2,2,61,0.06192,0.82885,0.0092,0.85432
karen_soft_s2,2,62,0.00901,0.11394,0.03466,0.85104
karen_soft_s2,2,63,0.07625,0.64015,0.00906,0.84525
karen_soft_s2,2,64,0.04679,0.55937,0.00992,0.87249
karen_soft_s2,2,65,0.02265,0.34319,0.01494,0.87636
karen_soft_s2,2,66,0.18956,0.64078,0.0093,0.90332
karen_soft_s2,2,67,0.14984,0.5463,0.01002,0.84907
karen_soft_s2,2,68,0.02068,0.10111,0.02937,0.87486
karen_soft_s2,2,69,0.5782,0.77136,0.00854,0.91261
karen_soft_s2,2,70,0.0,0.95037,0.0,0.86449
karen_soft_s2,2,71,0.05413,0.56032,0.01247,0.86465
karen_soft_s2,2,72,0.04589,0.29068,0.01517,0.84115
karen_soft_s2,2,73,0.10063,0.48427,0.01165,0.87582
karen_soft_s2,2,74,0.01405,0.30124,0.0167,0.88314
karen_soft_s2,2,75,0.08025,0.79975,0.00848,0.87122
karen_soft_s2,2,76,0.16451,0.55811,0.00923,0.84921
karen_soft_s2,2,77,0.0,0.96938,0.0,0.8636
karen_soft_s2,2,78,0.04348,0.09909,0.0317,0.85709
karen_soft_s2,2,79,0.06698,0.67437,0.00914,0.86309
karen_soft_s2,2,80,0.0,0.95761,0.0,0.83342
karen_soft_s2,2,81,0.10617,0.85961,0.00793,0.87738
karen_soft_s2,2,82,0.03825,0.2479,0.0182,0.85948
karen_soft_s2,2,83,0.03799,0.62896,0.0107,0.88613
karen_soft_s2,2,84,0.10513,0.14434,0.02748,0.83422
karen_soft_s2,2,85,0.01477,0.42257,0.0118,0.84089
karen_soft_s2,2,86,0.04225,0.08719,0.03448,0.88704
karen_soft_s2,2,87,0.04288,0.2591,0.01606,0.85746
karen_soft_s2,2,88,0.27464,0.88637,0.00816,0.90596
karen_soft_s2,2,89,0.06416,0.63082,0.01122,0.90177
karen_soft_s2,2,90,0.01673,0.89168,0.00693,0.85547
karen_soft_s2,2,91,0.26117,0.74118,0.00811,0.86448
karen_soft_s2,2,92,0.41884,0.86343,0.00817,0.85365
karen_soft_s2,2,93,0.09721,0.80246,0.00985,0.86479
karen_soft_s2,2,94,0.0,0.95202,0.0,0.85777
karen_soft_s2,2,95,0.07147,0.41222,0.01414,0.85169
karen_soft_s2,2,96,0.0,0.96811,0.0,0.89748
karen_soft_s2,2,97,0.04195,0.32394,0.01771,0.85793
karen_soft_s2,2,98,0.02551,0.04204,0.04672,0.87311
karen_soft_s2,2,99,0.05809,0.14347,0.02114,0.86255
karen_soft_s2,2,100,0.5638,0.43139,0.01107,0.86215
karen_soft_s2,2,101,0.08591,0.14138,0.01994,0.90237
karen_soft_s2,2,102,0.02738,0.1154,0.02509,0.89184
karen_soft_s2,2,103,0.28904,0.88368,0.0086,0.8757
karen_soft_s2,2,104,0.0902,0.28555,0.01647,0.8689
karen_soft_s2,2,105,0.22169,0.88092,0.00796,0.89572
karen_soft_s2,2,106,0.27153,0.80782,0.00808,0.86322
karen_soft_s2,2,107,0.01141,0.56256,0.01065,0.87414
karen_soft_s2,2,108,0.02365,0.48917,0.01274,0.84495
karen_soft_s2,2,109,0.06696,0.17881,0.01917,0.88385
karen_soft_s2,2,110,0.13747,0.94445,0.00762,0.87734
karen_soft_s2,2,111,0.06358,0.06104,0.03966,0.88765
karen_soft_s2,2,112,0.0,0.97579,0.0,0.88317
karen_soft_s2,2,113,0.02377,0.10945,0.02845,0.89686
karen_soft_s2,2,114,0.02216,0.40315,0.01073,0.88878
karen_soft_s2,2,115,0.05887,0.70083,0.00945,0.8657
karen_soft_s2,2,116,0.17452,0.90097,0.00758,0.8954
karen_soft_s2,2,117,0.0033,0.00976,0.10226,0.85722
karen_soft_s2,2,118,0.00919,0.78862,0.00739,0.88555
karen_soft_s2,2,119,0.10561,0.06674,0.0439,0.8996
karen_soft_s2,2,120,0.0,0.95616,0.0,0.87214
karen_soft_s2,2,121,0.10441,0.70496,0.01065,0.80857
karen_soft_s2,2,122,0.00764,0.03013,0.05937,0.88299
karen_soft_s2,2,123,0.03374,0.0525,0.03687,0.88136
karen_soft_s2,2,124,0.04424,0.89539,0.00758,0.94747
karen_soft_s2,2,125,0.07967,0.54945,0.0112,0.9042
karen_soft_s2,2,126,0.07434,0.65269,0.00988,0.89514
karen_soft_s2,2,127,0.0185,0.07951,0.0323,0.89886
karen_soft_s2,2,128,0.0585,0.15225,0.02435,0.86299
karen_soft_s2,2,129,0.14095,0.24918,0.0161,0.85229
karen_soft_s2,2,130,0.01677,0.23834,0.01627,0.83967
karen_soft_s2,2,131,0.0046,0.9364,0.00753,0.84219
karen_soft_s2,2,132,0.04784,0.09978,0.02925,0.88728
karen_soft_s2,2,133,0.05591,0.22842,0.01822,0.8715
karen_soft_s2,2,134,0.0,0.95559,0.0,0.86702
karen_soft_s2,2,135,0.05711,0.08698,0.0387,0.86194
karen_soft_s2,2,136,0.07618,0.2834,0.01349,0.87225
karen_soft_s2,2,137,8e-05,0.94799,0.00626,0.82674
karen_soft_s2,2,138,0.01523,0.0996,0.03066,0.86364
karen_soft_s2,2,139,0.06751,0.86535,0.0108,0.88205
karen_soft_s2,2,140,0.03387,0.14407,0.02008,0.88605
karen_soft_s2,2,141,0.06208,0.71827,0.01023,0.83462
karen_soft_s2,2,142,0.01157,0.46823,0.01003,0.86778
karen_soft_s2,2,143,0.00716,0.93151,0.00644,0.85595
karen_soft_s2,2,144,0.2765,0.85668,0.0082,0.82815
karen_soft_s2,2,145,0.09136,0.1176,0.02901,0.86432
karen_soft_s2,2,146,0.11379,0.2152,0.01819,0.87362
karen_soft_s2,2,147,0.21821,0.91479,0.00773,0.88946
karen_soft_s2,2,148,0.0071,0.03206,0.05261,0.87718
karen_soft_s2,2,149,0.01482,0.9567,0.00755,0.88224
karen_soft_s2,2,150,0.01362,0.93885,0.00682,0.85288
karen_soft_s2,2,151,0.15925,0.90201,0.00797,0.8696
karen_soft_s2,2,152,0.01009,0.08104,0.04262,0.87853
karen_soft_s2,2,153,0.07823,0.76618,0.00797,0.87943
karen_soft_s2,2,154,0.08689,0.77341,0.00978,0.85884
karen_soft_s2,2,155,0.03738,0.07811,0.03344,0.89558
karen_soft_s2,2,156,0.13773,0.80589,0.00797,0.87688
karen_soft_s2,2,157,0.08904,0.14089,0.02457,0.86288
karen_soft_s2,2,158,0.14957,0.83209,0.00791,0.86597
karen_soft_s2,2,159,0.0452,0.42792,0.01301,0.88079
karen_soft_s2,2,160,0.00588,0.41598,0.01095,0.86974
karen_soft_s2,2,161,0.29265,0.64916,0.0088,0.85395
karen_soft_s2,2,162,0.06241,0.62662,0.01039,0.88128
karen_soft_s2,2,163,0.04218,0.62334,0.00986,0.8537
karen_soft_s2,2,164,0.28645,0.90418,0.00784,0.88111
karen_soft_s2,2,165,0.03658,0.24743,0.01951,0.84076
karen_soft_s2,2,166,0.32316,0.60894,0.00922,0.86963
karen_soft_s2,2,167,0.23634,0.85447,0.00776,0.86142
karen_soft_s2,2,168,0.0,0.96319,0.0,0.87852
